,Hoy,SD_Angle,SD_Position
516,7694.0,30.0,-0.04
517,7695.0,24.0,0.14
518,7696.0,59.0,-0.04
519,7712.0,73.0,0.12
520,7713.0,53.0,-0.07
521,7714.0,58.0,0.13
522,7715.0,5.0,0.09
523,7716.0,3.0,0.1
524,7717.0,29.0,-0.03
525,7718.0,39.0,0.14
526,7719.0,17.0,0.02
527,7720.0,6.0,0.04
528,7736.0,71.0,0.13
529,7737.0,87.0,0.12
530,7738.0,16.0,0.12
531,7739.0,20.0,-0.11
532,7740.0,79.0,0.02
533,7741.0,71.0,0.1
534,7742.0,18.0,-0.09
535,7743.0,24.0,0.01
536,7744.0,49.0,-0.11
537,7760.0,82.0,-0.07
538,7761.0,48.0,0.12
539,7762.0,64.0,0.09
540,7763.0,90.0,-0.08
541,7764.0,0.0,-0.02
542,7765.0,0.0,-0.01
543,7766.0,53.0,0.0
544,7767.0,18.0,-0.09
545,7768.0,21.0,-0.09
546,7784.0,69.0,-0.03
547,7785.0,77.0,-0.06
548,7786.0,36.0,0.13
549,7787.0,68.0,-0.13
550,7788.0,28.0,-0.0
551,7789.0,89.0,-0.01
552,7790.0,72.0,0.11
553,7791.0,73.0,0.13
554,7792.0,63.0,-0.01
555,7808.0,19.0,-0.03
556,7809.0,84.0,-0.11
557,7810.0,0.0,-0.14
558,7811.0,89.0,0.09
559,7812.0,80.0,-0.01
560,7813.0,29.0,-0.0
561,7814.0,24.0,0.0
562,7815.0,10.0,-0.04
563,7816.0,49.0,-0.09
564,7832.0,47.0,-0.1
565,7833.0,1.0,-0.07
566,7834.0,88.0,0.09
567,7835.0,24.0,-0.0
568,7836.0,0.0,0.13
569,7837.0,88.0,-0.12
570,7838.0,28.0,-0.03
571,7839.0,52.0,-0.11
572,7840.0,41.0,0.01
573,7856.0,33.0,0.04
574,7857.0,44.0,-0.08
575,7858.0,83.0,0.11
576,7859.0,35.0,-0.05
577,7860.0,82.0,0.07
578,7861.0,29.0,0.09
579,7862.0,80.0,-0.09
580,7863.0,2.0,0.04
581,7864.0,51.0,-0.07
582,7880.0,44.0,0.01
583,7881.0,51.0,0.0
584,7882.0,90.0,0.13
585,7883.0,73.0,-0.1
586,7884.0,84.0,0.13
587,7885.0,70.0,0.12
588,7886.0,14.0,0.0
589,7887.0,52.0,-0.02
590,7888.0,54.0,-0.07
591,7904.0,0.0,-0.01
592,7905.0,55.0,0.01
593,7906.0,15.0,-0.08
594,7907.0,53.0,0.11
595,7908.0,90.0,-0.06
596,7909.0,44.0,0.12
597,7910.0,59.0,-0.11
598,7911.0,55.0,-0.06
599,7912.0,82.0,-0.07
600,7928.0,31.0,-0.03
601,7929.0,76.0,-0.07
602,7930.0,29.0,-0.13
603,7931.0,69.0,0.13
604,7932.0,43.0,0.11
605,7933.0,17.0,-0.03
606,7934.0,39.0,0.13
607,7935.0,8.0,-0.01
608,7936.0,44.0,-0.06
609,7952.0,90.0,-0.12
610,7953.0,54.0,-0.01
611,7954.0,45.0,0.11
612,7955.0,78.0,-0.09
613,7956.0,65.0,-0.13
614,7957.0,52.0,0.1
615,7958.0,50.0,0.12
616,7959.0,18.0,-0.09
617,7960.0,24.0,-0.07
618,7976.0,17.0,0.13
619,7977.0,42.0,-0.14
620,7978.0,44.0,0.14
621,7979.0,87.0,0.14
622,7980.0,74.0,-0.09
623,7981.0,71.0,-0.13
624,7982.0,9.0,-0.05
625,7983.0,50.0,0.12
626,7984.0,0.0,-0.06
627,8000.0,68.0,-0.08
628,8001.0,16.0,-0.02
629,8002.0,45.0,-0.05
630,8003.0,82.0,-0.1
631,8004.0,29.0,-0.11
632,8005.0,38.0,-0.01
633,8006.0,44.0,0.13
634,8007.0,52.0,-0.08
635,8008.0,59.0,-0.01
636,8024.0,41.0,-0.03
637,8025.0,49.0,0.14
638,8026.0,45.0,-0.11
639,8027.0,8.0,0.01
640,8028.0,38.0,0.09
641,8029.0,0.0,-0.01
642,8030.0,69.0,-0.12
643,8031.0,46.0,-0.04
644,8032.0,9.0,-0.06
645,8048.0,50.0,-0.04
646,8049.0,23.0,-0.05
647,8050.0,13.0,-0.04
648,8051.0,87.0,-0.14
649,8052.0,10.0,-0.03
650,8053.0,65.0,0.11
651,8054.0,53.0,0.12
652,8055.0,58.0,0.02
653,8056.0,48.0,-0.06
654,8072.0,80.0,-0.08
655,8073.0,53.0,-0.01
656,8074.0,75.0,0.13
657,8075.0,75.0,0.01
658,8076.0,5.0,0.11
659,8077.0,14.0,0.01
660,8078.0,81.0,0.09
661,8079.0,34.0,-0.03
662,8080.0,48.0,0.04
663,8096.0,68.0,0.03
664,8097.0,44.0,-0.13
665,8098.0,49.0,0.08
666,8099.0,28.0,0.11
667,8100.0,78.0,0.09
668,8101.0,64.0,0.13
669,8102.0,47.0,-0.03
670,8103.0,46.0,0.12
671,8104.0,70.0,0.03
672,8120.0,39.0,0.0
673,8121.0,87.0,0.1
674,8122.0,82.0,0.1
675,8123.0,11.0,-0.03
676,8124.0,54.0,0.08
677,8125.0,29.0,-0.13
678,8126.0,87.0,-0.11
679,8127.0,65.0,-0.08
680,8128.0,36.0,0.02
681,8144.0,5.0,0.14
682,8145.0,0.0,0.14
683,8146.0,39.0,-0.0
684,8147.0,18.0,0.08
685,8148.0,73.0,0.09
686,8149.0,30.0,0.14
687,8150.0,31.0,-0.13
688,8151.0,42.0,-0.09
689,8152.0,10.0,-0.08
690,8168.0,54.0,-0.12
691,8169.0,7.0,0.13
692,8170.0,68.0,-0.14
693,8171.0,85.0,-0.11
694,8172.0,31.0,-0.03
695,8173.0,50.0,0.14
696,8174.0,50.0,-0.03
697,8175.0,1.0,-0.06
698,8176.0,19.0,0.04
699,8192.0,45.0,-0.12
700,8193.0,26.0,-0.08
701,8194.0,84.0,0.11
702,8195.0,51.0,-0.14
703,8196.0,39.0,0.14
704,8197.0,48.0,0.08
705,8198.0,75.0,0.11
706,8199.0,71.0,0.14
707,8200.0,59.0,0.03
708,8216.0,56.0,-0.03
709,8217.0,18.0,-0.0
710,8218.0,43.0,-0.03
711,8219.0,0.0,0.11
712,8220.0,76.0,0.1
713,8221.0,35.0,0.14
714,8222.0,49.0,0.01
715,8223.0,65.0,-0.03
716,8224.0,49.0,-0.06
717,8240.0,52.0,-0.02
718,8241.0,25.0,0.1
719,8242.0,58.0,-0.14
720,8243.0,90.0,-0.1
721,8244.0,13.0,-0.01
722,8245.0,13.0,0.11
723,8246.0,35.0,0.0
724,8247.0,51.0,0.13
725,8248.0,14.0,-0.11
726,8264.0,43.0,0.03
727,8265.0,51.0,-0.01
728,8266.0,38.0,0.0
729,8267.0,78.0,-0.13
730,8268.0,72.0,0.12
731,8269.0,47.0,-0.09
732,8270.0,24.0,-0.01
733,8271.0,33.0,-0.12
734,8272.0,57.0,-0.02
735,8288.0,45.0,-0.1
736,8289.0,46.0,-0.14
737,8290.0,73.0,0.0
738,8291.0,52.0,0.1
739,8292.0,60.0,0.11
740,8293.0,24.0,0.12
741,8294.0,31.0,-0.03
742,8295.0,51.0,0.14
743,8296.0,0.0,-0.02
744,8312.0,54.0,0.02
745,8313.0,86.0,0.0
746,8314.0,79.0,0.11
747,8315.0,60.0,-0.09
748,8316.0,85.0,-0.08
749,8317.0,79.0,0.09
750,8318.0,37.0,-0.14
751,8319.0,64.0,-0.09
752,8320.0,29.0,0.02
753,8336.0,32.0,-0.1
754,8337.0,83.0,-0.14
755,8338.0,88.0,0.01
756,8339.0,80.0,-0.03
757,8340.0,42.0,0.1
758,8341.0,32.0,-0.02
759,8342.0,59.0,0.11
760,8343.0,24.0,-0.01
761,8344.0,51.0,0.01
762,8360.0,30.0,-0.14
763,8361.0,33.0,-0.09
764,8362.0,33.0,0.01
765,8363.0,29.0,0.12
766,8364.0,14.0,-0.1
767,8365.0,32.0,-0.1
768,8366.0,3.0,-0.06
769,8367.0,7.0,0.0
770,8368.0,54.0,-0.01
771,8384.0,8.0,0.0
772,8385.0,10.0,0.01
773,8386.0,54.0,-0.07
774,8387.0,25.0,-0.01
775,8388.0,32.0,0.12
776,8389.0,11.0,0.13
777,8390.0,2.0,-0.12
778,8391.0,41.0,-0.06
779,8392.0,65.0,-0.0
780,8408.0,73.0,-0.06
781,8409.0,18.0,0.01
782,8410.0,2.0,-0.02
783,8411.0,24.0,-0.05
784,8412.0,67.0,0.13
785,8413.0,25.0,-0.07
786,8414.0,27.0,-0.14
787,8415.0,36.0,-0.1
788,8416.0,5.0,-0.05
789,8432.0,40.0,-0.04
790,8433.0,35.0,0.0
791,8434.0,2.0,-0.07
792,8435.0,90.0,0.0
793,8436.0,55.0,0.08
794,8437.0,42.0,-0.03
