Hoy,f1,f2,calculated_azimuth
616.0,0.3530952025548349,-0.0878584289085591,0.36000272422818114
617.0,0.48913697204544676,-0.21952251379890197,0.5587439055156236
618.0,0.17359126397856312,-0.0384222535198497,0.713132894063881
632.0,0.24360349961206493,-0.05171765676358389,-0.6079471405456403
633.0,0.16828730046665064,-0.05970514329428875,-0.42675387054834246
634.0,0.3980410423468882,-0.030545325172814847,-0.13888749776609366
635.0,0.40360062330801566,-0.029117340095119966,0.0
636.0,0.7779829418827395,0.0171355584242266,0.0
637.0,0.43817813428790775,-0.024434265529028318,0.0
638.0,0.5642055294450983,0.003553940619715569,0.0
639.0,0.8440478895055242,0.02991382363363492,0.0
640.0,0.677964121743049,0.002934928205712971,0.38228114022398607
641.0,1.5940129150866769,0.10021175898178816,0.574195028815883
642.0,0.198144708197624,-0.058361908971387495,0.7261415949297874
656.0,0.27155163160423346,-0.04827309741610163,-0.623898481325682
657.0,0.4041242587902243,-0.013777603806965567,-0.4478795345379787
658.0,0.3862350661298498,-0.014476872975702073,-0.19173050543615489
659.0,0.35538193754261643,-0.022782422636574692,0.0
660.0,0.3926289552467148,-0.02610237537311634,0.0
661.0,0.33674991774028795,-0.018056381154712264,0.0
662.0,0.345189592758945,-0.017575912581101503,0.0
663.0,0.9018891140288963,0.035537169882491136,0.0807792615059939
664.0,0.3718303505546193,-0.03451768770838958,0.40396207170863896
665.0,0.8926049742671721,0.032464794423848656,0.5896955093176226
666.0,0.1976876418045552,-0.05838763357650652,0.7393038648929888
680.0,0.28454060985750046,-0.04665943010530557,-0.639825382522627
681.0,0.32592463683305484,-0.04035196111432561,-0.4685390652029593
682.0,0.2343192577931348,-0.050536908861075445,-0.2338236455051117
683.0,0.48485201632699104,-0.01910719267310348,0.0
684.0,0.2340455604244322,-0.0494038964307244,0.0
685.0,0.3687432010055286,-0.03286863941089574,0.0
686.0,0.43107073436804,-0.025571256513292263,0.0
687.0,0.6315246566345257,-0.0017083309886409027,0.15275739938030686
688.0,0.40141310868123264,-0.03086175645943895,0.4251369483920957
689.0,0.7485683004103032,0.010446070796944214,0.6052412822149198
690.0,0.20471050294739296,-0.05749714926075527,0.752611194604651
704.0,0.2839093316505432,-0.04671271612307338,-0.6557278833445874
705.0,0.37377116274323585,-0.03446664450592432,-0.4887898244154023
706.0,0.29278676980944573,-0.04334843843735099,-0.2702357491986902
707.0,0.300481228788334,-0.041651579337134925,0.0
708.0,0.3056254708201629,-0.04060540532644563,0.0
709.0,0.4936736553699922,-0.01753616602641853,0.0
710.0,0.3459530441724738,-0.035958533828598115,0.0
711.0,0.4615047028125104,-0.022492166917736697,0.20157180602359093
712.0,0.49378912848701406,-0.019516471153988225,0.4458778451273928
713.0,0.844056985459032,0.02217106855540476,0.6208286471599105
714.0,0.2869574352043509,-0.04739526880994637,0.7660555527136652
728.0,0.21229245943197356,-0.055457290870116825,-0.6716059788053723
729.0,0.34358890180231916,-0.03813506562838012,-0.5086789203786015
730.0,0.36638171891161575,-0.03430685124001278,-0.3030198732489193
731.0,0.5536836180236181,-0.0106148442158337,0.0
732.0,0.5474926221145917,-0.010954742637606246,0.0
733.0,0.5727818572111336,-0.00781398134372712,0.0
734.0,0.4708647726085221,-0.020627404780027607,0.0
735.0,0.5731603926683766,-0.008784669958887836,0.24169114063412378
736.0,0.6126426834146149,-0.004928672983069288,0.4662426164150788
737.0,0.9322843852202259,0.03300723814927858,0.636454224846088
738.0,0.3333961354936216,-0.041677798434206235,0.7796293587049239
752.0,0.1902849164008464,-0.05812643786687715,-0.6874596266691348
753.0,0.24653831598289833,-0.04999064850726076,-0.5282455230055412
754.0,0.3405494926798532,-0.03743925618325297,-0.33324674526048526
755.0,0.25375387342901234,-0.04730785726766486,0.0
756.0,0.25875879364793397,-0.046274973084838716,0.0
757.0,0.39906189717590096,-0.0290497661637839,0.0
758.0,0.28890806306556593,-0.042871503340953535,0.0
759.0,0.7270718998707023,0.018784722145383133,0.2769210107382132
760.0,0.7038042443421837,-0.07393383118015148,0.486278417299713
761.0,0.9290922644735957,-0.10814554819397704,0.6521149192747022
762.0,0.6732357258030953,0.010043642818721082,0.7933254565289292
776.0,0.19120571634001984,-0.0579872259167615,-0.7032887535559542
777.0,0.21894148256509394,-0.05334090551497662,-0.5475225552011107
778.0,0.30597118910481214,-0.04164185925193937,-0.36155668141531194
779.0,0.369492664421699,-0.0331019810329319,-0.04984610019964819
780.0,0.4550606763972634,-0.02220243779963241,0.0
781.0,0.47749569093170285,-0.01940901885385412,0.0
782.0,0.32352210491583755,-0.038596253925133814,0.0
783.0,0.27804236282837036,-0.0448495893843618,0.3089389225825112
784.0,0.6400040924828443,-0.001508666217929229,0.5060241877649458
785.0,0.6365626111016653,-0.003137099696015541,0.6678078848805171
786.0,0.46158754800326934,-0.025917934454098457,0.8071370891688723
800.0,0.18107135627358695,-0.05920091000481073,-0.7190932603350095
801.0,0.20664229841815157,-0.0548172082714526,-0.5665379532258452
802.0,0.3517074132055038,-0.036009294521138775,-0.3883675718901092
803.0,0.1995759663877419,-0.05387364295663159,-0.14748912063883068
804.0,0.37424276495436154,-0.014266195615927953,0.0
805.0,0.4166120517824032,-0.028281040284572317,0.0
806.0,0.39367130832251895,-0.012674759046586558,0.0
807.0,0.43684777746726633,-0.009187595275485388,0.33865728724636135
808.0,1.0570162572326371,0.04975861412529396,0.5255124490876448
809.0,0.7798696135844121,0.014444341842914134,0.6835304978222769
810.0,0.6977851836744507,0.003036054800609027,0.8210578742470993
824.0,0.2222139389066578,-0.05413499793688197,-0.7348730269086605
825.0,0.25542315295505624,-0.048813562380412366,-0.5853156225490466
826.0,0.4402364595419825,-0.009043699212582058,-0.41396931256251435
827.0,0.6379868180683897,0.010831623323438719,-0.2036048178818799
828.0,0.550448736777337,0.0027978213418474035,0.0
829.0,0.5291299569154425,0.000785857550283188,0.0
830.0,0.5652595529066938,0.003943942103798337,0.13118758183854773
831.0,0.38228846909048064,-0.032011250736594124,0.3666358241664667
832.0,0.8015646193070072,0.02510927236815915,0.5447706304062638
833.0,0.715894877334136,0.006644591229353583,0.6992803308508435
834.0,0.8263237908269983,0.018807522032608097,0.8350817807368176
848.0,0.23057342053270702,-0.053082566921133535,-0.7506279164719327
849.0,0.3017654964116624,-0.02344058124575667,-0.60387617408729
850.0,0.3959242901138457,-0.013292056207999014,-0.43857230595423324
851.0,0.17200014981168155,-0.029711686250858987,-0.24817263601264017
852.0,0.3235224945313329,-0.023307972588531817,0.0
853.0,0.17121536710362628,-0.04475663013951682,0.0
854.0,0.2946070998221589,-0.00481280823102196,0.1919731222778882
855.0,0.2950884409395139,-0.017299171895997667,0.3932461174986397
856.0,0.3276051873103397,-0.061079069022651256,0.5638220665855762
857.0,0.37684130299864715,-0.1224502174681941,0.7150551312581146
858.0,0.8457258218020065,-0.10187271641269882,0.8492031068159318
872.0,0.2715098262280974,-0.02237581241804993,-0.7663577793167367
873.0,0.12153313800651422,-0.036178787716797674,-0.6222374991673991
874.0,0.16349637943052198,-0.01794813149284611,-0.46233467827538455
875.0,0.1807580329527811,-0.020470820642706108,-0.286629754524256
876.0,0.2053452712866859,-0.004205950786203419,-0.08385855368755912
877.0,0.20384422658917933,-0.007448877910390974,0.0
878.0,0.17797230439686706,-0.028045105844542312,0.23867495761011615
879.0,0.131556091613229,-0.062341765904473774,0.41874909617849543
880.0,0.04198230727892316,-0.13863271556805637,0.5826867611117752
881.0,0.3546906480735004,-0.10384064552336145,0.7308528014850193
882.0,0.9312911268211962,-0.11299351697261648,0.8634164588767375
896.0,0.2626633200081422,-0.049093265577821225,-0.7820624562379024
897.0,0.510723057374934,-0.0031838442459744265,-0.6404152241285033
898.0,0.4322807493540229,-0.026007268798403416,-0.4853786116537684
899.0,0.6669989498340974,0.013744379016055616,-0.32117776660981256
900.0,0.756951182248321,0.022866474524808708,-0.1658671918101593
901.0,0.7140494739673057,0.018771080590028952,0.13622973115188186
902.0,0.8128713461746806,0.027986846002507143,0.2784717179870131
903.0,0.5878591048983453,-0.006726537336416351,0.44333585308323276
904.0,1.0156458336321228,0.045904842658592154,0.6013819778139062
905.0,1.1964246695151763,0.06215817519328346,0.7466713820300672
906.0,1.4560945692625082,0.096019611374111,0.8777167316870882
920.0,0.25874905145546234,-0.049541482406452134,-0.7977417815880781
921.0,0.4971000536912997,-0.004466880360454964,-0.6584230737851904
922.0,0.5853980997649427,0.005122270635301428,-0.5078006746963553
923.0,0.5338979452933003,-0.04479761766331043,-0.3529654823908768
924.0,0.5558324043730473,-0.046033043424064495,-0.22006889317795242
925.0,0.5691344646514086,-0.0475868146107866,0.19835469449401089
926.0,0.5875498120608569,-0.05128264566617013,0.31400013293115014
927.0,0.6385303325129061,-0.060617034052362934,0.46715098729474924
928.0,0.8942319657865634,0.03420891354246027,0.6199227057685972
929.0,1.2226409349107166,0.06472623502760924,0.7625090363528582
930.0,1.4973073987683299,0.10109885697059218,0.8920990896846677
944.0,0.28880229374331695,-0.04582968300362825,-0.8133955860203645
945.0,0.2612477544469785,-0.009902703634724529,-0.6762731649677889
946.0,0.40894013398662976,-0.031195900458354367,-0.5296786408744119
947.0,0.2947921588983239,-0.004842860391164102,-0.3826805183537001
948.0,0.30309136295423555,-0.00397134066378492,-0.26417276406583134
949.0,0.3074808989551709,-0.00663468766574668,0.24613554200023735
950.0,0.3077869036512117,-0.012772352630784165,0.3465754972632271
951.0,0.30849573975921646,-0.025516425958894046,0.4903068165454294
952.0,0.3171620145099193,-0.05002064206272119,0.638322028822325
953.0,0.3764005521417083,-0.11965301441962745,0.7783640375115013
954.0,1.3178145264115333,-0.16341360153376522,0.9065589493753858
967.0,0.26960906524634404,0.5660244984926707,-0.9527100307861396
968.0,0.2011702534140038,-0.05652761004567533,-0.8290236989509339
969.0,0.30433315404602845,-0.02136125589154924,-0.6939762457733281
970.0,0.3772108005600402,-0.026885043531466472,-0.5510761497070646
971.0,0.5812877849475915,0.005576525546360976,-0.4107721176811179
972.0,0.29811830769157727,0.0007756693821902375,-0.30262604277156413
973.0,0.4570430740237616,-0.0325488829669444,0.2868326179969576
974.0,0.6437404970403704,0.01176214168995074,0.37696421513229295
975.0,0.4212729203984663,-0.03177086483210268,0.512892471601043
976.0,0.6235740916115312,0.008128368371968245,0.6565914223918345
977.0,0.8816320564193142,0.031843615314225776,0.7942347563104404
978.0,1.7135068921032812,0.12763825500677234,0.921091962799176
991.0,0.27015017159235416,0.5654812277212765,-0.9672076259605618
992.0,0.20659808125133208,-0.05582974816611151,-0.8446259507683092
993.0,0.2991656736335269,-0.02348951762502553,-0.7115418922036589
994.0,0.27659928389027233,-0.0024178386054087113,-0.5720459886981022
995.0,0.29781381824238057,-0.005923294834077199,-0.43755230263506384
996.0,0.29938102046957815,0.0004622955666371345,-0.33736615633795175
997.0,0.30330855853444444,-0.0018127152947843318,0.323133637793656
998.0,0.5396469502049528,-0.04452971483371127,0.40565801337920115
999.0,0.3026059402537899,-0.019360862856031162,0.5349799554939731
1000.0,0.3089994640835624,-0.042079449620304854,0.6747409941325948
1001.0,0.35977382194872193,-0.10490152741001094,0.8101196507668273
1002.0,1.3928163745342887,-0.17301700328801212,0.9356940020209352
1015.0,0.2707037985259469,0.5649253862799494,-0.9817277355875866
1016.0,0.26447771565283623,-0.020714714833598248,-0.8602021748115014
1017.0,0.30748151012604613,-0.022649872235010218,-0.7289786710196928
1018.0,0.5968446670567595,0.006377293647316436,-0.5926324630264475
1019.0,0.3115176291253465,-0.014976508224788361,-0.463247829758906
1020.0,0.32214747213951445,-0.0173221378526954,-0.3694417793299394
1021.0,0.33687823876622486,-0.02837414922735301,0.35638447805123175
1022.0,0.8267398940937114,0.02952661296685643,0.4329939436709749
1023.0,0.30432052510821,-0.02006466172650369,0.5566283181245475
1024.0,0.31074346896999616,-0.042839516007826275,0.6927796807921704
1025.0,1.0658691885612197,0.04971738585522389,0.826017256730391
1026.0,1.4355677061117051,-0.17850802757337617,0.9503611446006719
1039.0,0.27126973356627365,0.5643571874994613,-0.9962676708101021
1040.0,0.3117528557646858,-0.042885139810124435,-0.8757522091354524
1041.0,0.47683520884806785,-0.02139560931126961,-0.7462942755634554
1042.0,0.4722671628339149,-0.020887695442162794,-0.6128731441070681
1043.0,0.6541110193286064,0.012733145178284049,-0.4880293501590618
1044.0,0.6812319916801667,0.015790856273918755,-0.3994949254521494
1045.0,0.7164601464596723,0.019247525403830998,0.38737135631423847
1046.0,0.7553947589617384,0.02267315378010469,0.4592144788616599
1047.0,0.8151879687178827,0.027754979029212846,0.5778866148828623
1048.0,0.9031767300589424,0.03525904537218234,0.7107154105104856
1049.0,1.1408345799233004,0.05699688809374735,0.8419261795144832
1050.0,1.9015001750100857,0.15075773291278538,0.9650896599947423
