Hoy Azimuth Altitude Hor_Angle Ver_Angle
6565 205.296766 61.795776 77.09293 64.132956
6566 228.624494 53.333786 60.810625 63.799075
6567 242.952018 41.823461 45.135258 63.06142
6568 252.467794 28.995343 30.165223 61.473333
6569 259.60767 15.570837 15.817656 57.083174
6570 265.646433 2.069808 2.075786 25.458859
6583 97.864248 9.516882 9.605554 50.779899
6584 104.443791 23.046382 23.716639 59.616836
6585 112.765498 36.158214 38.39716 62.097719
6586 124.631984 48.320944 53.774744 63.162103
6587 143.45071 58.348995 69.842143 63.65506
6588 172.683566 63.637801 86.388717 63.823692
6589 205.131032 61.408292 76.967311 63.736582
6590 228.273866 52.99892 60.645462 63.363308
6591 242.586573 41.537512 44.941391 62.538642
6592 252.121353 28.742106 29.953472 60.761069
6593 259.276858 15.338002 15.597449 55.848458
6594 265.320058 1.863065 1.869299 21.736327
6607 98.255721 9.435514 9.532488 49.171497
6608 104.858271 22.945384 23.653221 58.796234
6609 113.224477 36.023357 38.354056 61.529457
6610 125.1499 48.12945 53.763245 62.704989
6611 143.978297 58.068928 69.872237 63.250132
6612 172.959277 63.263009 86.466584 63.436874
6613 204.967383 61.021757 76.842497 63.340713
6614 227.927821 52.664452 60.48102 62.927915
6615 242.224083 41.25191 44.748249 62.015975
6616 251.776557 28.489504 29.742649 60.048755
6617 258.946858 15.106216 15.378324 54.616244
6618 264.993877 1.659168 1.665523 18.363189
6631 98.64574 9.352766 9.45836 47.613223
6632 105.270711 22.842406 23.588487 57.983872
6633 113.68016 35.885972 38.309615 60.964612
6634 125.661698 47.935092 53.750298 62.249708
6635 144.494627 57.786606 69.901152 62.84638
6636 173.224638 62.888314 86.543422 63.050859
6637 204.805623 60.6363 76.71848 62.945442
6638 227.586216 52.330539 60.317293 62.492957
6639 241.864515 40.966804 44.555946 61.493568
6640 251.433421 28.237678 29.532729 59.336726
6641 258.617703 14.875615 15.160414 53.388184
6642 264.667937 1.45836 1.464671 15.320646
6655 99.034175 9.268604 9.382966 46.103951
6656 105.680965 22.73743 23.522408 57.180319
6657 114.132373 35.746069 38.263708 60.403217
6658 126.167198 47.737932 53.735913 61.796408
6659 144.999684 57.502155 69.92864 62.443934
6660 173.479854 62.513844 86.619099 62.66578
6661 204.645562 60.252046 76.59547 62.550916
6662 227.24891 51.997332 60.154496 62.058558
6663 241.507838 40.682344 44.364552 60.971746
6664 251.09196 27.986768 29.323988 58.625662
6665 258.289429 14.64633 14.943884 52.165937
6666 264.342282 1.260888 1.267065 12.585484
6679 99.420895 9.182996 9.30635 44.643217
6680 106.088885 22.63044 23.454937 56.385561
6681 114.580945 35.603662 38.21632 59.845375
6682 126.666226 47.538034 53.720013 61.345145
6683 145.493459 57.215708 69.954773 62.042792
6684 173.725125 62.139728 86.693496 62.281745
6685 204.487021 59.869123 76.47348 62.157149
6686 226.915764 51.664987 59.99265 61.624868
6687 241.154018 40.39868 44.174141 60.450566
6688 250.752186 27.736913 29.116353 57.915675
6689 257.962071 14.418493 14.72877 50.951207
6690 264.016962 1.066995 1.072809 10.130532
6703 99.805769 9.095913 9.228481 43.230524
6704 106.494324 22.521423 23.385965 55.599738
6705 115.025704 35.458769 38.167322 59.291258
6706 127.158613 47.335465 53.702456 60.895934
6707 145.975952 56.927396 69.979341 61.643141
6708 173.96064 61.766093 86.766541 61.898786
6709 204.329829 59.487655 76.352676 61.76442
6710 226.586643 51.333653 59.831982 61.19213
6711 240.803023 40.11596 43.985007 59.930432
6712 250.414114 27.488251 28.910127 57.207424
6713 257.635663 14.192238 14.515153 49.745209
6714 263.692025 0.876921 0.882287 7.931039
6727 100.188668 9.007326 9.149238 41.864294
6728 106.897136 22.41037 23.315499 54.82317
6729 115.466485 35.31141 38.116658 58.740956
6730 127.644198 47.130298 53.683236 60.449011
6731 146.447169 56.637352 70.002271 61.245057
6732 174.186584 61.393068 86.838167 61.517058
6733 204.173822 59.107769 76.2332 61.372698
6734 226.261415 51.003482 59.672456 60.760325
6735 240.45482 39.834333 43.797096 59.411468
6736 250.077758 27.240924 28.705296 56.501294
6737 257.310242 13.967695 14.303242 48.549778
6738 263.367521 0.690901 0.695544 5.9604
6751 100.56946 8.917208 9.06857 40.543673
6752 107.297176 22.297272 23.243421 54.055681
6753 115.90312 35.161609 38.064284 58.194598
6754 128.122826 46.922609 53.662247 60.00436
6755 146.907124 56.345711 70.023509 60.848589
6756 174.403134 61.020779 86.908176 61.136647
6757 204.018848 58.72959 76.115132 60.982102
6758 225.93995 50.674624 59.514335 60.329731
6759 240.109375 39.553945 43.610617 58.893914
6760 249.743131 26.995067 28.502058 55.797724
6761 256.985844 13.744994 14.09308 47.36635
6762 263.043502 0.509166 0.512913 4.196313
6775 100.948016 8.825536 8.986482 39.267055
6776 107.694296 22.182124 23.169723 53.297619
6777 116.335447 35.009394 38.010094 57.652221
6778 128.594347 46.712474 53.639355 59.562147
6779 147.355839 56.052608 70.042879 60.453841
6780 174.610463 60.649356 86.976566 60.757687
6781 203.864758 58.353243 75.998586 60.592866
6782 225.622124 50.347228 59.357674 59.900473
6783 239.766657 39.274945 43.425655 58.377946
6784 249.410247 26.75082 28.300425 55.097156
6785 256.662506 13.524266 13.884821 46.196273
6786 262.720021 0.331935 0.334614 2.617535
6799 101.324203 8.732286 8.902923 38.033524
6800 108.088354 22.064924 23.094332 52.548872
6801 116.763305 34.854795 37.95408 57.113945
6802 129.058618 46.499977 53.614476 59.12236
6803 147.793342 55.758181 70.060323 60.060916
6804 174.808737 60.278925 87.043129 60.380187
6805 203.711414 57.978853 75.883709 60.205008
6806 225.307814 50.021441 59.202567 59.472661
6807 239.426633 38.997477 43.242338 57.863906
6808 249.07912 26.508319 28.100657 54.400039
6809 256.340267 13.30564 13.678609 45.041107
6810 262.397132 0.15942 0.160811 1.204582
6823 101.697893 8.637437 8.817771 36.840983
6824 108.479205 21.945671 23.017137 51.809578
6825 117.186535 34.697846 37.896071 56.57984
6826 129.515503 46.285202 53.587626 58.685221
6827 148.219666 55.462568 70.075806 59.669892
6828 174.998117 59.909613 87.107792 60.004382
6829 203.558683 57.606544 75.770558 59.818663
6830 224.996902 49.697411 59.049194 59.046431
6831 239.089272 38.721687 43.060794 57.352001
6832 248.749766 26.2677 27.90277 53.7069
6833 256.019165 13.089243 13.474432 43.901833
6847 102.068955 8.540973 8.7311 35.68861
6848 108.866706 21.82437 22.938198 51.079836
6849 117.604984 34.538586 37.836083 56.049971
6850 129.964872 46.068237 53.558628 58.250682
6851 148.63485 55.165906 70.089121 59.280894
6852 175.178757 59.541547 87.170406 59.630204
6853 203.406441 57.23644 75.659287 59.434004
6854 224.689273 49.375282 58.897622 58.622085
6855 238.754543 38.44772 42.881112 56.842377
6856 248.422198 26.029099 27.706918 53.01821
6857 255.699241 12.875202 13.272564 42.779989
6871 102.437258 8.442875 8.64273 34.574354
6872 109.250716 21.701025 22.857318 50.359506
6873 118.018497 34.377053 37.774042 55.524491
6874 130.406601 45.849174 53.527447 57.818903
6875 149.038939 54.868337 70.100251 58.894032
6876 175.35081 59.174855 87.230962 59.257867
6877 203.25457 56.868664 75.550067 59.051087
6878 224.384817 49.055199 58.748069 58.199631
6879 238.422417 38.175718 42.703473 56.335418
6880 248.096434 25.792649 27.513231 52.334215
6881 255.380535 12.663644 13.073027 41.676531
6895 102.802675 8.343132 8.552727 33.496957
6896 109.631094 21.575647 22.774564 49.648731
6897 118.426926 34.213294 37.709828 55.003432
6898 130.840572 45.628106 53.493941 57.389983
6899 149.431983 54.57 70.109026 58.509243
6900 175.514421 58.809661 87.289247 58.887462
6901 203.102956 56.503339 75.442948 58.670017
6902 224.083426 48.737305 58.600554 57.779318
6903 238.092865 37.905824 42.52797 55.831209
6904 247.77249 25.558485 27.321756 51.655571
6905 255.06309 12.45469 12.87594 40.592576
6919 103.165075 8.241731 8.461025 32.454988
6920 110.0077 21.448246 22.689895 48.947586
6921 118.830124 34.047354 37.643489 54.48685
6922 131.266675 45.405131 53.458124 56.963964
6923 149.814036 54.271035 70.115425 58.126793
6924 175.669732 58.446094 87.345238 58.519066
6925 202.951496 56.140588 75.338042 58.291001
6926 223.784997 48.421742 58.455232 57.361254
6927 237.76586 37.638178 42.354746 55.330136
6928 247.450384 25.326737 27.132735 50.982646
6929 254.74695 12.248465 12.681442 39.529055
6943 103.524329 8.138665 8.367525 31.446671
6944 110.380396 21.318838 22.603166 48.255871
6945 119.227949 33.879286 37.574878 53.974882
6946 131.684805 45.180349 53.419851 56.540945
6947 150.185158 53.971586 70.119318 57.74673
6948 175.816883 58.084277 87.398721 58.15283
6949 202.80009 55.780533 75.235484 57.91413
6950 223.489432 48.10865 58.312216 56.945616
6951 237.441377 37.37292 42.183852 54.832371
6952 247.130135 25.097535 26.94614 50.31579
6953 254.432159 12.045089 12.489644 38.48702
6967 103.880311 8.033926 8.27226 30.470847
6968 110.749046 21.187441 22.514335 47.573542
6969 119.62026 33.709143 37.503907 53.467483
6970 132.094863 44.953861 53.379083 56.120964
6971 150.54541 53.671792 70.12066 57.369138
6972 175.956006 57.724339 87.449737 57.788785
6973 202.648644 55.423296 75.135425 57.539498
6974 223.196636 47.798169 58.171679 56.532636
6975 237.119391 37.110188 42.015484 54.338155
6976 246.811763 24.87101 26.762272 49.655673
6977 254.118764 11.844681 12.300656 37.466998
6991 104.232893 7.927512 8.175207 29.526088
6992 111.113514 21.054075 22.423447 46.900873
6993 120.006922 33.536982 37.43064 52.964811
6994 132.496757 44.725773 53.335725 55.704175
6995 150.89486 53.371798 70.119295 56.994034
6996 176.087233 57.366402 87.497993 57.42707
6997 202.497072 55.068996 75.037956 57.16728
6998 222.906519 47.490435 58.033765 56.122352
6999 236.799881 36.850118 41.849741 53.847722
7000 246.495289 24.647288 26.58108 49.002467
7001 253.806812 11.647359 12.114625 36.470096
7015 104.581948 7.819422 8.076276 28.61083
7016 111.473667 20.918765 22.330406 46.237465
7017 120.387802 33.362866 37.35495 52.466952
7018 132.890402 44.496193 53.289724 55.290655
7019 151.233578 53.071744 70.11511 56.621599
7020 176.210692 57.010593 87.543468 57.06781
7021 202.345291 54.717755 74.94327 56.797586
7022 222.618994 47.185586 57.898469 55.715035
7023 236.482825 36.592845 41.686777 53.361333
7024 246.180736 24.426496 26.402814 48.356684
7025 253.496354 11.453236 11.931536 35.49631
7039 104.92735 7.709658 7.975499 27.723811
7040 111.829373 20.781538 22.235224 45.583494
7041 120.762772 33.186856 37.276724 51.973821
7042 133.275718 44.265229 53.240996 54.880458
7043 151.561637 52.771775 70.108078 56.251901
7044 176.326508 56.657037 87.586131 56.711114
7045 202.193227 54.369692 74.851346 56.430497
7046 222.33398 46.883756 57.766011 55.310798
7047 236.168206 36.338504 41.526658 52.879205
7048 245.868128 24.208756 26.227427 47.718634
7049 253.18744 11.262428 11.751623 34.546703
7063 105.268974 7.598227 7.872846 26.864005
7064 112.180503 20.642425 22.137789 44.938875
7065 121.131705 33.009021 37.196013 51.485601
7066 133.652631 44.032996 53.189486 54.473661
7067 151.879115 52.472034 70.098101 55.885006
7068 176.434802 56.305856 87.625751 56.357061
7069 202.040807 54.024926 74.762465 56.066207
7070 222.051398 46.585078 57.636504 54.909856
7071 235.856007 36.087224 41.369496 52.40155
7072 245.557491 23.994191 26.05523 47.088882
7073 252.880123 11.075043 11.57498 33.621589
7087 105.606697 7.485135 7.768234 26.029701
7088 112.526929 20.50146 22.038106 44.303435
7089 121.494482 32.829432 37.112754 51.002318
7090 134.021073 43.799606 53.135056 54.070318
7091 152.186092 52.172662 70.085061 55.521048
7092 176.535694 55.957176 87.662224 56.005778
7093 201.887968 53.683575 74.676631 55.70483
7094 221.771175 46.289684 57.510081 54.51229
7095 235.546214 35.839137 41.2155 51.928738
7096 245.248851 23.782921 25.886235 46.467707
7097 252.574458 10.891191 11.401621 32.721123
7111 105.940396 7.370395 7.661692 25.220035
7112 112.868525 20.358679 21.936177 43.677241
7113 121.850984 32.648161 37.026897 50.523985
7114 134.380983 43.565176 53.077742 53.670544
7115 152.482649 51.873804 70.068929 55.160145
7116 176.629301 55.611118 87.69559 55.657329
7117 201.734648 53.345756 74.593912 55.34648
7118 221.493243 45.997703 57.386842 54.118352
7119 235.238815 35.59437 41.064735 51.460826
7120 244.942239 23.575064 25.72051 45.855449
7121 252.270501 10.710977 11.231798 31.845894
7135 106.269949 7.25402 7.553246 24.43392
7136 113.205168 20.214123 21.831984 43.060192
7137 122.201099 32.465285 36.938392 50.050739
7138 134.732305 43.329825 53.0175 53.274431
7139 152.768873 51.575603 70.049537 54.802313
7140 176.715738 55.267807 87.725606 55.311873
7141 201.580793 53.011586 74.514583 54.991273
7142 221.217537 45.709264 57.266926 53.728177
7143 234.933801 35.353049 40.91733 50.99818
7144 244.637685 23.370736 25.558291 45.252429
7145 251.968309 10.534504 11.065539 30.995918
7159 106.595235 7.136028 7.442757 23.669965
7160 113.536736 20.067836 21.725382 42.452096
7161 122.544717 32.280884 36.847175 49.582472
7162 135.074988 43.093673 52.954178 52.882068
7163 153.044849 51.278201 70.02683 54.447639
7164 176.795118 54.927365 87.752165 54.969508
7165 201.426353 52.681181 74.438671 54.639359
7166 220.943996 45.424493 57.150401 53.341876
7167 234.631165 35.115298 40.77341 50.541009
7168 244.335222 23.17005 25.399597 44.659109
7169 251.667944 10.361873 10.902925 30.171412
7183 106.916136 7.016441 7.330373 22.927447
7184 113.863111 19.919863 21.616502 41.853011
7185 122.881734 32.09504 36.753261 49.119422
7186 135.40899 42.856843 52.887826 52.493481
7187 153.310669 50.981742 70.000837 54.096293
7188 176.867552 54.589912 87.775301 54.630364
7189 201.271284 52.354655 74.36634 54.290889
7190 220.672566 45.143515 57.03745 52.959727
7191 234.330901 34.881238 40.633048 50.08947
7192 244.034884 22.973117 25.244586 44.075719
7193 251.369466 10.193181 10.744093 29.372373
7207 107.232533 6.895282 7.216012 22.205302
7208 114.184176 19.770254 21.505282 41.262895
7209 123.212048 31.907838 36.656628 48.661542
7210 135.73427 42.619457 52.81829 52.108758
7211 153.566424 50.686369 69.971348 53.748374
7212 176.93315 54.255571 87.794764 54.294509
7213 201.115543 52.032122 74.297567 53.94596
7214 220.403194 44.866452 56.928201 52.581839
7215 234.033009 34.65099 40.496428 49.643807
7216 243.736708 22.780046 25.09342 43.502622
7217 251.07294 10.028523 10.58908 28.59877
7231 107.544311 6.772578 7.0997 21.502624
7232 114.499818 19.619064 21.39174 40.681636
7233 123.535564 31.719368 36.557239 48.208892
7234 136.050795 42.381643 52.745621 51.728031
7235 153.812207 50.392222 69.938393 53.403911
7236 176.99202 53.924461 87.810582 53.96204
7237 200.959097 51.713695 74.232588 53.604676
7238 220.135834 44.593425 56.822713 52.208311
7239 233.737489 34.424669 40.363631 49.20429
7240 243.440732 22.590943 24.946037 42.939947
7241 250.778431 9.86799 10.438135 27.850859
7255 107.851354 6.648361 6.981423 20.818455
7256 114.809926 19.466347 21.275792 40.109108
7257 123.852189 31.52972 36.455126 47.761538
7258 136.358537 42.143525 52.669721 51.351284
7259 154.048114 50.099446 69.901866 53.063016
7260 177.044268 53.596703 87.822576 53.633126
7261 200.801914 51.399485 74.171526 53.267275
7262 219.870443 44.324553 56.721118 51.83942
7263 233.444345 34.202392 40.234839 48.771109
7264 243.146999 22.40591 24.802719 42.388249
7265 250.486008 9.711671 10.291202 27.128162
7279 108.15355 6.522663 6.861147 20.151813
7280 115.114391 19.312165 21.157515 39.545211
7281 124.161835 31.338987 36.35015 47.319431
7282 136.657475 41.905234 52.590574 50.978742
7283 154.274243 49.808181 69.861665 52.725814
7284 177.090001 53.272416 87.830771 53.307847
7285 200.643968 51.089603 74.114431 52.933803
7286 219.606984 44.059954 56.623612 51.475276
7287 233.153583 33.98427 40.110008 48.34441
7288 242.855549 22.225049 24.663518 41.847497
7289 250.195738 9.55965 10.148442 26.430788
7303 108.450787 6.395524 6.738974 19.502206
7304 115.413108 19.156578 21.036872 38.989957
7305 124.464418 31.147267 36.242424 46.882857
7306 136.947589 41.666897 52.508149 50.610348
7307 154.490692 49.518569 69.817796 52.392396
7308 177.129324 52.951717 87.834909 52.986293
7309 200.485236 50.784158 74.061363 52.604406
7310 219.345423 43.79974 56.530143 51.116026
7311 232.865212 33.770413 39.989411 47.924494
7312 242.566429 22.048457 24.528493 41.318131
7313 249.907695 9.412009 10.00998 25.758599
7327 108.742955 6.266984 6.614932 18.868831
7328 115.705974 18.999653 20.913864 38.44316
7329 124.75986 30.954657 36.131913 46.451592
7330 137.228867 41.428647 52.422487 50.246226
7331 154.697561 49.230749 69.770225 52.062842
7332 177.162339 52.634725 87.835092 52.668647
7333 200.325701 50.483258 74.012531 52.279213
7334 219.08573 43.544026 56.440988 50.761858
7335 232.579245 33.560929 39.873059 47.511492
7336 242.279685 21.876228 24.397763 40.800245
7337 249.621952 9.268827 9.875835 25.111221
7351 109.029947 6.137086 6.488958 18.250773
7352 115.99289 18.841458 20.788608 37.904876
7353 125.048086 30.76126 36.018549 46.025813
7354 137.501302 41.190615 52.333438 49.886465
7355 154.894951 48.944864 69.718845 51.737264
7356 177.189149 52.321555 87.831127 52.354931
7357 200.16535 50.18701 73.967958 51.9583
7358 218.82788 43.292922 56.356118 50.412827
7359 232.295696 33.355922 39.761095 47.105592
7360 241.995366 21.708456 24.271446 40.294184
7361 249.338583 9.130177 9.746114 24.488399
7375 109.311657 6.00588 6.361129 17.647572
7376 116.273758 18.682065 20.660931 37.374869
7377 125.329025 30.567178 35.902383 45.605521
7378 137.764891 40.952933 52.241044 49.531241
7379 155.082967 48.661051 69.66362 51.415699
7380 177.209858 52.012325 87.822968 52.045296
7381 200.004174 49.895521 73.92771 51.64195
7382 218.571852 43.046536 56.275738 50.069212
7383 232.014584 33.155494 39.653662 46.707089
7384 241.713525 21.545227 24.149661 39.800085
7385 249.057667 8.996132 9.620948 23.889987
7399 109.587981 5.873415 6.231446 17.058375
7400 116.548486 18.52155 20.531035 36.853217
7401 125.602612 30.372518 35.783505 45.190894
7402 138.019635 40.715735 52.145375 49.180491
7403 155.261711 48.37945 69.604516 51.09837
7404 177.224567 51.707148 87.810573 51.739872
7405 199.842166 49.608893 73.892001 51.330111
7406 218.317631 42.804974 56.199881 49.731117
7407 231.735928 32.959744 39.550778 46.316049
7408 241.434215 21.386628 24.032416 39.317986
7409 248.779283 8.866759 9.500338 23.315486
7423 109.858818 5.739747 6.100001 16.482831
7424 116.816983 18.359989 20.398869 36.339849
7425 125.868784 30.177388 35.661877 44.781821
7426 138.265541 40.479156 52.046284 48.834307
7427 155.431289 48.100198 69.54152 50.785242
7428 177.233376 51.406139 87.793891 51.438692
7429 199.679327 49.32723 73.86079 51.023041
7430 218.065204 42.56834 56.128677 49.398684
7431 231.459753 32.768768 39.452582 45.932595
7432 241.157492 21.232742 23.919926 38.84822
7433 248.503511 8.742121 9.384419 22.764715
7447 110.124067 5.604934 5.966837 15.920309
7448 117.079162 18.197462 20.264521 35.834615
7449 126.127485 29.981897 35.537461 44.378421
7450 138.502619 40.24333 51.943917 48.492861
7451 155.591807 47.823434 69.474573 50.476503
7452 177.236387 51.10941 87.772807 51.141981
7453 199.515659 49.050634 73.834196 50.720761
7454 217.814563 42.336736 56.062242 49.072101
7455 231.186086 32.582661 39.359147 45.557062
7456 240.883414 21.083646 23.812258 38.391003
7457 248.230434 8.622279 9.273326 22.23742
7471 110.383632 5.469037 5.83195 15.370148
7472 117.334938 18.034054 20.12794 35.337506
7473 126.378661 29.786158 35.41037 43.980815
7474 138.730883 40.008394 51.838239 48.156245
7475 155.743372 47.549293 69.403714 50.172195
7476 177.2337 50.817074 87.747274 50.849799
7477 199.351168 48.779203 73.812317 50.423484
7478 217.565704 42.11026 56.000573 48.751423
7479 230.914955 32.401513 39.270573 45.189454
7480 240.612041 20.939418 23.709397 37.946213
7481 247.960137 8.507288 9.166994 21.732942
7495 110.637417 5.332122 5.695433 14.832018
7496 117.584232 17.86985 19.98928 34.848403
7497 126.622264 29.590285 35.280609 43.588899
7498 138.950353 39.774481 51.729163 47.824401
7499 155.886091 47.27791 69.32889 49.872461
7500 177.225415 50.52924 87.717316 50.562219
7501 199.185865 48.513036 73.795233 50.131292
7502 217.318627 41.889009 55.943924 48.436871
7503 230.646394 32.22541 39.187022 44.830043
7504 240.343435 20.800128 23.611471 37.514119
7505 247.692706 8.397201 9.065623 21.251205
7519 110.88533 5.194257 5.557345 14.305412
7520 117.826965 17.704937 19.848492 34.367299
7521 126.858249 29.394393 35.148202 43.202904
7522 139.161051 39.54173 51.616898 47.497607
7523 156.020073 47.009421 69.250046 49.577401
7524 177.211631 50.246019 87.682818 50.279384
7525 199.019764 48.252231 73.782945 49.844293
7526 217.073337 41.673077 55.892197 48.128505
7527 230.380438 32.054439 39.108459 44.478883
7528 240.077662 20.665847 23.518588 37.094739
7529 247.428229 8.292067 8.969159 20.791547
7543 111.12728 5.055081 5.41724 13.788646
7544 118.063064 17.539408 19.705736 33.894203
7545 127.086576 29.198598 35.013291 42.822734
7546 139.363005 39.310277 51.501305 47.175808
7547 156.145427 46.743959 69.16734 49.287114
7548 177.192449 49.967518 87.643738 50.001397
7549 198.852884 47.996882 73.775674 49.562616
7550 216.829841 41.462556 55.845549 47.826501
7551 230.117125 31.88868 39.035093 44.136182
7552 239.814787 20.536639 23.430818 36.688299
7553 247.166795 8.19193 8.877804 20.353885
7567 111.363179 4.915648 5.27634 13.284129
7568 118.292458 17.373355 19.560967 33.428928
7569 127.307209 29.003021 34.875829 42.448621
7570 139.556243 39.080257 51.382523 46.859101
7571 156.262263 46.481655 69.080583 49.001609
7572 177.167969 49.693845 87.600103 49.728374
7573 198.685243 47.747081 73.773259 49.286419
7574 216.588152 41.257536 55.804123 47.531045
7575 229.856497 31.728211 38.966898 43.802039
7576 239.55488 20.412568 23.348271 36.294802
7577 246.908495 8.096832 8.791438 19.937384
7591 111.592943 4.775548 5.134149 12.790125
7592 118.51508 17.206874 19.414348 32.971553
7593 127.520116 28.80778 34.735907 42.080416
7594 139.740801 38.851808 51.260551 46.547618
7595 156.370691 46.222642 68.989895 48.721118
7596 177.138288 49.425105 87.551871 49.460424
7597 198.516868 47.502923 73.775921 49.015785
7598 216.348285 41.058103 55.767857 47.242139
7599 229.598596 31.573109 38.903938 43.4766
7600 239.29801 20.29369 23.270903 35.914183
7601 246.653422 8.006808 8.710334 19.542101
7615 111.816487 4.634853 4.990658 12.305962
7616 118.730866 17.040063 19.26586 32.521895
7617 127.725269 28.612997 34.593598 41.718298
7618 139.916715 38.625065 51.135422 46.241457
7619 156.470823 45.967048 68.895273 48.445614
7620 177.103508 49.161402 87.499086 49.197646
7621 198.347787 47.264494 73.783689 48.750792
7622 216.11026 40.86434 55.736874 46.960008
7623 229.34347 31.423446 38.846381 43.159961
7624 239.044251 20.180061 23.198917 35.546702
7625 246.401669 7.921893 8.634373 19.16731
7639 112.033732 4.49364 4.846047 11.831635
7640 118.939755 16.873022 19.115711 32.080129
7641 127.922645 28.418795 34.448995 41.362348
7642 140.084026 38.400165 51.007318 45.940711
7643 156.562768 45.715003 68.7968 48.175325
7644 177.063726 48.902841 87.441625 48.94012
7645 198.178029 47.031885 73.796541 48.491598
7646 215.8741 40.676331 55.711315 46.684691
7647 229.091169 31.279289 38.794195 42.852206
7648 238.793677 20.071733 23.132236 35.192143
7649 246.153331 7.842114 8.563691 18.81277
7663 112.2446 4.351988 4.700446 11.366842
7664 119.141691 16.705852 18.963827 31.645936
7665 128.112223 28.225296 34.302159 41.01253
7666 140.242778 38.177244 50.876114 45.64543
7667 156.646639 45.466634 68.694382 47.910275
7668 177.019043 48.649521 87.379532 48.687994
7669 198.007629 46.805181 73.814502 48.238324
7670 215.639832 40.494152 55.6911 46.41637
7671 228.841743 31.140706 38.747551 42.553579
7672 238.546364 19.968753 23.071066 34.85081
7673 245.908504 7.767499 8.49831 18.477947
7687 112.449017 4.209984 4.55378 10.910954
7688 119.336619 16.538658 18.810439 31.219609
7689 128.293987 28.032624 34.153133 40.668976
7690 140.393016 37.956436 50.742053 45.355711
7691 156.722547 45.222066 68.588249 47.650563
7692 176.969557 48.401543 87.312852 48.441334
7693 197.836625 46.584466 73.837629 47.991014
7694 215.407486 40.317881 55.676352 46.155174
7695 228.595248 31.007758 38.706362 42.263998
7696 238.30239 19.871166 23.015305 34.522471
7697 245.667285 7.698068 8.438253 18.162495
7711 112.64691 4.067716 4.406249 10.463911
7712 119.52449 16.371545 18.655601 30.800956
7713 128.467926 27.840905 34.002097 40.331776
7714 140.534791 37.737877 50.605117 45.071657
7715 156.790605 44.981424 68.478269 47.396255
7716 176.915368 48.159005 87.24155 48.200298
7717 197.665056 46.369823 73.866008 47.749861
7718 215.177095 40.147591 55.66713 45.901143
7719 228.35174 30.880506 38.670756 41.983649
7720 238.061835 19.779011 22.965126 34.207233
7721 245.429772 7.633838 8.383577 17.86599
7735 112.838209 3.925277 4.257969 10.025494
7736 119.705258 16.20462 18.499407 30.390045
7737 128.63403 27.650264 33.84912 40.000952
7738 140.668155 37.521701 50.465401 44.793367
7739 156.850923 44.744831 68.364681 47.147584
7740 176.856575 47.922003 87.165597 47.964916
7741 197.492965 46.161332 73.899525 47.514868
7742 214.948697 39.983352 55.663391 45.654359
7743 228.11128 30.759004 38.640842 41.712606
7744 237.824779 19.692326 22.92052 33.905067
7745 245.196063 7.574824 8.334315 17.588024
7759 113.022848 3.782765 4.10908 9.595551
7760 119.878877 16.037992 18.341914 29.986698
7761 128.792294 27.460827 33.694312 39.676652
7762 140.793162 37.30804 50.323059 44.520899
7763 156.903615 44.512406 68.247333 46.904492
7764 176.793277 47.690634 87.085203 47.73534
7765 197.320398 45.959071 73.938294 47.286237
7766 214.722332 39.825233 55.665215 45.414994
7767 227.873929 30.643306 38.616551 41.450938
7768 237.591306 19.611143 22.881541 33.616019
7769 244.966259 7.521037 8.290472 17.328241
7783 113.200764 3.640281 3.959583 9.173604
7784 120.04531 15.87177 18.183263 29.590989
7785 128.942718 27.272719 33.537746 39.358852
7786 140.90987 37.097027 50.178128 44.254406
7787 156.948792 44.284271 68.126513 46.667129
7788 176.725573 47.46499 87.000264 47.511602
7789 197.147403 45.763116 73.98228 47.063998
7790 214.498044 39.673299 55.672637 45.183085
7791 227.639751 30.533461 38.597979 41.198706
7792 237.361499 19.535494 22.848206 33.339896
7793 244.740459 7.472482 8.252134 17.086265
7807 113.371895 3.49793 3.809679 8.759623
7808 120.204519 15.706067 18.023639 29.203033
7809 129.085304 27.086069 33.379617 39.047655
7810 141.018338 36.888794 50.030726 43.993901
7811 156.986566 44.060543 68.002133 46.435607
7812 176.653563 47.245162 86.910844 47.2939
7813 196.974031 45.573542 74.031454 46.848277
7814 214.275877 39.527612 55.685734 44.958754
7815 227.408812 30.429515 38.585124 40.955988
7816 237.135444 19.465403 22.820567 33.076841
7817 244.518763 7.429162 8.219262 16.861604
7831 113.536184 3.355821 3.65956 8.35365
7832 120.356471 15.540995 17.863146 28.822759
7833 129.220056 26.901001 33.219985 38.743155
7834 141.118629 36.68347 49.881007 43.739541
7835 157.01705 43.841337 67.87449 46.210037
7836 176.577345 47.03124 86.817 47.082224
7837 196.800334 45.39042 74.085828 46.639151
7838 214.055882 39.388231 55.704355 44.74208
7839 227.181182 30.331511 38.578022 40.72283
7840 236.913227 19.400892 22.798588 32.826656
7841 244.301273 7.391077 8.191914 16.654031
7855 113.693575 3.214066 3.509242 7.955209
7856 120.501137 15.376667 17.701787 28.450023
7857 129.346985 26.717643 33.059029 38.445451
7858 141.210806 36.481185 49.729087 43.491392
7859 157.040356 43.626767 67.743475 45.990492
7860 176.497019 46.823312 86.718803 46.876773
7861 196.626368 45.213819 74.145337 46.436737
7862 213.83811 39.255213 55.728652 44.533094
