Unnamed: 0,Hoy,SD_Angle,SD_Position,vis,Shaded_Ratio,Unshaded_Ratio,PVG
130,322,24,0.03,0.13043478,0.8064,0.1936,218.89944100167278
131,323,16,-0.13,0.82608696,0.2271,0.7729,370.9062852542831
132,324,48,-0.03,0.2173913,0.8211,0.1789,243.10296041009366
133,325,14,0.02,0.08695652,0.8577,0.1423,389.38254443274053
134,326,48,-0.07,0.47826087,0.5833,0.4167,272.9802495841455
135,327,67,0.04,0.30434783,0.7312,0.2688,153.3219721761748
136,328,22,0.06,0.34782609,0.6524,0.3476,127.38232814997147
137,329,10,0.02,0.08695652,0.8872,0.1128,1.8797359118807255
138,344,20,-0.07,0.43478261,0.6159,0.3841,74.40305791069993
139,345,49,-0.05,0.34782609,0.718,0.282,188.36699965880808
140,346,26,-0.02,0.13043478,0.8836,0.1164,311.97603108658853
141,347,48,0.0,0.17391304,0.9726,0.0274,374.06736554427147
142,348,73,0.06,0.52173913,0.623,0.377,329.1104185412707
143,349,27,0.14,0.86956522,0.126,0.874,420.492598595791
144,350,2,-0.12,0.7826087,0.2861,0.7139,313.9049143879681
145,351,65,0.02,0.30434783,0.7891,0.2109,148.23812431994446
146,352,44,-0.06,0.39130435,0.6504,0.3496,56.411199623798495
147,353,20,0.05,0.26086957,0.718,0.282,0.0
148,368,49,-0.03,0.2173913,0.7546,0.2454,90.11249895533959
149,369,33,0.01,0.04347826,0.9431,0.0569,254.02310539481755
150,370,31,0.12,0.73913043,0.2851,0.7149,372.88418337032385
151,371,46,0.0,0.17391304,0.9726,0.0274,422.0389431849856
152,372,90,0.09,0.86956522,0.4248,0.5752,247.73660492052994
153,373,14,-0.05,0.30434783,0.6951,0.3049,356.0922799126896
154,374,43,-0.11,0.69565217,0.3455,0.6545,352.60142353246454
155,375,48,-0.06,0.39130435,0.6392,0.3608,186.67655259564285
156,376,34,0.02,0.08695652,0.8811,0.1189,57.87708945945461
157,377,56,0.07,0.43478261,0.5793,0.4207,0.279442092864496
158,392,17,0.01,0.0,0.9451,0.0549,67.35985539577727
159,393,39,-0.04,0.26086957,0.7744,0.2256,128.43981746339438
160,394,43,-0.09,0.56521739,0.4776,0.5224,284.23031248253335
161,395,3,-0.06,0.39130435,0.6433,0.3567,404.5491397224285
162,396,64,0.08,0.52173913,0.5041,0.4959,397.9104432532359
163,397,4,0.13,0.82608696,0.187,0.813,410.1806110887107
164,398,16,-0.06,0.39130435,0.6428,0.3572,397.1839895626214
165,399,55,0.01,0.17391304,0.908,0.092,221.70303571539586
166,400,59,0.05,0.47826087,0.7094,0.2907,72.66775980251174
167,401,33,0.05,0.26086957,0.7175,0.2825,0.0071499601496748735
168,416,67,-0.01,0.26086957,0.5859,0.4141,82.4538416178698
169,417,34,-0.04,0.26086957,0.7932,0.2068,295.0148662763614
170,418,3,-0.11,0.69565217,0.3623,0.6377,415.16377174415356
171,419,0,0.11,0.69565217,0.3262,0.6738,466.15708232672625
172,420,19,0.14,0.86956522,0.1474,0.8526,538.8911876464574
173,421,15,-0.05,0.30434783,0.6951,0.3049,517.3550328734336
174,422,38,-0.02,0.13043478,0.8806,0.1194,450.5982132299674
175,423,17,-0.08,0.52173913,0.5244,0.4756,347.9621170485291
176,424,38,-0.09,0.56521739,0.4782,0.5219,164.61876538040758
177,425,77,0.01,0.34782609,0.3826,0.6174,0.0
178,440,46,-0.04,0.26086957,0.7749,0.2251,79.716637248833
179,441,50,0.03,0.17391304,0.8267,0.1733,136.73289061055456
180,442,59,-0.01,0.17391304,0.9162,0.0838,276.82540752594804
181,443,56,0.14,0.91304348,0.1479,0.8521,372.034675293387
182,444,76,0.02,0.43478261,0.8608,0.1392,307.196621402868
183,445,2,0.09,0.52173913,0.4309,0.5691,321.9612634770954
184,446,35,-0.04,0.26086957,0.7617,0.2383,411.8924553460946
185,447,4,-0.05,0.30434783,0.7027,0.2973,274.87662711851345
186,448,31,-0.1,0.65217391,0.4395,0.5605,135.2206107751185
187,449,24,0.01,0.0,0.9405,0.0595,2.9704809595664976
188,464,90,0.0,0.65217391,0.4065,0.5935,33.75932542042691
189,465,29,0.04,0.2173913,0.7739,0.2261,262.68455610499376
190,466,85,-0.01,0.47826087,0.6072,0.3928,205.38500227177394
191,467,76,-0.02,0.34782609,0.7937,0.2063,311.7506945779637
192,468,67,0.07,0.47826087,0.5635,0.4365,386.7000737723949
193,469,31,-0.12,0.7826087,0.2683,0.7317,467.87223746150005
194,470,56,-0.03,0.2173913,0.8211,0.1789,339.2143024851973
195,471,18,0.03,0.13043478,0.8018,0.1982,267.23520995436564
196,472,53,0.0,0.2173913,0.9919,0.0081,98.14669739888484
197,473,54,-0.05,0.34782609,0.6829,0.3171,1.3414735960708273
198,488,17,-0.08,0.52173913,0.561,0.439,145.74995692095342
199,489,31,-0.04,0.26086957,0.7932,0.2068,277.280582384895
200,490,50,0.01,0.13043478,0.9192,0.0808,356.430994800119
201,491,39,0.13,0.82608696,0.2073,0.7927,438.09075062212816
202,492,53,0.13,0.86956522,0.2068,0.7932,433.0134290178152
203,493,49,-0.03,0.2173913,0.8171,0.1829,435.49253077405626
204,494,72,-0.07,0.47826087,0.5635,0.4365,298.9654442616641
205,495,73,-0.01,0.30434783,0.7271,0.2729,216.25883284127963
206,496,12,-0.05,0.30434783,0.7297,0.2703,160.74848261529706
207,497,78,-0.02,0.34782609,0.3847,0.6153,2.4389401013105423
208,512,30,0.05,0.26086957,0.7256,0.2744,122.55520080784169
209,513,61,-0.02,0.26086957,0.8775,0.1225,209.80414013073587
210,514,26,-0.04,0.26086957,0.7678,0.2322,380.0413821408102
211,515,11,0.13,0.82608696,0.2073,0.7927,454.0147620296132
212,516,79,0.03,0.43478261,0.7419,0.2581,322.2220412298941
213,517,37,-0.02,0.13043478,0.878,0.122,402.3164403528653
214,518,21,-0.1,0.65217391,0.405,0.595,416.5191426655935
215,519,25,-0.11,0.69565217,0.3455,0.6545,308.91147651141955
216,520,65,0.03,0.30434783,0.8074,0.1926,104.8094335785904
217,521,0,-0.03,0.17391304,0.8308,0.1692,3.9400371451178757
218,536,57,-0.04,0.26086957,0.6961,0.3039,82.29755067956849
219,537,62,-0.1,0.65217391,0.4355,0.5645,196.00374290448414
220,538,44,-0.11,0.69565217,0.3618,0.6382,333.74193493203865
221,539,34,0.07,0.39130435,0.564,0.436,441.36647180907914
222,540,84,-0.12,0.7826087,0.2663,0.7337,291.3533371538239
223,541,51,-0.09,0.60869565,0.4512,0.5488,421.1941676426557
224,542,7,0.12,0.73913043,0.2663,0.7337,388.7835838504608
225,543,57,-0.05,0.34782609,0.6936,0.3064,234.88445905720255
226,544,85,-0.05,0.34782609,0.6748,0.3252,67.22681704350019
227,545,14,-0.06,0.39130435,0.6616,0.3384,5.790262574255131
228,560,31,-0.11,0.69565217,0.3963,0.6037,37.69913764491673
229,561,56,-0.04,0.26086957,0.7708,0.2292,111.40710225109203
230,562,0,-0.04,0.26086957,0.7678,0.2322,222.7050973356996
231,563,13,0.13,0.82608696,0.2073,0.7927,192.27050900027268
232,564,22,0.14,0.86956522,0.1474,0.8526,319.8516804730926
233,565,49,-0.04,0.26086957,0.7561,0.2439,249.71746504979984
234,566,27,0.13,0.82608696,0.2068,0.7932,215.5544162018663
235,567,0,-0.07,0.43478261,0.5838,0.4162,119.33768989627634
236,568,54,0.05,0.34782609,0.7094,0.2907,61.97110133646723
237,569,26,-0.03,0.2173913,0.8272,0.1728,1.366695463833908
238,584,90,-0.05,0.43478261,0.4065,0.5935,37.31032327136722
239,585,40,0.03,0.13043478,0.8303,0.1697,206.69233509231717
240,586,88,-0.05,0.39130435,0.3816,0.6184,182.72060985994298
241,587,65,-0.11,0.73913043,0.345,0.655,299.12507251801685
242,588,64,-0.09,0.60869565,0.4644,0.5356,365.527384062647
243,589,70,0.08,0.56521739,0.4919,0.5081,330.14459762812356
244,590,51,0.1,0.60869565,0.3852,0.6148,341.7861114078823
245,591,78,-0.01,0.47826087,0.7271,0.2729,173.46570887015434
246,592,69,0.0,0.34782609,0.9756,0.0244,84.42275740021873
247,593,42,0.06,0.34782609,0.6555,0.3445,2.803583311376427
248,608,23,0.04,0.2173913,0.7805,0.2195,143.5207893127421
249,609,3,0.03,0.13043478,0.8303,0.1697,287.3933798727043
250,610,15,0.05,0.26086957,0.6905,0.3095,402.44827108116016
251,611,65,0.09,0.60869565,0.4446,0.5554,390.21306062260464
252,612,49,0.12,0.73913043,0.2663,0.7337,465.4872824823069
253,613,53,0.07,0.43478261,0.5528,0.4472,424.8516266495243
254,614,46,-0.03,0.2173913,0.8211,0.1789,403.16417415994187
255,615,3,-0.08,0.52173913,0.5244,0.4756,311.34256582540854
256,616,56,0.02,0.2173913,0.8694,0.1306,136.92486935137705
257,617,35,0.04,0.2173913,0.7678,0.2322,8.220777218342961
258,632,44,0.01,0.08695652,0.8786,0.1214,46.781517734391976
259,633,71,-0.02,0.34782609,0.7627,0.2373,108.41101262366443
260,634,79,-0.1,0.69565217,0.4004,0.5996,177.92684451981947
261,635,0,-0.02,0.13043478,0.8811,0.1189,280.3272526788271
262,636,32,0.06,0.34782609,0.623,0.377,326.10118172234746
263,637,73,0.11,0.73913043,0.3089,0.6911,278.4012820440108
264,638,63,0.08,0.52173913,0.5041,0.4959,234.79489902384435
265,639,67,0.0,0.30434783,0.6748,0.3252,131.18229365185488
266,640,70,-0.03,0.30434783,0.753,0.247,47.566126781787496
267,641,69,0.06,0.47826087,0.5666,0.4334,2.191113499364306
268,656,28,-0.08,0.52173913,0.561,0.439,57.632835428736385
269,657,2,0.06,0.34782609,0.6611,0.3389,158.50504846449743
270,658,42,-0.05,0.34782609,0.7094,0.2907,270.56849029902077
271,659,45,0.01,0.08695652,0.9162,0.0838,334.8951139401528
272,660,88,-0.13,0.86956522,0.2068,0.7932,243.82909852737922
273,661,60,0.08,0.52173913,0.4919,0.5081,293.7150816024945
274,662,58,-0.05,0.34782609,0.7022,0.2978,229.11304178656476
275,663,49,0.01,0.13043478,0.9096,0.0904,152.41469725865144
276,664,81,-0.02,0.47826087,0.6189,0.3811,46.22641696782071
277,665,17,0.08,0.47826087,0.5488,0.4512,2.4029308309582977
278,680,63,-0.03,0.26086957,0.688,0.312,62.970538817303535
279,681,9,0.04,0.2173913,0.7739,0.2261,106.31550647847875
280,682,3,-0.06,0.39130435,0.6519,0.3481,211.5284387218241
281,683,28,0.1,0.60869565,0.3857,0.6143,314.2941592550035
282,684,27,0.01,0.0,0.9202,0.0798,306.6716394028879
283,685,40,0.09,0.56521739,0.4309,0.5691,385.47724398278797
284,686,47,0.1,0.60869565,0.3852,0.6148,273.91422313041284
285,687,27,-0.04,0.26086957,0.7617,0.2383,132.2881065540027
286,688,69,-0.08,0.52173913,0.532,0.468,64.54339716385736
287,689,53,-0.03,0.2173913,0.7353,0.2647,5.325190201429082
288,704,66,0.03,0.30434783,0.6377,0.3623,69.01626425072975
289,705,74,-0.11,0.73913043,0.3592,0.6408,162.54491456160727
290,706,25,-0.05,0.30434783,0.7099,0.2901,355.46903778965225
291,707,78,0.13,0.86956522,0.2068,0.7932,312.3635816453679
292,708,57,0.13,0.86956522,0.2068,0.7932,420.0536250255873
293,709,84,0.05,0.7826087,0.6748,0.3252,297.05715783521987
294,710,35,-0.04,0.26086957,0.7617,0.2383,346.924561726107
295,711,42,0.13,0.82608696,0.2068,0.7932,197.84778448154384
296,712,22,-0.05,0.30434783,0.7297,0.2703,77.1026510696107
297,713,67,0.04,0.30434783,0.6392,0.3608,3.393251521568158
298,728,67,-0.04,0.34782609,0.6362,0.3638,58.46647936130963
299,729,3,0.02,0.08695652,0.8867,0.1133,189.98269763407257
300,730,19,0.13,0.82608696,0.2271,0.7729,315.1098202590001
301,731,55,0.11,0.73913043,0.3262,0.6738,366.1847007362363
302,732,60,0.1,0.65217391,0.3852,0.6148,356.3767355922556
303,733,70,0.07,0.52173913,0.5528,0.4472,333.7637317455496
304,734,38,0.13,0.82608696,0.2068,0.7932,332.3230447531618
305,735,28,-0.05,0.30434783,0.7022,0.2978,216.34114540847833
306,736,59,0.0,0.26086957,0.6743,0.3257,72.22358126232238
307,737,6,-0.06,0.39130435,0.6707,0.3293,2.830797184353038
308,752,25,0.02,0.08695652,0.8902,0.1098,136.82474920731323
309,753,72,-0.04,0.34782609,0.7403,0.2597,179.13517408076663
310,754,70,-0.06,0.43478261,0.6306,0.3694,267.0014213265262
311,755,90,0.09,0.86956522,0.4416,0.5584,263.33614217825595
312,756,45,-0.14,0.91304348,0.1672,0.8328,435.9165269368256
313,757,78,0.1,0.73913043,0.3699,0.6301,303.4362048494526
314,758,11,0.13,0.82608696,0.2068,0.7932,402.87932294357853
315,759,80,-0.13,0.86956522,0.2058,0.7942,188.14450636320348
316,760,65,0.02,0.30434783,0.7866,0.2134,112.6717068691207
317,761,35,0.03,0.13043478,0.8354,0.1646,8.8553562983098
318,776,18,-0.09,0.56521739,0.5061,0.4939,41.78058870817678
319,777,11,-0.06,0.39130435,0.6611,0.3389,91.35490435054375
320,778,63,-0.03,0.26086957,0.8201,0.1799,219.6421946948872
321,779,33,0.09,0.56521739,0.4451,0.5549,244.3295271260428
322,780,90,-0.04,0.52173913,0.6824,0.3176,236.15630824938597
323,781,30,0.1,0.60869565,0.3699,0.6301,302.3756155724823
324,782,81,0.13,0.86956522,0.2068,0.7932,155.48837006739083
325,783,51,0.01,0.13043478,0.9096,0.0904,146.25307277620905
326,784,21,-0.05,0.30434783,0.7099,0.2901,57.68291671474848
327,785,27,-0.04,0.26086957,0.7805,0.2195,6.227530752429941
328,800,60,0.03,0.26086957,0.7434,0.2566,101.68013173801373
329,801,49,0.12,0.73913043,0.3034,0.6966,256.97472934191404
330,802,3,-0.03,0.17391304,0.8257,0.1743,369.2129629959398
331,803,63,0.14,0.91304348,0.1474,0.8526,404.29765411339145
332,804,0,0.01,0.0,0.9202,0.0798,427.61861522103726
333,805,90,0.04,0.65217391,0.6748,0.3252,276.4623574045475
334,806,56,0.14,0.91304348,0.1474,0.8526,387.785797878983
335,807,50,-0.02,0.17391304,0.8704,0.1296,301.0166399397768
336,808,78,-0.02,0.34782609,0.6702,0.3298,107.3560863566032
337,809,30,0.04,0.2173913,0.7805,0.2195,13.245749358760593
338,824,82,-0.06,0.52173913,0.5254,0.4746,60.60455201798962
339,825,2,0.03,0.13043478,0.8115,0.1885,233.76083629160004
340,826,20,-0.05,0.30434783,0.7099,0.2901,281.20844872589737
341,827,4,0.12,0.73913043,0.2668,0.7332,249.42475466811385
342,828,73,0.02,0.30434783,0.8608,0.1392,259.46966211979134
343,829,9,0.07,0.39130435,0.5528,0.4472,407.7160470210958
344,830,27,0.02,0.08695652,0.8608,0.1392,215.59340831229648
345,831,1,-0.04,0.26086957,0.7617,0.2383,147.4946297011579
346,832,51,-0.04,0.26086957,0.7586,0.2414,61.12993514345269
347,833,53,0.01,0.17391304,0.874,0.126,6.922628637644784
348,848,12,-0.07,0.43478261,0.6159,0.3841,133.79154072777553
349,849,80,-0.1,0.69565217,0.4075,0.5925,169.91550685446776
350,850,2,0.03,0.13043478,0.8064,0.1936,361.0794497109666
351,851,89,0.06,0.7826087,0.6169,0.3831,267.95914221618074
352,852,13,0.12,0.73913043,0.2663,0.7337,472.65777747492103
353,853,33,-0.01,0.08695652,0.939,0.061,477.7948918313539
354,854,34,-0.06,0.39130435,0.6428,0.3572,451.08496028772015
355,855,73,0.12,0.7826087,0.2658,0.7342,249.11915803479516
356,856,52,0.01,0.17391304,0.905,0.095,174.03218747195197
357,857,21,0.07,0.39130435,0.6159,0.3841,21.912994257875845
358,872,0,-0.05,0.30434783,0.7256,0.2744,51.93214736136424
359,873,90,-0.05,0.43478261,0.3897,0.6103,108.57612396014432
360,874,58,-0.07,0.47826087,0.5935,0.4065,222.86930285599075
361,875,53,0.1,0.65217391,0.3857,0.6143,302.95843623647784
362,876,31,0.01,0.04347826,0.9202,0.0798,278.3821292410751
363,877,49,0.13,0.82608696,0.187,0.813,316.93825506636387
364,878,13,0.12,0.73913043,0.2663,0.7337,209.46419989599104
365,879,47,-0.02,0.17391304,0.8704,0.1296,149.06269550725878
366,880,36,-0.01,0.08695652,0.9329,0.0671,57.96456204145967
367,881,56,0.05,0.39130435,0.7241,0.2759,6.232119474178517
368,896,6,-0.06,0.39130435,0.6707,0.3293,52.69477998288241
369,897,41,0.04,0.2173913,0.7551,0.2449,148.91161987817787
370,898,63,0.12,0.7826087,0.2846,0.7154,238.44382463148153
371,899,86,0.13,0.86956522,0.2068,0.7932,235.99683434402408
372,900,71,0.07,0.52173913,0.5635,0.4365,309.050054399376
373,901,22,0.08,0.47826087,0.4919,0.5081,335.11976397920057
374,902,49,0.12,0.73913043,0.2663,0.7337,276.30194185814173
375,903,85,-0.11,0.73913043,0.3227,0.6773,135.9583644251588
376,904,62,0.03,0.26086957,0.7901,0.2099,65.77810598418228
377,905,32,-0.03,0.2173913,0.8338,0.1662,6.372400121850517
378,920,65,-0.03,0.26086957,0.6819,0.3181,92.87355256299303
379,921,36,-0.1,0.65217391,0.435,0.565,260.420824511536
380,922,1,0.12,0.73913043,0.2851,0.7149,339.92072443743217
381,923,90,0.14,0.91304348,0.1474,0.8526,250.67006822984527
382,924,69,0.08,0.56521739,0.5041,0.4959,317.58693546981164
383,925,87,0.02,0.65217391,0.7967,0.2033,271.6279771204612
384,926,46,0.12,0.73913043,0.2663,0.7337,211.6260184710797
385,927,61,0.01,0.17391304,0.9029,0.0971,194.5499023684865
386,928,38,-0.05,0.34782609,0.7012,0.2988,75.56178242474206
387,929,0,-0.06,0.39130435,0.6707,0.3293,12.033996644807143
388,944,46,0.05,0.26086957,0.7246,0.2754,76.45995852223496
389,945,10,-0.08,0.52173913,0.5483,0.4517,202.50583415755966
390,946,30,-0.07,0.43478261,0.594,0.406,333.1979019699197
391,947,77,0.14,0.91304348,0.1474,0.8526,308.96836383565795
392,948,40,0.1,0.60869565,0.3852,0.6148,438.7181554642869
393,949,21,0.14,0.86956522,0.126,0.874,414.48670627293893
394,950,37,-0.02,0.13043478,0.8806,0.1194,345.8984157162329
395,951,9,-0.07,0.43478261,0.5833,0.4167,228.6167903812499
396,952,18,-0.08,0.52173913,0.5361,0.4639,114.31471806885008
397,953,49,0.05,0.26086957,0.7241,0.2759,8.548941780746919
398,968,48,-0.09,0.60869565,0.503,0.497,69.53704650222569
399,969,35,-0.07,0.43478261,0.6042,0.3958,180.6141654848015
400,970,2,-0.07,0.43478261,0.594,0.406,250.5464778045517
401,971,72,0.1,0.65217391,0.3852,0.6148,308.03037321459675
402,972,16,0.11,0.69565217,0.3257,0.6743,372.6935287704407
403,973,28,-0.03,0.2173913,0.8374,0.1626,373.5145956986782
404,974,20,-0.03,0.17391304,0.8211,0.1789,299.95515487851316
405,975,48,0.03,0.17391304,0.7932,0.2068,202.95363271217494
406,976,2,0.04,0.2173913,0.7485,0.2515,76.56459840508032
407,977,39,0.05,0.26086957,0.7246,0.2754,7.546354404549033
408,992,66,-0.08,0.52173913,0.5488,0.4512,87.24470696618036
409,993,59,0.03,0.26086957,0.8034,0.1966,131.17373926016768
410,994,10,0.04,0.2173913,0.7485,0.2515,125.12084332944015
411,995,7,0.1,0.60869565,0.3857,0.6143,226.04358043128903
412,996,23,0.08,0.47826087,0.5041,0.4959,140.7868187511634
413,997,45,0.14,0.86956522,0.126,0.874,134.91723229705863
414,998,9,0.14,0.86956522,0.1474,0.8526,100.06067272369299
415,999,66,-0.06,0.39130435,0.6352,0.3648,71.6198211681357
416,1000,24,-0.05,0.30434783,0.7094,0.2907,21.456270949241723
417,1001,81,-0.01,0.47826087,0.5259,0.4741,5.527613865544499
418,1016,27,-0.06,0.39130435,0.6977,0.3023,138.52689812841024
419,1017,14,-0.05,0.30434783,0.7175,0.2825,290.66956593652895
420,1018,68,-0.05,0.34782609,0.7007,0.2993,330.944896661333
421,1019,47,-0.05,0.34782609,0.7022,0.2978,454.51960187472866
422,1020,39,0.0,0.17391304,0.9797,0.0203,485.20825319287934
423,1021,24,0.07,0.39130435,0.5528,0.4472,457.00050288248866
424,1022,49,0.14,0.86956522,0.1474,0.8526,364.28931292024885
425,1023,40,-0.01,0.08695652,0.9411,0.0589,219.9795941010802
426,1024,63,0.02,0.2173913,0.845,0.155,68.29506669637433
427,1025,68,0.07,0.47826087,0.5874,0.4126,10.577788083468937
428,1040,46,-0.08,0.52173913,0.5727,0.4273,66.47517653350936
429,1041,80,-0.03,0.43478261,0.7907,0.2094,144.24733613557817
430,1042,83,-0.07,0.47826087,0.5696,0.4304,224.23071893905322
431,1043,32,-0.05,0.34782609,0.7221,0.2779,387.5549169376335
432,1044,58,0.1,0.65217391,0.3852,0.6148,410.46782755242907
433,1045,74,0.01,0.30434783,0.9187,0.0813,357.22818458829965
434,1046,81,0.1,0.82608696,0.3852,0.6148,278.5853910813293
435,1047,56,-0.06,0.39130435,0.6509,0.3491,237.2169113459992
436,1048,75,-0.01,0.39130435,0.8532,0.1469,94.70212197639708
437,1049,37,0.0,0.13043478,0.9919,0.0081,11.103411390212482
438,1064,34,0.04,0.2173913,0.7856,0.2144,111.88461459156564
439,1065,6,0.13,0.82608696,0.2475,0.7525,231.33314266749665
440,1066,81,0.13,0.86956522,0.2266,0.7734,258.80656366557923
441,1067,77,0.14,0.91304348,0.1474,0.8526,340.5130496528333
442,1068,90,-0.01,0.69565217,0.7419,0.2581,275.6668002028815
443,1069,16,-0.06,0.39130435,0.6341,0.3659,411.523097913833
444,1070,40,-0.14,0.91304348,0.187,0.813,388.78763888939324
445,1071,50,0.0,0.17391304,0.9797,0.0203,276.91900992114984
446,1072,71,-0.08,0.52173913,0.5285,0.4715,115.39685727291767
447,1073,32,-0.02,0.13043478,0.9045,0.0955,15.273954967382268
448,1088,36,0.02,0.08695652,0.8892,0.1108,142.00364827035426
449,1089,10,-0.09,0.56521739,0.4919,0.5081,297.3695079678173
450,1090,71,0.08,0.56521739,0.5163,0.4837,315.7006924125853
451,1091,83,0.06,0.69565217,0.6184,0.3816,337.4025066422955
452,1092,75,0.03,0.39130435,0.8013,0.1987,400.33410753132245
453,1093,29,0.01,0.04347826,0.9187,0.0813,500.324117390099
454,1094,23,-0.06,0.39130435,0.6626,0.3374,303.87711424155475
455,1095,45,-0.04,0.26086957,0.7673,0.2327,164.75702911131364
456,1096,0,-0.04,0.26086957,0.7734,0.2266,108.23989246857754
457,1097,7,0.06,0.34782609,0.6702,0.3298,21.7127496175053
458,1112,61,0.04,0.30434783,0.7724,0.2276,75.07564511512201
459,1113,20,-0.05,0.30434783,0.7175,0.2825,139.3993381899185
460,1114,84,0.12,0.82608696,0.2846,0.7154,217.08837837128362
461,1115,77,0.1,0.73913043,0.3852,0.6148,309.44918108511825
462,1116,34,0.14,0.86956522,0.1474,0.8526,348.34644804979956
463,1117,27,0.11,0.69565217,0.3089,0.6911,299.0175893064455
464,1118,34,-0.01,0.08695652,0.9599,0.0401,381.6844239829716
465,1119,42,0.12,0.73913043,0.2846,0.7154,236.17068573360376
466,1120,52,-0.06,0.39130435,0.6601,0.3399,149.66084799364668
467,1121,43,0.06,0.34782609,0.6682,0.3318,21.05996281539647
468,1136,20,-0.07,0.43478261,0.6443,0.3557,81.84034175095991
469,1137,52,-0.01,0.13043478,0.9278,0.0722,189.416727214268
470,1138,41,0.11,0.69565217,0.343,0.657,306.7195075048166
471,1139,2,0.09,0.52173913,0.4451,0.5549,318.114314832979
472,1140,27,0.02,0.08695652,0.8608,0.1392,400.4389143095676
473,1141,89,0.14,0.91304348,0.126,0.874,274.71294895759604
474,1142,19,-0.14,0.91304348,0.1672,0.8328,313.1280569959617
475,1143,48,0.03,0.17391304,0.8059,0.1941,210.40195046668524
476,1144,65,-0.02,0.26086957,0.8755,0.1245,91.28910957624623
477,1145,38,0.07,0.39130435,0.6148,0.3852,13.34644151658312
478,1160,68,0.02,0.30434783,0.8145,0.1855,76.80377256017191
479,1161,20,0.04,0.2173913,0.7551,0.2449,194.67837580526552
480,1162,78,0.09,0.69565217,0.4583,0.5417,251.98446432498318
481,1163,32,-0.01,0.08695652,0.9583,0.0417,381.64144367177806
482,1164,51,0.08,0.47826087,0.5041,0.4959,406.87459358175244
483,1165,73,0.07,0.56521739,0.5528,0.4472,343.1414648560788
484,1166,1,-0.02,0.13043478,0.8806,0.1194,272.7095973834369
485,1167,37,-0.05,0.34782609,0.7287,0.2713,224.5380379475216
486,1168,14,-0.09,0.56521739,0.4914,0.5086,96.35981924557831
487,1169,11,-0.07,0.43478261,0.6341,0.3659,11.979214196170927
488,1184,11,-0.09,0.56521739,0.5376,0.4624,118.83839504242191
489,1185,54,0.01,0.17391304,0.9101,0.0899,215.85049333252238
490,1186,45,0.14,0.86956522,0.1692,0.8308,344.86120915319265
491,1187,83,0.14,0.91304348,0.1474,0.8526,312.43641439772074
492,1188,84,0.03,0.52173913,0.8013,0.1987,345.74192667475
493,1189,51,-0.05,0.34782609,0.7154,0.2846,452.2391112022488
494,1190,39,0.07,0.39130435,0.5635,0.4365,370.07090346596397
495,1191,11,-0.08,0.52173913,0.5356,0.4644,158.30436168003664
496,1192,67,-0.02,0.26086957,0.874,0.126,78.30194700605884
497,1193,4,-0.04,0.26086957,0.7988,0.2012,17.078555875990862
498,1208,21,-0.07,0.43478261,0.6255,0.3745,102.37648282515124
499,1209,50,-0.05,0.34782609,0.7078,0.2922,214.37481646573136
