,Hoy,SD_Angle,SD_Position
542,7765.0,68.0,-0.05
543,7766.0,51.0,-0.03
544,7767.0,27.0,-0.08
545,7768.0,42.0,0.06
546,7784.0,14.0,-0.03
547,7785.0,68.0,-0.03
548,7786.0,66.0,-0.12
549,7787.0,83.0,0.07
550,7788.0,80.0,0.07
551,7789.0,2.0,-0.03
552,7790.0,48.0,0.14
553,7791.0,89.0,-0.02
554,7792.0,49.0,-0.03
555,7808.0,22.0,-0.01
556,7809.0,45.0,0.02
557,7810.0,35.0,0.01
558,7811.0,19.0,-0.0
559,7812.0,29.0,-0.05
560,7813.0,23.0,0.02
561,7814.0,36.0,-0.11
562,7815.0,12.0,0.04
563,7816.0,56.0,-0.07
564,7832.0,74.0,0.04
565,7833.0,51.0,-0.01
566,7834.0,48.0,-0.03
567,7835.0,41.0,-0.06
568,7836.0,29.0,0.1
569,7837.0,11.0,0.12
570,7838.0,58.0,-0.02
571,7839.0,20.0,-0.09
572,7840.0,54.0,0.09
573,7856.0,86.0,-0.06
574,7857.0,50.0,0.13
575,7858.0,59.0,-0.04
576,7859.0,54.0,-0.1
577,7860.0,78.0,0.11
578,7861.0,51.0,0.11
579,7862.0,34.0,0.14
580,7863.0,60.0,0.01
581,7864.0,84.0,-0.03
582,7880.0,39.0,-0.12
583,7881.0,69.0,-0.01
584,7882.0,0.0,0.02
585,7883.0,21.0,-0.03
586,7884.0,69.0,-0.11
587,7885.0,33.0,-0.05
588,7886.0,24.0,-0.08
589,7887.0,53.0,-0.07
590,7888.0,8.0,-0.01
591,7904.0,54.0,0.04
592,7905.0,62.0,-0.03
593,7906.0,74.0,-0.01
594,7907.0,5.0,0.14
595,7908.0,76.0,0.12
596,7909.0,41.0,-0.12
597,7910.0,19.0,-0.06
598,7911.0,77.0,-0.06
599,7912.0,29.0,-0.13
600,7928.0,73.0,-0.03
601,7929.0,77.0,-0.04
602,7930.0,39.0,-0.02
603,7931.0,55.0,0.14
604,7932.0,4.0,0.02
605,7933.0,30.0,-0.04
606,7934.0,46.0,-0.06
607,7935.0,84.0,-0.08
608,7936.0,64.0,-0.03
609,7952.0,24.0,0.02
610,7953.0,37.0,-0.07
611,7954.0,90.0,0.04
612,7955.0,90.0,0.14
613,7956.0,78.0,0.01
614,7957.0,6.0,0.01
615,7958.0,68.0,-0.09
616,7959.0,50.0,-0.0
617,7960.0,41.0,-0.09
618,7976.0,3.0,0.04
619,7977.0,61.0,-0.01
620,7978.0,5.0,0.11
621,7979.0,60.0,-0.01
622,7980.0,24.0,0.08
623,7981.0,1.0,0.08
624,7982.0,18.0,-0.06
625,7983.0,13.0,0.12
626,7984.0,48.0,0.01
627,8000.0,52.0,-0.06
628,8001.0,48.0,0.0
629,8002.0,41.0,-0.09
630,8003.0,81.0,0.11
631,8004.0,48.0,-0.01
632,8005.0,21.0,0.03
633,8006.0,61.0,0.01
634,8007.0,44.0,-0.08
635,8008.0,0.0,0.03
636,8024.0,54.0,0.05
637,8025.0,27.0,-0.04
638,8026.0,47.0,0.14
639,8027.0,15.0,-0.06
640,8028.0,78.0,-0.13
641,8029.0,21.0,0.14
642,8030.0,14.0,-0.08
643,8031.0,69.0,-0.03
644,8032.0,63.0,-0.05
645,8048.0,15.0,-0.06
646,8049.0,32.0,-0.06
647,8050.0,31.0,0.12
648,8051.0,18.0,-0.08
649,8052.0,70.0,0.13
650,8053.0,86.0,0.01
651,8054.0,52.0,0.02
652,8055.0,2.0,-0.1
653,8056.0,73.0,-0.0
654,8072.0,10.0,0.05
655,8073.0,16.0,-0.04
656,8074.0,20.0,0.01
657,8075.0,20.0,0.01
658,8076.0,47.0,-0.02
659,8077.0,19.0,0.12
660,8078.0,33.0,0.1
661,8079.0,61.0,0.03
662,8080.0,50.0,-0.02
663,8096.0,47.0,-0.05
664,8097.0,58.0,0.0
665,8098.0,4.0,0.13
666,8099.0,27.0,0.14
667,8100.0,37.0,0.1
668,8101.0,53.0,0.12
669,8102.0,31.0,0.01
670,8103.0,0.0,0.03
671,8104.0,0.0,-0.01
672,8120.0,63.0,0.02
673,8121.0,3.0,-0.11
674,8122.0,46.0,-0.03
675,8123.0,61.0,-0.03
676,8124.0,6.0,-0.01
677,8125.0,39.0,0.14
678,8126.0,50.0,0.12
679,8127.0,74.0,-0.04
680,8128.0,62.0,0.05
681,8144.0,31.0,-0.06
682,8145.0,19.0,0.13
683,8146.0,5.0,0.03
684,8147.0,28.0,-0.02
685,8148.0,10.0,0.14
686,8149.0,79.0,-0.04
687,8150.0,80.0,-0.07
688,8151.0,58.0,0.0
689,8152.0,90.0,-0.11
690,8168.0,89.0,-0.08
691,8169.0,41.0,0.02
692,8170.0,62.0,0.01
693,8171.0,51.0,0.1
694,8172.0,9.0,0.09
695,8173.0,55.0,-0.02
696,8174.0,2.0,-0.06
697,8175.0,16.0,-0.1
698,8176.0,23.0,-0.11
699,8192.0,46.0,-0.07
700,8193.0,31.0,-0.06
701,8194.0,60.0,0.01
702,8195.0,18.0,-0.02
703,8196.0,57.0,0.11
704,8197.0,55.0,0.14
705,8198.0,33.0,-0.05
706,8199.0,60.0,-0.0
707,8200.0,6.0,-0.06
708,8216.0,19.0,-0.02
709,8217.0,16.0,0.04
710,8218.0,5.0,-0.03
711,8219.0,72.0,-0.04
712,8220.0,13.0,-0.11
713,8221.0,50.0,-0.1
714,8222.0,52.0,-0.09
715,8223.0,35.0,-0.06
716,8224.0,44.0,-0.02
717,8240.0,82.0,0.12
718,8241.0,81.0,-0.04
719,8242.0,47.0,-0.05
720,8243.0,30.0,0.13
721,8244.0,3.0,0.14
722,8245.0,37.0,-0.05
723,8246.0,89.0,-0.0
724,8247.0,31.0,0.04
725,8248.0,59.0,-0.06
726,8264.0,24.0,-0.08
727,8265.0,74.0,-0.12
728,8266.0,62.0,-0.05
729,8267.0,41.0,0.03
730,8268.0,88.0,-0.1
731,8269.0,90.0,0.14
732,8270.0,5.0,0.04
733,8271.0,53.0,0.01
734,8272.0,50.0,0.04
735,8288.0,52.0,-0.08
736,8289.0,34.0,0.02
737,8290.0,22.0,-0.07
738,8291.0,21.0,-0.11
739,8292.0,38.0,0.09
740,8293.0,38.0,-0.02
741,8294.0,23.0,-0.04
742,8295.0,71.0,-0.02
743,8296.0,39.0,-0.02
744,8312.0,58.0,-0.08
745,8313.0,26.0,0.04
746,8314.0,50.0,-0.03
747,8315.0,48.0,-0.09
748,8316.0,28.0,0.13
749,8317.0,27.0,0.11
750,8318.0,24.0,-0.02
751,8319.0,0.0,-0.09
752,8320.0,44.0,-0.03
753,8336.0,64.0,0.01
754,8337.0,82.0,-0.1
755,8338.0,54.0,0.11
756,8339.0,42.0,-0.03
757,8340.0,30.0,0.1
758,8341.0,14.0,-0.07
759,8342.0,62.0,-0.08
760,8343.0,5.0,0.02
761,8344.0,8.0,-0.09
762,8360.0,5.0,-0.02
763,8361.0,30.0,-0.04
764,8362.0,16.0,-0.03
765,8363.0,75.0,0.11
766,8364.0,10.0,0.13
767,8365.0,38.0,-0.05
768,8366.0,0.0,0.06
769,8367.0,83.0,-0.04
770,8368.0,6.0,-0.06
771,8384.0,54.0,-0.0
772,8385.0,67.0,-0.04
773,8386.0,81.0,-0.05
774,8387.0,73.0,0.02
775,8388.0,21.0,0.11
776,8389.0,69.0,-0.05
777,8390.0,7.0,-0.05
778,8391.0,16.0,-0.07
779,8392.0,0.0,0.07
780,8408.0,19.0,-0.05
781,8409.0,28.0,0.02
782,8410.0,35.0,-0.02
783,8411.0,65.0,0.0
784,8412.0,55.0,-0.01
785,8413.0,48.0,0.13
786,8414.0,29.0,-0.07
787,8415.0,33.0,0.03
788,8416.0,62.0,-0.11
789,8432.0,31.0,-0.06
790,8433.0,26.0,0.03
791,8434.0,0.0,-0.07
792,8435.0,74.0,-0.01
793,8436.0,87.0,0.07
794,8437.0,7.0,-0.07
795,8438.0,45.0,-0.08
796,8439.0,57.0,-0.0
797,8440.0,41.0,-0.08
798,8456.0,43.0,-0.06
799,8457.0,45.0,-0.06
800,8458.0,59.0,-0.02
801,8459.0,73.0,-0.09
802,8460.0,67.0,-0.08
803,8461.0,51.0,-0.06
804,8462.0,47.0,-0.03
805,8463.0,0.0,-0.04
806,8464.0,3.0,-0.03
807,8480.0,41.0,0.03
808,8481.0,68.0,-0.09
809,8482.0,49.0,0.11
810,8483.0,32.0,0.1
811,8484.0,54.0,0.13
812,8485.0,49.0,0.01
813,8486.0,47.0,0.01
814,8487.0,47.0,-0.06
815,8488.0,26.0,0.04
816,8504.0,30.0,-0.06
817,8505.0,48.0,-0.06
818,8506.0,33.0,-0.03
819,8507.0,35.0,-0.12
820,8508.0,44.0,-0.03
821,8509.0,38.0,0.08
822,8510.0,62.0,0.1
823,8511.0,71.0,0.0
824,8512.0,0.0,0.06
825,8528.0,20.0,-0.04
826,8529.0,65.0,-0.03
827,8530.0,86.0,-0.07
828,8531.0,76.0,0.14
829,8532.0,61.0,-0.07
830,8533.0,29.0,-0.06
831,8534.0,17.0,0.04
832,8535.0,41.0,-0.07
833,8536.0,9.0,-0.06
834,8552.0,31.0,-0.03
835,8553.0,65.0,-0.01
836,8554.0,55.0,-0.02
837,8555.0,0.0,0.08
838,8556.0,0.0,-0.05
839,8557.0,20.0,0.13
840,8558.0,1.0,0.04
841,8559.0,22.0,0.03
842,8560.0,49.0,-0.09
843,8576.0,15.0,-0.08
844,8577.0,27.0,-0.04
845,8578.0,57.0,-0.06
846,8579.0,76.0,0.01
847,8580.0,39.0,0.13
848,8581.0,49.0,0.14
849,8582.0,68.0,0.13
850,8583.0,62.0,-0.06
851,8584.0,6.0,-0.02
852,8600.0,47.0,0.01
853,8601.0,38.0,-0.05
854,8602.0,69.0,0.13
855,8603.0,55.0,0.14
856,8604.0,16.0,0.13
857,8605.0,1.0,0.13
858,8606.0,81.0,-0.03
859,8607.0,63.0,-0.0
