,Hoy,SD_Angle,SD_Position
294,1354.0,76.0,0.11
295,1355.0,6.0,0.1
296,1356.0,51.0,0.0
297,1357.0,69.0,-0.01
298,1358.0,57.0,0.13
299,1359.0,10.0,-0.13
300,1360.0,42.0,-0.07
301,1361.0,48.0,-0.08
302,1362.0,56.0,0.02
303,1375.0,23.0,0.01
304,1376.0,7.0,-0.04
305,1377.0,37.0,0.07
306,1378.0,17.0,-0.1
307,1379.0,1.0,-0.06
308,1380.0,4.0,0.1
309,1381.0,45.0,0.02
310,1382.0,1.0,-0.02
311,1383.0,37.0,-0.03
312,1384.0,68.0,0.08
313,1385.0,72.0,0.02
314,1386.0,49.0,0.06
315,1399.0,39.0,-0.04
316,1400.0,21.0,-0.08
317,1401.0,70.0,0.08
318,1402.0,36.0,0.07
319,1403.0,18.0,0.13
320,1404.0,61.0,-0.05
321,1405.0,86.0,0.09
322,1406.0,19.0,-0.02
323,1407.0,45.0,0.09
324,1408.0,46.0,-0.03
325,1409.0,68.0,0.03
326,1410.0,59.0,0.02
