,Hoy,SD_Angle,SD_Position
303,5607.0,9.0,-0.13
304,5608.0,8.0,0.01
305,5609.0,3.0,0.06
306,5610.0,22.0,-0.02
307,5611.0,2.0,0.06
308,5622.0,86.0,-0.03
309,5623.0,55.0,0.01
310,5624.0,0.0,0.0
311,5625.0,12.0,-0.14
312,5626.0,39.0,0.1
313,5627.0,50.0,-0.04
314,5628.0,17.0,0.11
315,5629.0,11.0,0.09
316,5630.0,62.0,0.11
317,5631.0,10.0,-0.07
318,5632.0,73.0,-0.03
319,5633.0,50.0,0.05
320,5634.0,6.0,0.14
321,5646.0,38.0,0.01
322,5647.0,24.0,0.0
323,5648.0,0.0,-0.1
324,5649.0,50.0,-0.0
325,5650.0,3.0,0.13
326,5651.0,87.0,0.05
327,5652.0,10.0,-0.0
328,5653.0,40.0,0.14
329,5654.0,2.0,-0.0
330,5655.0,50.0,-0.02
331,5656.0,4.0,-0.03
332,5657.0,6.0,0.03
333,5658.0,0.0,-0.12
334,5670.0,25.0,-0.1
335,5671.0,58.0,0.06
336,5672.0,59.0,0.01
337,5673.0,12.0,0.13
338,5674.0,44.0,0.11
339,5675.0,51.0,0.11
340,5676.0,3.0,0.01
341,5677.0,11.0,0.09
342,5678.0,5.0,-0.02
343,5679.0,20.0,-0.13
344,5680.0,11.0,-0.09
345,5681.0,55.0,-0.04
346,5682.0,1.0,-0.01
347,5694.0,31.0,0.02
348,5695.0,62.0,-0.01
349,5696.0,77.0,0.0
350,5697.0,36.0,-0.09
351,5698.0,24.0,-0.1
352,5699.0,79.0,0.11
353,5700.0,75.0,0.13
354,5701.0,55.0,0.13
355,5702.0,9.0,-0.02
356,5703.0,34.0,0.12
357,5704.0,12.0,-0.05
358,5705.0,59.0,0.05
359,5706.0,0.0,0.14
360,5718.0,55.0,0.09
361,5719.0,27.0,0.06
362,5720.0,76.0,-0.07
363,5721.0,31.0,-0.0
364,5722.0,14.0,0.1
365,5723.0,38.0,0.1
366,5724.0,23.0,-0.0
367,5725.0,17.0,-0.02
368,5726.0,27.0,-0.12
369,5727.0,32.0,-0.12
370,5728.0,63.0,0.0
371,5729.0,14.0,-0.03
372,5730.0,0.0,-0.08
373,5742.0,48.0,-0.13
374,5743.0,45.0,0.06
375,5744.0,11.0,-0.09
376,5745.0,5.0,0.03
377,5746.0,61.0,-0.12
378,5747.0,0.0,-0.08
379,5748.0,11.0,0.08
380,5749.0,90.0,0.04
381,5750.0,0.0,-0.02
382,5751.0,49.0,-0.03
383,5752.0,17.0,-0.07
384,5753.0,67.0,0.01
385,5754.0,0.0,0.1
386,5766.0,51.0,0.05
387,5767.0,51.0,0.03
388,5768.0,11.0,-0.02
389,5769.0,73.0,0.13
390,5770.0,27.0,-0.03
391,5771.0,1.0,-0.04
392,5772.0,45.0,-0.14
393,5773.0,53.0,0.12
394,5774.0,11.0,-0.02
395,5775.0,55.0,-0.05
396,5776.0,29.0,0.02
397,5777.0,41.0,-0.11
398,5778.0,0.0,0.07
399,5790.0,67.0,-0.01
400,5791.0,56.0,-0.04
401,5792.0,75.0,-0.07
402,5793.0,6.0,-0.05
403,5794.0,27.0,0.13
404,5795.0,5.0,-0.05
405,5796.0,39.0,-0.07
406,5797.0,53.0,-0.14
407,5798.0,14.0,-0.14
408,5799.0,58.0,-0.01
409,5800.0,40.0,-0.11
410,5801.0,51.0,0.03
411,5802.0,9.0,-0.07
412,5814.0,72.0,-0.0
413,5815.0,27.0,-0.07
414,5816.0,64.0,-0.01
415,5817.0,41.0,0.13
416,5818.0,33.0,0.11
417,5819.0,69.0,-0.14
418,5820.0,42.0,-0.14
419,5821.0,75.0,0.13
420,5822.0,71.0,0.13
421,5823.0,17.0,-0.14
422,5824.0,20.0,-0.14
423,5825.0,32.0,0.05
424,5826.0,0.0,-0.05
