,Hoy,SD_Angle,SD_Position,vis,Shaded_Ratio,Unshaded_Ratio
1598,3277,8,-0.09,0.56521739,0.4832,0.5168
1599,3278,16,0.04,0.2173913,0.7124,0.2876
1600,3279,29,0.02,0.08695652,0.815,0.185
1601,3280,88,-0.08,0.56521739,0.7942,0.2058
1602,3281,45,0.03,0.17391304,0.0183,0.9817
1603,3282,36,-0.02,0.13043478,0.0025,0.9975
1604,3283,57,0.03,0.26086957,0.0152,0.9848
1605,3293,67,-0.05,0.34782609,0.0173,0.9827
1606,3294,63,-0.03,0.26086957,0.0091,0.9909
1607,3295,5,0.05,0.26086957,0.0005,0.9995
1608,3296,49,-0.06,0.39130435,0.7358,0.2642
1609,3297,56,0.01,0.17391304,0.8557,0.1443
1610,3298,7,0.09,0.52173913,0.4278,0.5722
1611,3299,72,0.14,0.91304348,0.1291,0.8709
1612,3300,5,0.11,0.69565217,0.2856,0.7144
1613,3301,27,0.05,0.26086957,0.6418,0.3582
1614,3302,47,-0.08,0.52173913,0.6367,0.3633
1615,3303,67,-0.03,0.26086957,0.8999,0.1001
1616,3304,37,0.05,0.26086957,0.6728,0.3272
1617,3305,67,-0.04,0.34782609,0.0071,0.9929
1618,3306,38,0.06,0.34782609,0.0081,0.9919
1619,3307,51,0.04,0.26086957,0.0097,0.9903
1620,3317,84,0.02,0.47826087,0,1
1621,3318,21,-0.05,0.30434783,0.0158,0.9842
1622,3319,0,0.03,0.13043478,0,1
1623,3320,66,-0.08,0.52173913,0.7353,0.2647
1624,3321,55,-0.11,0.69565217,0.6143,0.3857
1625,3322,25,-0.1,0.65217391,0.5188,0.4812
1626,3323,53,-0.06,0.39130435,0.7647,0.2353
1627,3324,56,-0.02,0.17391304,0.9395,0.0605
1628,3325,35,0.01,0.04347826,0.8796,0.1204
1629,3326,90,-0.11,0.73913043,0.4832,0.5168
1630,3327,90,-0.07,0.52173913,0.7642,0.2358
1631,3328,13,0.05,0.26086957,0.6758,0.3242
1632,3329,57,-0.02,0.26086957,0.0005,0.9995
1633,3330,45,-0.07,0.47826087,0.002,0.998
1634,3331,0,0.04,0.2173913,0.0076,0.9924
1635,3341,26,0.09,0.56521739,0.0152,0.9848
1636,3342,64,0.05,0.56521739,0.0152,0.9848
1637,3343,59,-0.08,0.52173913,0.0193,0.9807
1638,3344,51,-0.07,0.47826087,0.7322,0.2678
1639,3345,25,0.07,0.39130435,0.5655,0.4345
1640,3346,35,-0.03,0.2173913,0.9197,0.0803
1641,3347,61,-0.03,0.2173913,0.938,0.062
1642,3348,42,0,0.17391304,0.9395,0.0605
1643,3349,5,-0.06,0.39130435,0.6616,0.3384
1644,3350,74,-0.02,0.34782609,0.9197,0.0803
1645,3351,42,-0.06,0.39130435,0.7922,0.2078
1646,3352,58,-0.1,0.65217391,0.7612,0.2388
1647,3353,37,-0.04,0.26086957,0,1
1648,3354,32,0.09,0.56521739,0.0102,0.9898
1649,3355,32,-0.08,0.52173913,0.0051,0.9949
1650,3365,85,0.02,0.56521739,0.0137,0.9863
1651,3366,32,0.06,0.34782609,0.0112,0.9888
1652,3367,13,-0.04,0.26086957,0.0132,0.9868
1653,3368,13,-0.1,0.65217391,0.7312,0.2688
1654,3369,12,-0.11,0.69565217,0.5229,0.4771
1655,3370,72,-0.03,0.30434783,0.9197,0.0803
1656,3371,49,0.1,0.60869565,0.3608,0.6392
1657,3372,78,0.08,0.56521739,0.4639,0.5361
1658,3373,49,0,0.17391304,0.939,0.061
1659,3374,45,0.02,0.13043478,0.8064,0.1936
1660,3375,44,-0.06,0.39130435,0.813,0.187
1661,3376,18,0.03,0.13043478,0.718,0.282
1662,3377,83,0.04,0.52173913,0.0107,0.9893
1663,3378,45,0.08,0.47826087,0.0152,0.9848
1664,3379,60,-0.02,0.26086957,0.0132,0.9868
1665,3389,16,0.09,0.56521739,0.0183,0.9817
1666,3390,10,-0.01,0.04347826,0.0036,0.9964
1667,3391,47,-0.02,0.17391304,0.0173,0.9827
1668,3392,14,-0.03,0.17391304,0.7307,0.2693
1669,3393,67,-0.01,0.26086957,0.8887,0.1113
1670,3394,61,-0.07,0.47826087,0.7556,0.2444
1671,3395,76,0.09,0.69565217,0.3994,0.6006
1672,3396,32,0.06,0.34782609,0.5828,0.4172
1673,3397,37,0,0.13043478,0.939,0.061
1674,3398,14,0.05,0.26086957,0.6372,0.3628
1675,3399,55,-0.02,0.17391304,0.9029,0.0971
1676,3400,64,0.03,0.30434783,0.7104,0.2896
1677,3401,39,-0.06,0.39130435,0.0147,0.9853
1678,3402,68,0.04,0.30434783,0.0041,0.9959
1679,3403,16,0.03,0.13043478,0.0168,0.9832
1680,3413,12,-0.07,0.43478261,0.0183,0.9817
1681,3414,72,-0.06,0.43478261,0.0163,0.9837
1682,3415,74,0.03,0.39130435,0.0097,0.9903
1683,3416,10,-0.1,0.65217391,0.7287,0.2713
1684,3417,68,-0.05,0.34782609,0.8791,0.1209
1685,3418,48,0.03,0.17391304,0.7597,0.2403
1686,3419,51,-0.06,0.39130435,0.7632,0.2368
1687,3420,23,-0.06,0.39130435,0.7215,0.2785
1688,3421,22,0.03,0.13043478,0.7607,0.2393
1689,3422,38,0,0.13043478,0.9202,0.0798
1690,3423,56,-0.01,0.13043478,0.9029,0.0971
1691,3424,28,-0.05,0.30434783,0.8003,0.1997
1692,3425,22,0.02,0.08695652,0.0152,0.9848
1693,3426,31,-0.03,0.2173913,0.0081,0.9919
1694,3427,1,-0.09,0.56521739,0.0097,0.9903
1695,3437,63,0.03,0.30434783,0.0081,0.9919
1696,3438,37,-0.03,0.2173913,0.0132,0.9868
1697,3439,14,0.06,0.34782609,0.0137,0.9863
1698,3440,43,0.06,0.34782609,0.7282,0.2719
1699,3441,71,-0.09,0.60869565,0.7551,0.2449
1700,3442,22,-0.05,0.30434783,0.7973,0.2027
1701,3443,50,-0.04,0.26086957,0.8791,0.1209
1702,3444,3,-0.08,0.52173913,0.5432,0.4568
1703,3445,42,-0.06,0.39130435,0.7597,0.2403
1704,3446,65,-0.05,0.34782609,0.8394,0.1606
1705,3447,37,-0.03,0.2173913,0.9024,0.0976
1706,3448,86,-0.08,0.56521739,0.7708,0.2292
1707,3449,35,-0.07,0.43478261,0.0193,0.9807
1708,3450,26,0.05,0.26086957,0.0097,0.9903
1709,3451,10,-0.08,0.52173913,0.0122,0.9878
1710,3461,51,0.02,0.17391304,0.0168,0.9832
1711,3462,29,-0.01,0.08695652,0.0076,0.9924
1712,3463,4,-0.02,0.13043478,0,1
1713,3464,42,0.05,0.26086957,0.0158,0.9842
1714,3465,54,0.01,0.17391304,0.8399,0.1601
1715,3466,8,0.04,0.2173913,0.7063,0.2937
1716,3467,74,-0.05,0.34782609,0.8201,0.1799
1717,3468,48,0.03,0.17391304,0.7612,0.2388
1718,3469,24,0.07,0.39130435,0.5224,0.4776
1719,3470,39,-0.05,0.34782609,0.8232,0.1768
1720,3471,55,0.05,0.34782609,0.6484,0.3516
1721,3472,17,-0.07,0.43478261,0.7871,0.2129
1722,3473,72,0,0.34782609,0.0091,0.9909
1723,3474,6,0.03,0.13043478,0.0137,0.9863
1724,3475,59,0.05,0.47826087,0.0178,0.9822
1725,3485,12,0.06,0.34782609,0.0163,0.9837
1726,3486,71,-0.04,0.34782609,0.0086,0.9914
1727,3487,52,-0.1,0.65217391,0.0041,0.9959
1728,3488,46,0.03,0.17391304,0.003,0.997
1729,3489,71,-0.08,0.52173913,0.7922,0.2078
1730,3490,10,-0.03,0.17391304,0.8684,0.1316
1731,3491,38,-0.03,0.2173913,0.9187,0.0813
1732,3492,26,0.01,0,0.8801,0.1199
1733,3493,59,-0.06,0.39130435,0.7586,0.2414
1734,3494,14,-0.04,0.26086957,0.8069,0.1931
1735,3495,55,-0.03,0.2173913,0.9019,0.0981
1736,3496,23,-0.06,0.39130435,0.7749,0.2251
1737,3497,50,0.09,0.56521739,0.0086,0.9914
1738,3498,6,0.05,0.26086957,0.0127,0.9873
1739,3499,5,0.06,0.34782609,0.0015,0.9985
1740,3509,65,0.05,0.60869565,0.0051,0.9949
1741,3510,40,-0.02,0.13043478,0.0112,0.9888
1742,3511,31,0.07,0.39130435,0.0091,0.9909
1743,3512,80,-0.06,0.52173913,0,1
1744,3513,73,-0.07,0.47826087,0.842,0.158
1745,3514,49,-0.05,0.34782609,0.8638,0.1362
1746,3515,70,-0.03,0.30434783,0.9177,0.0823
1747,3516,22,-0.09,0.56521739,0.5432,0.4568
1748,3517,19,0.05,0.26086957,0.6413,0.3587
1749,3518,20,-0.05,0.30434783,0.7693,0.2307
1750,3519,62,-0.04,0.30434783,0.8979,0.1021
1751,3520,60,0.01,0.17391304,0.7332,0.2668
1752,3521,12,-0.1,0.65217391,0.0076,0.9924
1753,3522,34,-0.05,0.34782609,0.0086,0.9914
1754,3523,36,-0.02,0.13043478,0.0076,0.9924
1755,3533,55,-0.01,0.13043478,0.0117,0.9883
1756,3534,39,-0.07,0.47826087,0.0071,0.9929
1757,3535,12,0.04,0.2173913,0.0163,0.9837
1758,3536,39,0.03,0.13043478,0.0142,0.9858
1759,3537,16,0.04,0.2173913,0.6941,0.3059
1760,3538,36,-0.01,0.08695652,0.9217,0.0783
1761,3539,41,0.06,0.34782609,0.5732,0.4268
1762,3540,59,0.08,0.52173913,0.4441,0.5559
1763,3541,0,0.1,0.60869565,0.344,0.656
1764,3542,38,-0.11,0.69565217,0.4848,0.5152
1765,3543,53,-0.08,0.52173913,0.7541,0.2459
1766,3544,69,-0.04,0.34782609,0.752,0.248
1767,3545,47,0.08,0.47826087,0.0097,0.9903
1768,3546,67,0.08,0.56521739,0.0188,0.9812
1769,3547,24,0.06,0.34782609,0.0056,0.9944
1770,3557,34,0.05,0.26086957,0.0122,0.9878
1771,3558,81,-0.04,0.34782609,0.002,0.998
1772,3559,4,-0.1,0.65217391,0.0117,0.9883
1773,3560,9,0.03,0.13043478,0.0168,0.9832
1774,3561,13,-0.04,0.26086957,0.8577,0.1423
1775,3562,10,0.13,0.82608696,0.2261,0.7739
1776,3563,77,0.1,0.73913043,0.3415,0.6585
1777,3564,21,0.04,0.2173913,0.7017,0.2983
1778,3565,67,-0.07,0.47826087,0.6987,0.3013
1779,3566,0,0.04,0.2173913,0.6931,0.3069
1780,3567,39,0.01,0.04347826,0.8496,0.1504
1781,3568,28,-0.06,0.39130435,0.752,0.248
1782,3569,28,0.06,0.34782609,0.0173,0.9827
1783,3570,19,-0.04,0.26086957,0.0081,0.9919
1784,3571,47,-0.02,0.17391304,0.0086,0.9914
1785,3581,1,-0.03,0.17391304,0.0122,0.9878
1786,3582,0,0.05,0.26086957,0.0193,0.9807
1787,3583,33,-0.01,0.08695652,0.0142,0.9858
1788,3584,47,-0.11,0.69565217,0.0168,0.9832
1789,3585,71,-0.03,0.30434783,0.872,0.128
1790,3586,37,-0.04,0.26086957,0.9009,0.0991
1791,3587,56,0.14,0.91304348,0.1098,0.8902
1792,3588,45,-0.08,0.52173913,0.6225,0.3775
1793,3589,1,-0.08,0.52173913,0.5427,0.4573
1794,3590,58,-0.1,0.65217391,0.5757,0.4243
1795,3591,74,-0.01,0.34782609,0.8847,0.1153
1796,3592,15,0.01,0,0.7139,0.2861
1797,3593,24,-0.04,0.26086957,0.0127,0.9873
1798,3594,51,0.06,0.34782609,0.0086,0.9914
1799,3595,43,-0.03,0.2173913,0,1
1800,3605,78,-0.04,0.34782609,0.0086,0.9914
1801,3606,20,0.09,0.56521739,0.0178,0.9822
1802,3607,61,0,0.26086957,0.0173,0.9827
1803,3608,19,-0.09,0.56521739,0.0046,0.9954
1804,3609,12,0.03,0.13043478,0.7378,0.2622
1805,3610,72,-0.02,0.34782609,0.9029,0.0971
1806,3611,54,-0.05,0.34782609,0.8394,0.1606
1807,3612,18,0.04,0.2173913,0.7017,0.2983
1808,3613,45,0.03,0.17391304,0.7403,0.2597
1809,3614,12,0.01,0,0.8623,0.1377
1810,3615,7,-0.09,0.56521739,0.5844,0.4157
1811,3616,17,-0.03,0.17391304,0.7312,0.2688
1812,3617,64,-0.01,0.26086957,0.0112,0.9888
1813,3618,39,0.02,0.13043478,0.0137,0.9863
1814,3619,57,0.04,0.30434783,0.0183,0.9817
1815,3629,69,-0.02,0.26086957,0.0163,0.9837
1816,3630,78,-0.02,0.34782609,0.0046,0.9954
1817,3631,74,-0.09,0.60869565,0,1
1818,3632,65,0.02,0.30434783,0.002,0.998
1819,3633,7,0.05,0.26086957,0.6555,0.3445
1820,3634,20,0.04,0.2173913,0.7063,0.2937
1821,3635,33,0.02,0.08695652,0.8049,0.1951
1822,3636,43,0.04,0.2173913,0.6819,0.3181
1823,3637,4,-0.06,0.39130435,0.6413,0.3587
1824,3638,31,-0.02,0.13043478,0.9197,0.0803
1825,3639,55,0.03,0.26086957,0.7342,0.2658
1826,3640,43,0.05,0.26086957,0.658,0.342
1827,3641,17,-0.06,0.39130435,0.0046,0.9954
1828,3642,82,-0.05,0.34782609,0.0076,0.9924
1829,3643,48,0.03,0.17391304,0.0005,0.9995
1830,3653,38,0.03,0.13043478,0.0091,0.9909
1831,3654,39,0.02,0.13043478,0.0152,0.9848
1832,3655,59,0.04,0.30434783,0.0163,0.9837
1833,3656,19,-0.09,0.56521739,0.0137,0.9863
1834,3657,58,-0.01,0.17391304,0.8552,0.1448
1835,3658,75,-0.03,0.34782609,0.9009,0.0991
1836,3659,36,0.08,0.47826087,0.4573,0.5427
1837,3660,36,0.12,0.73913043,0.2063,0.7937
1838,3661,64,0.09,0.60869565,0.3836,0.6164
1839,3662,15,-0.04,0.26086957,0.8257,0.1743
1840,3663,61,0.03,0.26086957,0.7342,0.2658
1841,3664,60,0.02,0.2173913,0.6697,0.3303
1842,3665,18,0.07,0.39130435,0.001,0.999
1843,3666,55,-0.02,0.17391304,0.0041,0.9959
1844,3667,40,0.1,0.60869565,0.0025,0.9975
1845,3677,7,0.07,0.39130435,0.0229,0.9771
1846,3678,20,-0.07,0.43478261,0.0086,0.9914
1847,3679,65,-0.02,0.26086957,0.0173,0.9827
1848,3680,40,-0.08,0.52173913,0.0066,0.9934
1849,3681,9,0.04,0.2173913,0.6829,0.3171
1850,3682,79,0.11,0.7826087,0.315,0.685
1851,3683,8,-0.07,0.43478261,0.6118,0.3882
1852,3684,49,-0.03,0.2173913,0.9197,0.0803
1853,3685,75,-0.09,0.60869565,0.5991,0.4009
1854,3686,81,-0.1,0.69565217,0.5915,0.4085
1855,3687,41,-0.06,0.39130435,0.8298,0.1702
1856,3688,69,-0.04,0.34782609,0.6966,0.3034
1857,3689,0,0.09,0.52173913,0.0158,0.9842
1858,3690,45,-0.07,0.47826087,0.0097,0.9903
1859,3691,7,-0.06,0.39130435,0.0147,0.9853
1860,3701,85,-0.03,0.52173913,0.0041,0.9959
1861,3702,74,-0.07,0.47826087,0.0178,0.9822
1862,3703,15,-0.09,0.56521739,0.0071,0.9929
1863,3704,50,0.04,0.26086957,0.0117,0.9883
1864,3705,2,-0.01,0.04347826,0.8547,0.1453
1865,3706,26,0.03,0.13043478,0.7419,0.2581
1866,3707,19,-0.04,0.26086957,0.8242,0.1758
1867,3708,41,0.04,0.2173913,0.6819,0.3181
1868,3709,68,0.12,0.7826087,0.2053,0.7947
1869,3710,40,0,0.17391304,0.9197,0.0803
1870,3711,10,-0.05,0.30434783,0.7866,0.2134
1871,3712,11,0.02,0.08695652,0.6687,0.3313
1872,3713,25,0.07,0.39130435,0.0147,0.9853
1873,3714,61,0.02,0.2173913,0.0142,0.9858
1874,3715,72,0.02,0.30434783,0.0112,0.9888
1875,3725,17,0.06,0.34782609,0.0015,0.9985
1876,3726,17,-0.02,0.13043478,0.0158,0.9842
1877,3727,18,-0.03,0.17391304,0.0152,0.9848
1878,3728,42,0.02,0.13043478,0.0188,0.9812
1879,3729,54,-0.01,0.13043478,0.8547,0.1453
1880,3730,12,-0.07,0.43478261,0.6717,0.3283
1881,3731,90,-0.05,0.43478261,0.843,0.157
1882,3732,6,0.12,0.73913043,0.2063,0.7937
1883,3733,48,0.14,0.86956522,0.0864,0.9136
1884,3734,70,-0.09,0.60869565,0.6489,0.3511
1885,3735,50,0.05,0.26086957,0.6362,0.3638
1886,3736,34,-0.03,0.2173913,0.6885,0.3115
1887,3737,67,0,0.30434783,0.0117,0.9883
1888,3738,79,-0.03,0.39130435,0.0168,0.9832
1889,3739,64,-0.01,0.26086957,0.0066,0.9934
1890,3749,89,-0.03,0.56521739,0.0178,0.9822
1891,3750,74,0,0.39130435,0.003,0.997
1892,3751,47,0.05,0.26086957,0.0137,0.9863
1893,3752,48,-0.04,0.26086957,0.0168,0.9832
1894,3753,29,-0.07,0.43478261,0.8216,0.1784
1895,3754,40,-0.09,0.56521739,0.6316,0.3684
1896,3755,48,0.01,0.08695652,0.8628,0.1372
1897,3756,19,0.03,0.13043478,0.7414,0.2586
1898,3757,47,-0.02,0.17391304,0.9187,0.0813
1899,3758,15,-0.08,0.52173913,0.6001,0.3999
1900,3759,8,-0.04,0.26086957,0.8354,0.1646
1901,3760,60,-0.03,0.2173913,0.6824,0.3176
1902,3761,89,-0.07,0.47826087,0.0188,0.9812
1903,3762,62,-0.02,0.26086957,0.0142,0.9858
1904,3763,45,-0.03,0.2173913,0.0132,0.9868
1905,3773,67,-0.06,0.39130435,0.0168,0.9832
1906,3774,56,0.02,0.2173913,0.0178,0.9822
1907,3775,73,-0.09,0.60869565,0.003,0.997
1908,3776,27,0.05,0.26086957,0.0203,0.9797
1909,3777,59,0,0.26086957,0.8384,0.1616
1910,3778,20,0.03,0.13043478,0.7419,0.2581
1911,3779,26,0.1,0.60869565,0.3552,0.6448
1912,3780,53,0.01,0.17391304,0.8603,0.1397
1913,3781,61,-0.05,0.34782609,0.8374,0.1626
1914,3782,14,-0.06,0.39130435,0.7129,0.2871
1915,3783,65,-0.04,0.34782609,0.8816,0.1184
1916,3784,48,-0.03,0.2173913,0.6758,0.3242
1917,3785,38,0.02,0.13043478,0.0188,0.9812
1918,3786,9,0.05,0.26086957,0.0097,0.9903
1919,3787,3,-0.04,0.26086957,0.0198,0.9802
1920,3797,55,-0.02,0.17391304,0.0173,0.9827
1921,3798,77,0.03,0.43478261,0.0163,0.9837
1922,3799,11,0.03,0.13043478,0.0046,0.9954
1923,3800,8,-0.11,0.69565217,0.0081,0.9919
1924,3801,9,-0.09,0.56521739,0.6768,0.3232
1925,3802,45,-0.05,0.34782609,0.8613,0.1387
1926,3803,4,0.07,0.39130435,0.5244,0.4756
1927,3804,65,0.09,0.60869565,0.3847,0.6153
1928,3805,63,-0.08,0.52173913,0.659,0.341
1929,3806,9,-0.03,0.17391304,0.8633,0.1367
1930,3807,12,-0.05,0.30434783,0.8028,0.1972
1931,3808,53,-0.01,0.13043478,0.6702,0.3298
1932,3809,68,-0.04,0.34782609,0.0046,0.9954
1933,3810,11,0.04,0.2173913,0.0173,0.9827
1934,3811,2,-0.08,0.52173913,0.0061,0.9939
1935,3821,39,-0.04,0.26086957,0.0076,0.9924
1936,3822,32,0.01,0.04347826,0.0137,0.9863
1937,3823,57,-0.06,0.39130435,0.0117,0.9883
1938,3824,0,-0.05,0.30434783,0.001,0.999
1939,3825,15,-0.12,0.7826087,0.5716,0.4284
1940,3826,12,0.11,0.69565217,0.3298,0.6702
1941,3827,2,0.03,0.13043478,0.75,0.25
1942,3828,56,0.01,0.17391304,0.8603,0.1397
1943,3829,80,-0.04,0.34782609,0.9157,0.0844
1944,3830,53,-0.03,0.2173913,0.9182,0.0818
1945,3831,66,-0.03,0.26086957,0.8841,0.1159
1946,3832,6,-0.1,0.65217391,0.6697,0.3303
1947,3833,5,-0.08,0.52173913,0.0168,0.9832
1948,3834,60,-0.05,0.34782609,0.0091,0.9909
1949,3835,74,-0.01,0.34782609,0.0152,0.9848
1950,3845,0,0.05,0.26086957,0.0091,0.9909
1951,3846,28,0.05,0.26086957,0.0091,0.9909
1952,3847,78,-0.01,0.47826087,0.0086,0.9914
1953,3848,43,-0.04,0.26086957,0.0091,0.9909
1954,3849,21,-0.13,0.82608696,0.5701,0.4299
1955,3850,0,-0.09,0.60869565,0.5229,0.4771
1956,3851,69,0.11,0.73913043,0.2988,0.7012
1957,3852,42,-0.08,0.52173913,0.6423,0.3577
1958,3853,67,-0.05,0.34782609,0.8567,0.1433
1959,3854,12,-0.13,0.82608696,0.3181,0.6819
1960,3855,1,-0.04,0.26086957,0.8028,0.1972
1961,3856,63,-0.07,0.47826087,0.6611,0.3389
1962,3857,31,-0.05,0.34782609,0.0198,0.9802
1963,3858,73,0.01,0.30434783,0.0061,0.9939
1964,3859,53,-0.01,0.13043478,0.0127,0.9873
1965,3869,10,0.07,0.39130435,0.0117,0.9883
1966,3870,71,-0.01,0.26086957,0.0152,0.9848
1967,3871,15,-0.05,0.30434783,0.0168,0.9832
1968,3872,64,0.04,0.30434783,0.0122,0.9878
1969,3873,13,-0.12,0.7826087,0.5716,0.4284
1970,3874,74,0.12,0.7826087,0.2779,0.7221
1971,3875,5,0.03,0.13043478,0.75,0.25
1972,3876,46,0,0.17391304,0.9197,0.0803
1973,3877,0,-0.06,0.39130435,0.6413,0.3587
1974,3878,30,0,0.08695652,0.9197,0.0803
1975,3879,31,-0.07,0.43478261,0.782,0.218
1976,3880,19,-0.08,0.52173913,0.6636,0.3364
1977,3881,6,-0.06,0.39130435,0.0076,0.9924
1978,3882,56,-0.06,0.39130435,0.0046,0.9954
1979,3883,56,0.06,0.39130435,0.0097,0.9903
1980,3893,73,0.03,0.34782609,0.0198,0.9802
1981,3894,77,0.02,0.47826087,0.0198,0.9802
1982,3895,49,0.01,0.13043478,0.0091,0.9909
1983,3896,8,-0.03,0.17391304,0.0178,0.9822
1984,3897,12,0.14,0.86956522,0.3486,0.6514
1985,3898,85,-0.09,0.60869565,0.7002,0.2998
1986,3899,34,-0.03,0.2173913,0.9207,0.0793
1987,3900,36,0.03,0.13043478,0.7414,0.2586
1988,3901,47,0.04,0.2173913,0.6809,0.3191
1989,3902,36,-0.08,0.52173913,0.6728,0.3272
1990,3903,17,-0.09,0.56521739,0.624,0.376
1991,3904,15,-0.08,0.52173913,0.659,0.341
1992,3905,69,-0.03,0.26086957,0.0163,0.9837
1993,3906,4,-0.02,0.13043478,0.0117,0.9883
1994,3907,32,-0.07,0.43478261,0.0163,0.9837
1995,3917,36,-0.1,0.65217391,0.0112,0.9888
1996,3918,58,-0.06,0.39130435,0.0188,0.9812
1997,3919,72,-0.02,0.34782609,0.0147,0.9853
1998,3920,17,-0.05,0.30434783,0.0178,0.9822
1999,3921,61,0,0.26086957,0.8227,0.1773
2000,3922,18,0.05,0.26086957,0.6408,0.3592
2001,3923,16,-0.02,0.13043478,0.9207,0.0793
2002,3924,48,0,0.17391304,0.9197,0.0803
2003,3925,42,0.03,0.13043478,0.7403,0.2597
2004,3926,32,0.02,0.08695652,0.8059,0.1941
2005,3927,24,0.06,0.34782609,0.5869,0.4131
2006,3928,22,-0.04,0.26086957,0.658,0.342
2007,3929,0,-0.01,0.04347826,0.0076,0.9924
2008,3930,12,-0.04,0.26086957,0.0198,0.9802
2009,3931,62,-0.09,0.60869565,0.0173,0.9827
2010,3941,41,0.04,0.2173913,0.002,0.998
2011,3942,0,0.05,0.26086957,0.0117,0.9883
2012,3943,25,-0.09,0.56521739,0.001,0.999
2013,3944,23,0.05,0.26086957,0.0203,0.9797
2014,3945,28,-0.07,0.43478261,0.8323,0.1677
2015,3946,38,-0.04,0.26086957,0.9009,0.0991
2016,3947,4,-0.11,0.69565217,0.3943,0.6057
2017,3948,8,-0.06,0.39130435,0.6621,0.3379
2018,3949,10,0.04,0.2173913,0.6809,0.3191
2019,3950,28,-0.06,0.39130435,0.7678,0.2322
2020,3951,5,-0.05,0.30434783,0.7703,0.2297
2021,3952,4,-0.04,0.26086957,0.658,0.342
2022,3953,40,-0.02,0.13043478,0.0188,0.9812
2023,3954,35,0.06,0.34782609,0.0076,0.9924
2024,3955,28,0.08,0.47826087,0.0081,0.9919
2025,3965,60,-0.01,0.2173913,0.0188,0.9812
2026,3966,53,0.05,0.30434783,0.003,0.997
2027,3967,38,-0.06,0.39130435,0.0061,0.9939
2028,3968,72,-0.02,0.34782609,0.0163,0.9837
2029,3969,0,-0.05,0.30434783,0.7779,0.2221
2030,3970,3,-0.04,0.26086957,0.7993,0.2007
2031,3971,0,0.11,0.69565217,0.2988,0.7012
2032,3972,30,0.1,0.60869565,0.3252,0.6748
2033,3973,24,-0.07,0.43478261,0.6611,0.3389
2034,3974,30,0.14,0.86956522,0.1291,0.8709
2035,3975,21,-0.07,0.43478261,0.753,0.247
2036,3976,41,-0.1,0.65217391,0.6535,0.3465
2037,3977,28,0.07,0.39130435,0.0112,0.9888
2038,3978,35,-0.04,0.26086957,0.0056,0.9944
2039,3979,25,-0.02,0.13043478,0.0061,0.9939
2040,3989,82,-0.04,0.34782609,0.0041,0.9959
2041,3990,58,0.04,0.30434783,0.0147,0.9853
2042,3991,90,-0.01,0.69565217,0.0132,0.9868
2043,3992,76,-0.03,0.39130435,0.0015,0.9985
2044,3993,58,-0.03,0.2173913,0.8232,0.1768
2045,3994,43,-0.02,0.17391304,0.9029,0.0971
2046,3995,53,0.1,0.65217391,0.3552,0.6448
2047,3996,20,0.09,0.56521739,0.3847,0.6153
2048,3997,53,0.05,0.30434783,0.6214,0.3786
2049,3998,28,0.1,0.60869565,0.3547,0.6453
2050,3999,45,-0.01,0.13043478,0.8841,0.1159
2051,4000,48,-0.06,0.39130435,0.6499,0.3501
2052,4001,40,-0.03,0.2173913,0.0183,0.9817
2053,4002,0,-0.03,0.17391304,0.0137,0.9863
2054,4003,0,0.04,0.2173913,0.0173,0.9827
2055,4013,66,-0.07,0.47826087,0.0117,0.9883
2056,4014,66,0.03,0.30434783,0.0173,0.9827
2057,4015,53,-0.04,0.26086957,0.0158,0.9842
2058,4016,16,-0.04,0.26086957,0.002,0.998
2059,4017,8,-0.13,0.82608696,0.531,0.469
2060,4018,12,0.02,0.08695652,0.7962,0.2038
2061,4019,35,-0.06,0.39130435,0.7698,0.2302
2062,4020,34,-0.07,0.43478261,0.6819,0.3181
2063,4021,19,-0.08,0.52173913,0.5818,0.4182
2064,4022,14,-0.08,0.52173913,0.6189,0.3811
2065,4023,15,0.05,0.26086957,0.6357,0.3643
2066,4024,40,-0.07,0.47826087,0.6494,0.3506
2067,4025,42,0.04,0.2173913,0.0137,0.9863
2068,4026,57,0.06,0.39130435,0.0046,0.9954
2069,4027,47,-0.06,0.39130435,0.0203,0.9797
2070,4037,66,0.01,0.26086957,0.0147,0.9853
2071,4038,31,0.03,0.13043478,0.0152,0.9848
2072,4039,31,-0.13,0.82608696,0.0183,0.9817
2073,4040,55,-0.07,0.47826087,0.0152,0.9848
2074,4041,27,0.12,0.73913043,0.3882,0.6118
2075,4042,5,0.04,0.2173913,0.6926,0.3074
2076,4043,11,0.03,0.13043478,0.75,0.25
2077,4044,29,0.02,0.08695652,0.8008,0.1992
2078,4045,22,-0.05,0.30434783,0.78,0.22
2079,4046,45,-0.09,0.56521739,0.6138,0.3862
2080,4047,10,-0.05,0.30434783,0.8028,0.1972
2081,4048,71,0.04,0.30434783,0.6413,0.3587
2082,4049,77,-0.02,0.34782609,0.0117,0.9883
2083,4050,44,0,0.17391304,0.003,0.997
2084,4051,37,-0.08,0.52173913,0.0076,0.9924
2085,4061,33,-0.06,0.39130435,0.0005,0.9995
2086,4062,48,-0.03,0.2173913,0.0132,0.9868
2087,4063,6,-0.08,0.52173913,0.0117,0.9883
2088,4064,77,-0.03,0.39130435,0.0127,0.9873
2089,4065,30,-0.07,0.43478261,0.8186,0.1814
2090,4066,8,-0.09,0.56521739,0.5574,0.4426
2091,4067,27,-0.07,0.43478261,0.6956,0.3044
