Hoy,Azimuth,Altitude,Hor_Angle,Ver_Angle,I_direct,I_diffuse,sky_cover,max_irradiance,max_pv_generation
4212,80.899737,83.907552,83.983678,0.0,28.0,479.0,0.9,1579.681409696696,7582.47076654414
4213,277.727292,82.188017,82.258116,0.0,250.0,365.0,0.9,8234.023254911934,39523.31162357728
4214,276.793375,68.433394,68.571032,0.0,95.0,527.0,0.9,5039.472264514734,24189.466869670723
4215,279.032041,54.717508,55.053878,0.0,50.0,398.0,0.9,996.0400784031935,4780.992376335329
4216,281.999838,41.105313,41.733308,0.0,0.0,174.0,0.9,20.880000000000003,100.224
4217,285.515858,27.662848,28.546665,0.0,7.0,188.0,1.0,177.50958701898222,852.0460176911146
4218,289.677223,14.488741,15.3461,0.0,2.0,91.0,1.0,73.74346128598448,353.9686141727255
4219,294.715908,1.910249,2.102729,0.0,0.0,61.0,1.0,7.32,35.136
4230,65.970067,3.354401,3.671877,0.0,0.0,2.0,0.9,0.24,1.152
4231,70.888252,16.07115,16.956205,0.0,4.0,44.0,0.9,114.84745207394205,551.2677699549218
4232,74.965888,29.286306,30.145324,0.0,1.0,72.0,1.0,39.06993204020551,187.53567379298644
4233,78.420994,42.754126,43.341809,0.0,18.0,260.0,1.0,421.4115227287993,2022.7753090982364
4234,81.33384,56.383369,56.686051,0.0,41.0,152.0,1.0,2307.5060645564467,11076.029109870944
4235,83.467353,70.11022,70.22932,0.0,89.0,418.0,0.9,1544.2192762381994,7412.252525943357
4236,81.237861,83.86286,83.933943,0.0,130.0,521.0,0.9,7848.926111326231,37674.845334365906
4237,277.525295,82.23862,82.304639,0.0,218.0,292.0,0.9,9483.179219403259,45519.26025313564
4238,276.702237,68.480347,68.614067,0.0,25.0,220.0,1.0,1633.3516770625909,7840.088049900436
4239,278.967981,54.761956,55.09335,0.0,4.0,255.0,1.0,122.06453122744894,585.9097498917549
4240,281.946632,41.147168,41.769664,0.0,13.0,284.0,1.0,527.6771748626477,2532.850439340709
4241,285.467137,27.701712,28.580644,0.0,8.0,119.0,1.0,214.11577427255912,1027.7557165082837
4242,289.629401,14.523914,15.378771,0.0,17.0,110.0,1.0,532.5265028872903,2556.1272138589934
4243,294.66629,1.938713,2.133173,0.0,7.0,42.0,1.0,188.03390471171738,902.5627426162434
4254,65.984189,3.298687,3.610505,0.0,0.0,3.0,0.9,0.36000000000000004,1.7280000000000002
4255,70.908583,16.014468,16.894806,0.0,22.0,60.0,0.9,568.9698848605603,2731.0554473306897
4256,74.99352,29.231107,30.08597,0.0,219.0,117.0,0.9,8110.044621029648,38928.214180942305
4257,78.459343,42.700644,43.284324,0.0,200.0,141.0,0.9,4084.969483637472,19607.853521459863
4258,81.391359,56.331817,56.630656,0.0,442.0,277.0,0.9,22687.06082278035,108897.89194934568
4259,83.572116,70.061044,70.176586,0.0,92.0,509.0,0.9,1367.875762456397,6565.803659790706
4260,81.633626,83.819189,83.884441,0.0,95.0,469.0,0.9,6334.326480027433,30404.767104131675
4261,277.269664,82.289061,82.350301,0.0,87.0,389.0,0.9,4575.229716201336,21961.10263776641
4262,276.592175,68.526392,68.655564,0.0,128.0,239.0,0.9,7853.181362069098,37695.27053793167
4263,278.892132,54.805044,55.130705,0.0,212.0,320.0,0.9,3907.544343961801,18756.212851016644
4264,281.884573,41.187235,41.803354,0.0,166.0,442.0,0.9,4804.144218123658,23059.892246993557
4265,285.41107,27.738343,28.611523,0.0,169.0,193.0,0.9,3346.4027091628823,16062.733003981833
4266,289.575077,14.556373,15.407979,0.0,19.0,141.0,0.9,567.6612230748019,2724.7738707590493
4267,294.610664,1.964165,2.160217,0.0,8.0,51.0,0.9,209.07940204167164,1003.5811298000239
4278,66.004814,3.240985,3.546839,0.0,0.0,2.0,0.9,0.24,1.152
4279,70.93583,15.956249,16.831129,0.0,1.0,61.0,0.9,33.77274343290646,162.109168477951
4280,75.028862,29.174879,30.024611,0.0,8.0,172.0,0.9,335.4082078859964,1609.9593978527826
4281,78.506887,42.646592,43.225318,0.0,42.0,292.0,0.9,902.520730419871,4332.099506015381
4282,81.461032,56.280123,56.574417,0.0,105.0,337.0,0.9,5415.942151705764,25996.522328187668
4283,83.69635,70.012166,70.123516,0.0,115.0,604.0,0.9,1395.5244813186912,6698.517510329718
4284,82.085797,83.776486,83.835296,0.0,228.0,503.0,0.9,13999.74526778422,67198.77728536425
4285,276.959451,82.339165,82.394924,0.0,302.0,535.0,0.9,17601.07685312582,84485.16889500394
4286,276.463142,68.57141,68.695384,0.0,31.0,512.0,0.9,1870.4219579376982,8978.02539810095
4287,278.804512,54.846672,55.165735,0.0,166.0,548.0,0.9,1962.8316212428676,9421.591781965764
4288,281.813692,41.225425,41.834249,0.0,185.0,404.0,0.9,5356.641071707188,25711.8771441945
4289,285.347692,27.77266,28.639198,0.0,36.0,269.0,0.8,709.6131033469727,3406.142896065469
4290,289.514294,14.586042,15.433726,0.0,67.0,152.0,0.8,1810.0446404216625,8688.21427402398
4291,294.54908,1.986533,2.183793,0.0,3.0,53.0,0.6,81.71889810975824,392.25071092683953
4302,66.031956,3.181377,3.480881,0.0,0.0,2.0,0.9,0.24,1.152
4303,70.969993,15.896573,16.765315,0.0,39.0,58.0,0.7,1007.3088012325858,4835.082245916412
4304,75.071901,29.117697,29.961412,0.0,199.0,138.0,0.5,7618.423102236607,36568.43089073571
4305,78.563595,42.59204,43.164997,0.0,368.0,225.0,0.3,7193.683898893768,34529.68271469008
4306,81.542792,56.22835,56.51721,0.0,507.0,265.0,0.4,26591.949791330448,127641.35899838615
4307,83.839877,69.963626,70.070198,0.0,320.0,324.0,0.6,6008.342594768301,28840.044454887844
4308,82.593208,83.73468,83.78655,0.0,265.0,583.0,0.8,11602.162974074803,55690.38227555905
4309,276.593734,82.388735,82.438509,0.0,174.0,321.0,0.8,11846.978395286109,56865.49629737332
4310,276.315107,68.61528,68.733411,0.0,122.0,514.0,0.9,6733.458988433788,32320.603144482182
4311,278.705142,54.886738,55.198471,0.0,91.0,334.0,0.9,1697.139052485926,8146.267451932445
4312,281.734024,41.261646,41.862313,0.0,245.0,245.0,0.9,7989.002995296656,38347.214377423945
4313,285.277045,27.804578,28.663618,0.0,167.0,305.0,0.8,2485.375682143803,11929.803274290252
4314,289.447096,14.612847,15.455795,0.0,104.0,170.0,0.8,2701.1130035837205,12965.342417201859
4315,294.481587,2.005751,2.203718,0.0,9.0,50.0,0.6,234.52759944295133,1125.7324773261664
4326,66.065627,3.11995,3.412777,0.0,0.0,2.0,0.0,0.24,1.152
4327,71.01107,15.835519,16.697407,0.0,56.0,56.0,0.2,1352.4965282990797,6491.983335835583
4328,75.122623,29.059636,29.896511,0.0,44.0,148.0,0.4,1738.9391359459087,8346.907852540362
4329,78.629431,42.537055,43.103282,0.0,133.0,207.0,0.7,2737.4040734362025,13139.539552493772
4330,81.636566,56.176553,56.459258,0.0,484.0,282.0,0.6,25442.09531838594,122122.0575282525
4331,84.002518,69.915458,70.016653,0.0,317.0,380.0,0.6,5596.307693468443,26862.276928648527
4332,83.154747,83.69368,83.738273,0.0,567.0,310.0,0.5,13243.510180256893,63568.848865233085
4333,276.171635,82.437558,82.480876,0.0,613.0,349.0,0.5,40210.71726363138,193011.4428654306
4334,276.148051,68.657875,68.769665,0.0,524.0,343.0,0.4,30132.111174282833,144634.13363655758
4335,278.594055,54.925136,55.228816,0.0,601.0,263.0,0.4,11453.93012364621,54978.86459350181
4336,281.645611,41.295807,41.887455,0.0,529.0,223.0,0.4,16316.837022500924,78320.81770800443
4337,285.199174,27.834017,28.68476,0.0,355.0,205.0,0.3,7010.213351154625,33649.0240855422
4338,289.373534,14.636715,15.474231,0.0,213.0,141.0,0.3,5981.577480387914,28711.571905861987
4339,294.408239,2.021753,2.22,0.0,33.0,58.0,0.4,775.4217179414899,3722.024246119151
4350,66.105833,3.056787,3.342724,0.0,0.0,2.0,0.0,0.24,1.152
4351,71.059056,15.773163,16.627528,0.0,19.0,64.0,0.3,487.1215373732091,2338.1833793914034
4352,75.181006,29.000771,29.829892,0.0,111.0,157.0,0.6,4336.851448708221,20816.88695379946
4353,78.704356,42.481705,43.040381,0.0,135.0,276.0,0.9,2577.1999892035956,12370.559948177259
4354,81.742278,56.124787,56.400564,0.0,90.0,377.0,0.9,4597.355895185574,22067.308296890755
4355,84.18409,69.867686,69.963024,0.0,333.0,431.0,0.9,5534.887076396218,26567.457966701844
4356,83.769345,83.653381,83.690567,0.0,285.0,458.0,0.9,4674.062798569517,22435.501433133682
4357,275.69234,82.485395,82.522035,0.0,462.0,451.0,0.8,24048.865837637055,115434.55602065787
4358,275.961973,68.699062,68.803998,0.0,379.0,497.0,0.7,19494.369778572138,93572.97493714625
4359,278.471288,54.961759,55.256674,0.0,472.0,366.0,0.5,8579.561876096926,41181.897005265244
4360,281.548497,41.327815,41.909635,0.0,358.0,356.0,0.4,9146.130518940878,43901.42649091621
4361,285.114128,27.860894,28.702467,0.0,294.0,240.0,0.3,5336.048153568782,25613.031137130154
4362,289.293657,14.657574,15.488995,0.0,101.0,166.0,0.2,2699.2609040166067,12956.452339279711
4363,294.32909,2.034476,2.232576,0.0,2.0,55.0,0.4,56.03067872498581,268.9472578799319
4374,66.15258,2.991974,3.27067,0.0,0.0,2.0,0.9,0.24,1.152
4375,71.113942,15.709585,16.555689,0.0,22.0,59.0,0.9,569.2918863448704,2732.601054455378
4376,75.24703,28.941172,29.761714,0.0,149.0,193.0,0.9,5529.675801394566,26542.443846693917
4377,78.788327,42.426051,42.976257,0.0,263.0,242.0,0.9,5147.281094374538,24706.949252997783
4378,81.859849,56.0731,56.341288,0.0,238.0,266.0,0.9,12557.642787244877,60276.68537877541
4379,84.38441,69.820332,69.909384,0.0,457.0,336.0,0.8,8390.20950650044,40273.00563120211
4380,84.435966,83.613658,83.643496,0.0,297.0,409.0,0.8,5145.5385948136245,24698.585255105398
4381,275.155114,82.531991,82.561855,0.0,457.0,325.0,0.8,14343.883775051856,68850.6421202489
4382,275.75689,68.738704,68.83641,0.0,367.0,413.0,0.9,17757.920951812503,85238.02056870001
4383,278.33689,54.9965,55.281967,0.0,414.0,359.0,0.9,7230.5745832427665,34706.75799956528
4384,281.442734,41.357577,41.928774,0.0,368.0,318.0,0.9,8858.1756187867,42519.24297017616
4385,285.021959,27.885128,28.716664,0.0,226.0,253.0,0.8,4008.7715084023866,19242.103240331457
4386,289.20752,14.675353,15.499931,0.0,57.0,121.0,0.8,1713.6291977769558,8225.420149329388
4387,294.244199,2.04386,2.241393,0.0,24.0,53.0,0.8,576.0873692880855,2765.21937258281
4398,66.205872,2.925598,3.196825,0.0,0.0,1.0,0.9,0.12,0.576
4399,71.175719,15.644861,16.482164,0.0,17.0,59.0,0.9,441.3332488857171,2118.399594651442
4400,75.320668,28.88091,29.692121,0.0,35.0,225.0,0.9,1360.573656915597,6530.753553194865
4401,78.8813,42.370156,42.911157,0.0,94.0,391.0,0.9,1417.8123365588785,6805.499215482617
4402,81.989196,56.021538,56.281433,0.0,213.0,249.0,0.9,11091.551187305104,53239.4456990645
4403,84.603292,69.773408,69.855862,0.0,307.0,294.0,0.9,5947.3489413501575,28547.274918480754
4404,85.153595,83.574373,83.597172,0.0,514.0,357.0,0.9,9319.802563774032,44735.05230611535
4405,274.55933,82.577068,82.600281,0.0,365.0,451.0,0.9,6013.3666714012015,28864.160022725766
4406,275.532835,68.776657,68.866773,0.0,451.0,409.0,0.9,18825.709527655963,90363.40573274862
4407,278.190915,55.029249,55.304708,0.0,223.0,384.0,0.9,3790.2296030010757,18193.102094405163
4408,281.328379,41.384999,41.944788,0.0,176.0,265.0,0.9,4013.0909469480607,19262.836545350692
4409,284.922722,27.906638,28.727435,0.0,132.0,177.0,0.9,2689.473414865652,12909.47239135513
4410,289.11518,14.689984,15.507029,0.0,21.0,130.0,0.9,665.7762452769485,3195.725977329353
4411,294.153622,2.049848,2.246337,0.0,7.0,66.0,0.9,171.24337098095998,821.9681807086079
4422,66.265709,2.857743,3.121257,0.0,0.0,1.0,0.9,0.12,0.576
4423,71.244373,15.579065,16.406904,0.0,10.0,57.0,0.9,273.05747280363,1310.675869457424
4424,75.401893,28.820053,29.621039,0.0,22.0,144.0,0.9,927.2672679884995,4450.882886344797
4425,78.983226,42.314076,42.845041,0.0,173.0,347.0,0.9,2841.9527554521264,13641.373226170206
4426,82.130235,55.970143,56.221159,0.0,129.0,363.0,0.9,6187.833003107667,29701.5984149168
4427,84.840551,69.72692,69.802417,0.0,90.0,337.0,0.9,1754.0192467289555,8419.292384298986
4428,85.921225,83.535371,83.55159,0.0,103.0,287.0,0.9,2172.519614694216,10428.094150532237
4429,273.904488,82.620328,82.637249,0.0,276.0,375.0,0.9,4960.66841123229,23811.208373914993
4430,275.289861,68.812776,68.895067,0.0,186.0,390.0,0.9,6292.327871142792,30203.1737814854
4431,278.03343,55.059892,55.324692,0.0,98.0,378.0,0.9,1692.2162602391204,8122.638049147778
4432,281.205494,41.409989,41.957717,0.0,103.0,283.0,0.9,2014.9426360182415,9671.724652887558
4433,284.816479,27.925345,28.734623,0.0,68.0,190.0,0.9,1393.076334109274,6686.766403724515
4434,289.016696,14.701397,15.510266,0.0,198.0,132.0,0.9,5757.633204282588,27636.639380556422
4435,294.057421,2.052386,2.247413,0.0,12.0,52.0,0.7,302.84240089796776,1453.6435243102453
4446,66.332087,2.788495,3.044108,0.0,0.0,1.0,0.2,0.12,0.576
4447,71.319887,15.512275,16.330035,0.0,19.0,60.0,0.2,490.82275155342757,2355.9492074564523
4448,75.490673,28.758669,29.548686,0.0,137.0,152.0,0.2,5268.471191263847,25288.661718066465
4449,79.094053,42.257868,42.778037,0.0,224.0,247.0,0.3,4354.725875590314,20902.684202833505
4450,82.282876,55.918951,56.160483,0.0,203.0,309.0,0.4,9415.498085374775,45194.39080979892
4451,85.095998,69.68087,69.749179,0.0,272.0,425.0,0.5,4558.094580611496,21878.85398693518
4452,86.737844,83.496483,83.506913,0.0,238.0,497.0,0.7,7662.210829807735,36778.61198307713
4453,273.190248,82.661454,82.672701,0.0,234.0,423.0,0.7,3998.129302388529,19191.02065146494
4454,275.028043,68.846909,68.921131,0.0,247.0,525.0,0.7,4835.513606863032,23210.465312942553
4455,277.864508,55.088317,55.342013,0.0,84.0,596.0,0.8,1669.7180261890942,8014.646525707652
4456,281.074145,41.432453,41.967356,0.0,53.0,451.0,0.8,866.3960773684046,4158.701171368341
4457,284.703291,27.941169,28.738157,0.0,190.0,265.0,0.9,3176.9396043509464,15249.310100884542
4458,288.912129,14.709527,15.509519,0.0,46.0,224.0,0.9,1192.3123204577234,5723.0991381970725
4459,293.955658,2.051422,2.244573,0.0,7.0,56.0,0.9,175.7693171469282,843.6927223052553
4470,66.405003,2.717942,2.965458,0.0,0.0,1.0,0.8,0.12,0.576
4471,71.402243,15.444562,16.251676,0.0,33.0,56.0,0.6,855.1825011268946,4104.876005409094
4472,75.586974,28.696821,29.475178,0.0,225.0,126.0,0.4,8486.80984158449,40736.687239605555
4473,79.213727,42.201584,42.71023,0.0,447.0,197.0,0.2,8862.66116691311,42540.77360118293
4474,82.447029,55.867996,56.099518,0.0,503.0,298.0,0.2,21592.65336789682,103644.73616590473
4475,85.369443,69.635252,69.696307,0.0,519.0,293.0,0.2,9700.407986356064,46561.9583345091
4476,87.60242,83.457524,83.463205,0.0,259.0,351.0,0.3,16905.04212272456,81144.20218907789
4477,272.41646,82.700108,82.706518,0.0,183.0,540.0,0.5,2599.1354115488866,12475.849975434656
4478,274.747478,68.8789,68.945011,0.0,349.0,359.0,0.7,6289.123580466644,30187.79318623989
4479,277.684232,55.11441,55.356498,0.0,435.0,378.0,0.9,12293.455162168853,59008.58477841049
4480,280.934406,41.452298,41.973703,0.0,220.0,431.0,0.9,2880.999320409943,13828.796737967725
4481,284.583227,27.954033,28.738018,0.0,72.0,206.0,0.9,1419.5234619648695,6813.7126174313735
4482,288.801545,14.714309,15.504825,0.0,100.0,141.0,0.9,2850.44779982625,13682.149439166
4483,293.848397,2.046909,2.237825,0.0,26.0,54.0,0.9,606.9817354272651,2913.5123300508726
4494,66.484448,2.646168,2.885448,0.0,0.0,1.0,0.9,0.12,0.576
4495,71.491417,15.375999,16.171878,0.0,3.0,74.0,0.9,85.66603610898333,411.19697332312
4496,75.69076,28.634573,29.40052,0.0,29.0,151.0,0.9,1183.8376733710347,5682.4208321809665
4497,79.342191,42.145273,42.641742,0.0,122.0,268.0,0.9,2357.2039364193897,11314.57889481307
4498,82.622601,55.817307,56.038298,0.0,63.0,299.0,0.9,2497.735409269878,11989.129964495414
4499,85.660697,69.590052,69.643749,0.0,57.0,344.0,0.9,1113.953285568245,5346.975770727576
4500,88.513893,83.418299,83.420509,0.0,66.0,369.0,0.9,4083.583608839431,19601.201322429268
4501,271.58319,82.735936,82.738691,0.0,187.0,509.0,0.9,4328.204406652341,20775.381151931237
4502,274.448283,68.908592,68.966567,0.0,118.0,470.0,0.9,1846.9070105182543,8865.15365048762
4503,277.492694,55.138055,55.368177,0.0,56.0,346.0,0.9,1988.3960754773757,9544.301162291404
4504,280.786355,41.46943,41.97676,0.0,154.0,382.0,0.9,2307.65050739855,11076.72243551304
4505,284.456356,27.96386,28.734211,0.0,55.0,233.0,0.9,1021.7089722056513,4904.203066587126
4506,288.68501,14.71568,15.496076,0.0,49.0,176.0,0.9,1275.6711053938577,6123.221305890517
4507,293.735703,2.038802,2.226997,0.0,2.0,55.0,0.9,54.51240876117471,261.6595620536386
4518,66.570412,2.573259,2.804153,0.0,1.0,1.0,0.3,27.20218672905229,130.57049629945098
4519,71.587387,15.306659,16.0908,0.0,79.0,47.0,0.5,1935.332816162355,9289.597517579303
4520,75.801991,28.571987,29.324798,0.0,55.0,91.0,0.7,2249.116899067396,10795.7611155235
4521,79.479385,42.088982,42.572575,0.0,100.0,137.0,0.9,2238.605699484042,10745.307357523401
4522,82.809495,55.76691,55.976999,0.0,98.0,270.0,0.9,3422.8939760094354,16429.89108484529
4523,85.969568,69.545252,69.591665,0.0,195.0,398.0,0.9,3414.972192654853,16391.866524743295
4524,89.471159,83.378596,83.378896,0.0,338.0,540.0,0.9,6076.585291564385,29167.60939950905
4525,270.690758,82.768565,82.769108,0.0,112.0,361.0,0.9,6983.373803512991,33520.194256862356
4526,274.130604,68.935822,68.985739,0.0,115.0,581.0,0.9,1447.740503176508,6949.154415247238
4527,277.289996,55.159136,55.376876,0.0,279.0,363.0,0.9,11090.358936948784,53233.72289735416
4528,280.630075,41.483759,41.97645,0.0,279.0,248.0,0.9,5389.8260940770415,25871.165251569797
4529,284.322752,27.970573,28.726558,0.0,88.0,166.0,0.9,1892.1806613381796,9082.467174423262
4530,288.562593,14.713579,15.483223,0.0,83.0,89.0,0.9,2516.571919958028,12079.545215798535
4531,293.617644,2.027058,2.212162,0.0,13.0,44.0,0.9,319.68415866663867,1534.4839615998656
4542,66.662883,2.499301,2.721652,0.0,0.0,1.0,0.9,0.12,0.576
4543,71.690126,15.23661,16.008509,0.0,18.0,60.0,0.9,464.38634528529496,2229.0544573694156
4544,75.920626,28.509119,29.248157,0.0,130.0,131.0,0.9,4779.621004942923,22942.18082372603
4545,79.625247,42.032756,42.502815,0.0,217.0,189.0,0.9,4542.389100651079,21803.46768312518
4546,83.007614,55.716826,55.915636,0.0,294.0,386.0,0.9,7354.624112444229,35302.1957397323
4547,86.295862,69.500829,69.540109,0.0,271.0,484.0,0.9,4213.831483971229,20226.3911230619
4548,90.473055,83.338195,83.338401,89.944738,420.0,412.0,0.9,7222.09186122397,34666.040933875054
4549,269.739771,82.797607,82.797699,89.967139,342.0,359.0,0.9,21629.425803900875,103821.24385872419
4550,273.794608,68.960424,69.002513,0.0,338.0,463.0,0.9,5377.018234292111,25809.68752460213
4551,277.076251,55.177537,55.382612,0.0,467.0,259.0,0.9,21545.089801168844,103416.43104561044
4552,280.465655,41.495191,41.972644,0.0,432.0,337.0,0.7,7300.602177977304,35042.89045429105
4553,284.182494,27.9741,28.715121,0.0,377.0,171.0,0.6,8443.415232268502,40528.39311488881
4554,288.434365,14.707946,15.466307,0.0,272.0,126.0,0.4,7613.423873908237,36544.434594759536
4555,293.494287,2.011641,2.193338,0.0,32.0,68.0,0.6,683.4317925751819,3280.472604360873
4566,66.761844,2.424378,2.638152,0.0,0.0,1.0,0.9,0.12,0.576
4567,71.799602,15.165922,15.925049,0.0,29.0,54.0,0.7,754.5594628531801,3621.8854216952645
4568,76.046619,28.446029,29.170624,0.0,227.0,134.0,0.6,7789.112096199854,37387.7380617593
4569,79.779713,41.976634,42.432623,0.0,367.0,233.0,0.4,7148.571562385278,34313.14349944933
4570,83.216857,55.667071,55.854258,0.0,200.0,330.0,0.6,3881.464123811332,18631.02779429439
4571,86.639383,69.456752,69.489136,0.0,201.0,359.0,0.7,5677.509024268155,27252.043316487147
4572,91.518354,83.296863,83.299201,89.821565,282.0,481.0,0.9,4490.735326831485,21555.529568791124
4573,268.731151,82.82266,82.824412,89.840211,529.0,335.0,0.7,12960.95560429185,62212.58690060088
4574,273.44049,68.982232,69.016809,0.0,502.0,323.0,0.6,9271.732064306227,44504.31390866989
4575,276.851581,55.19314,55.385385,0.0,477.0,362.0,0.4,23290.1327809675,111792.63734864398
4576,280.29319,41.503636,41.965429,0.0,147.0,462.0,0.6,1767.2479372729379,8482.790098910102
4577,284.035662,27.974367,28.699878,0.0,253.0,258.0,0.7,5595.538844733824,26858.586454722354
4578,288.300401,14.698725,15.445206,0.0,57.0,123.0,0.9,1582.822493515664,7597.5479688751875
4579,293.365703,1.992515,2.170355,0.0,22.0,55.0,0.9,506.61741365220263,2431.7635855305725
4590,66.867279,2.348575,2.553662,0.0,0.0,1.0,0.9,0.12,0.576
4591,71.915785,15.094661,15.84062,0.0,2.0,52.0,0.9,59.89420055526634,287.4921626652784
4592,76.179924,28.382769,29.092343,0.0,73.0,167.0,0.9,2455.3401762264584,11785.632845887
4593,79.942715,41.920656,42.362085,0.0,19.0,154.0,0.9,491.623073521911,2359.7907529051727
4594,83.437122,55.61766,55.793026,0.0,88.0,212.0,1.0,1967.924915708168,9446.039595399207
4595,86.999934,69.412984,69.43881,0.0,298.0,323.0,1.0,12663.091877687775,60782.84101290132
4596,92.605744,83.254355,83.261289,89.691911,211.0,296.0,0.9,4117.7188640178865,19765.050547285853
4597,267.666168,82.843313,82.849179,89.707059,116.0,508.0,0.9,1763.5372771022526,8464.978930090812
4598,273.068474,69.001074,69.028541,0.0,192.0,294.0,0.9,3726.6316887324124,17887.83210591558
4599,276.616117,55.205829,55.385006,0.0,47.0,280.0,0.9,2505.93858723617,12028.505218733615
4600,280.112779,41.509004,41.954678,0.0,30.0,361.0,0.9,588.3441537598405,2824.0519380472347
4601,283.882339,27.971303,28.680686,0.0,5.0,153.0,1.0,171.14528308224453,821.4973587947737
4602,288.160776,14.685861,15.419978,0.0,2.0,99.0,1.0,71.19025178955114,341.71320858984546
4603,293.231963,1.969651,2.143287,0.0,0.0,39.0,1.0,4.680000000000001,22.464000000000002
4614,66.979167,2.271975,2.468329,0.0,0.0,1.0,1.0,0.12,0.576
4615,72.03864,15.022894,15.755191,0.0,2.0,34.0,1.0,58.8382390184055,282.4235472883464
4616,76.320491,28.319393,29.013319,0.0,2.0,68.0,1.0,66.04706570978543,317.02591540697006
4617,80.114184,41.864857,42.291199,0.0,131.0,106.0,1.0,3043.2653532815425,14607.673695751404
4618,83.668303,55.568601,55.731923,0.0,9.0,235.0,1.0,238.81291952070652,1146.3020136993912
4619,87.377316,69.369484,69.389281,0.0,17.0,275.0,1.0,1013.2101220878228,4863.408586021549
4620,93.733827,83.210421,83.224722,89.555773,14.0,352.0,1.0,952.0219592864827,4569.7054045751165
4621,266.546468,82.859143,82.871999,89.567624,8.0,209.0,1.0,224.03241642026902,1075.3555988172911
4622,272.678809,69.016781,69.037721,0.0,1.0,307.0,1.0,59.04424151285354,283.41235926169696
4623,276.37,55.215488,55.381569,0.0,16.0,331.0,1.0,899.4981417962227,4317.591080621869
4624,279.924527,41.511206,41.940358,0.0,7.0,159.0,1.0,191.98539006459916,921.5298723100759
4625,283.722615,27.96484,28.657627,0.0,7.0,90.0,1.0,231.55719873787734,1111.474553941811
4626,288.015568,14.669301,15.390561,0.0,2.0,80.0,1.0,68.83142185630965,330.3908249102863
4627,293.093138,1.943023,2.112157,0.0,4.0,47.0,1.0,104.46006727320507,501.4083229113843
4638,67.097483,2.194663,2.382286,0.0,0.0,0.0,1.0,0.0,0.0
4639,72.16813,14.950684,15.668959,0.0,0.0,42.0,1.0,5.04,24.192
4640,76.468269,28.25595,28.933746,0.0,1.0,113.0,1.0,46.66242977331211,223.97966291189815
4641,80.294049,41.809268,42.22005,0.0,3.0,182.0,1.0,107.50583712455622,516.0280181978699
4642,83.910296,55.5199,55.671076,0.0,2.0,235.0,1.0,74.98424004317137,359.92435220722257
4643,87.771327,69.326203,69.340526,0.0,4.0,324.0,1.0,289.3341487586808,1388.8039140416677
4644,94.901101,83.1648,83.18955,89.413267,1.0,330.0,1.0,101.2416776952199,485.96005293705554
4645,265.374093,82.869725,82.892737,89.421961,11.0,297.0,1.0,335.76772265016257,1611.6850687207802
4646,272.271775,69.029177,69.044243,0.0,3.0,291.0,1.0,102.70261737944013,492.9725634213126
4647,276.113384,55.221999,55.37495,0.0,3.0,300.0,1.0,194.23544657894993,932.3301435789597
4648,279.728545,41.510155,41.922384,0.0,2.0,234.0,1.0,72.60113977656971,348.4854709275346
4649,283.556579,27.954909,28.630581,0.0,27.0,235.0,1.0,881.9817475818406,4233.5123883928345
4650,287.864857,14.648993,15.356881,0.0,12.0,111.0,1.0,333.4710133454557,1600.6608640581871
4651,292.949302,1.912607,2.076858,0.0,0.0,40.0,1.0,4.8,23.04
4662,67.222204,2.11672,2.295554,0.0,0.0,1.0,0.9,0.12,0.576
4663,72.304214,14.878094,15.58191,0.0,20.0,41.0,0.9,537.8534040586485,2581.6963394815125
4664,76.623204,28.192489,28.853629,0.0,81.0,156.0,0.9,2244.0469887277386,10771.425545893146
4665,80.482236,41.753918,42.148759,0.0,69.0,196.0,0.9,2144.6497648683035,10294.318871367856
4666,84.162991,55.471557,55.610534,0.0,26.0,182.0,0.9,667.5716657584956,3204.3439956407788
4667,88.18176,69.28309,69.292632,0.0,1.0,340.0,1.0,102.78008580306097,493.3444118546926
4668,96.105959,83.117225,83.15587,89.264389,49.0,172.0,1.0,1189.8358489601726,5711.212075008828
4669,264.151499,82.874629,82.911351,89.270184,63.0,278.0,1.0,4382.5530327327,21036.254557116958
4670,271.847681,69.038091,69.048045,0.0,123.0,413.0,0.9,2109.981899291413,10127.913116598782
4671,275.846429,55.225248,55.365116,0.0,42.0,361.0,0.9,2016.7272813913319,9680.290950678393
4672,279.524949,41.505765,41.900796,0.0,49.0,243.0,0.9,1001.241932274347,4805.9612749168655
4673,283.384325,27.941445,28.599561,0.0,18.0,125.0,0.9,700.8963192780795,3364.3023325347817
4674,287.708725,14.624892,15.318952,0.0,75.0,163.0,0.9,1533.631390077017,7361.430672369681
4675,292.800529,1.878387,2.037468,0.0,12.0,40.0,0.9,299.2170789496968,1436.2419789585447
4686,67.3533,2.038228,2.208331,0.0,0.0,1.0,0.9,0.12,0.576
4687,72.446852,14.805185,15.494209,0.0,41.0,52.0,0.9,1066.5640548110318,5119.507463092953
4688,76.78524,28.129055,28.77308,0.0,175.0,144.0,0.9,4287.588254392233,20580.423621082715
4689,80.67867,41.698834,42.077364,0.0,202.0,242.0,0.9,6657.908460892399,31957.96061228351
4690,84.426277,55.423571,55.550342,0.0,270.0,275.0,0.9,5231.255751252097,25110.027606010066
4691,88.608407,69.240084,69.245705,0.0,321.0,275.0,0.9,16730.69454970582,80307.33383858793
