,vis,sd_angle,sd_position
1729,26.086957,0.0,0.05
1730,26.086957,1.0,0.05
1731,26.086957,2.0,0.05
1732,26.086957,3.0,0.05
1733,26.086957,4.0,0.05
1734,26.086957,5.0,0.05
1735,26.086957,6.0,0.05
1736,26.086957,7.0,0.05
1737,26.086957,8.0,0.05
1738,26.086957,9.0,0.05
1739,26.086957,10.0,0.05
1740,26.086957,11.0,0.05
1741,26.086957,12.0,0.05
1742,26.086957,13.0,0.05
1743,26.086957,14.0,0.05
1744,26.086957,15.0,0.05
1745,26.086957,16.0,0.05
1746,26.086957,17.0,0.05
1747,26.086957,18.0,0.05
1748,26.086957,19.0,0.05
1749,26.086957,20.0,0.05
1750,26.086957,21.0,0.05
1751,26.086957,22.0,0.05
1752,26.086957,23.0,0.05
1753,26.086957,24.0,0.05
1754,26.086957,25.0,0.05
1755,26.086957,26.0,0.05
1756,26.086957,27.0,0.05
1757,26.086957,28.0,0.05
1758,26.086957,29.0,0.05
1759,26.086957,30.0,0.05
1760,26.086957,31.0,0.05
1761,26.086957,32.0,0.05
1762,26.086957,33.0,0.05
1763,26.086957,34.0,0.05
1764,26.086957,35.0,0.05
1765,26.086957,36.0,0.05
1766,26.086957,37.0,0.05
1767,26.086957,38.0,0.05
1768,26.086957,39.0,0.05
1769,26.086957,40.0,0.05
1770,26.086957,41.0,0.05
1771,26.086957,42.0,0.05
1772,26.086957,43.0,0.05
1773,26.086957,44.0,0.05
1774,26.086957,45.0,0.05
1775,26.086957,46.0,0.05
1776,26.086957,47.0,0.05
1777,26.086957,48.0,0.05
1778,26.086957,49.0,0.05
1779,26.086957,50.0,0.05
1780,26.086957,51.0,0.05
1781,30.434783,52.0,0.05
1782,30.434783,53.0,0.05
1783,34.782609,54.0,0.05
1784,34.782609,55.0,0.05
1785,39.130435,56.0,0.05
1786,43.478261,57.0,0.05
1787,43.478261,58.0,0.05
1788,47.826087,59.0,0.05
1789,47.826087,60.0,0.05
1790,52.173913,61.0,0.05
1791,52.173913,62.0,0.05
1792,56.521739,63.0,0.05
1793,56.521739,64.0,0.05
1794,60.869565,65.0,0.05
1795,60.869565,66.0,0.05
1796,65.217391,67.0,0.05
1797,65.217391,68.0,0.05
1798,69.565217,69.0,0.05
1799,69.565217,70.0,0.05
1800,73.913043,71.0,0.05
1801,73.913043,72.0,0.05
1802,78.26087,73.0,0.05
1803,78.26087,74.0,0.05
1804,78.26087,75.0,0.05
1805,78.26087,76.0,0.05
1806,78.26087,77.0,0.05
1807,78.26087,78.0,0.05
1808,78.26087,79.0,0.05
1809,78.26087,80.0,0.05
1810,78.26087,81.0,0.05
1811,78.26087,82.0,0.05
1812,78.26087,83.0,0.05
1813,78.26087,84.0,0.05
1814,78.26087,85.0,0.05
1815,78.26087,86.0,0.05
1816,78.26087,87.0,0.05
1817,78.26087,88.0,0.05
1818,78.26087,89.0,0.05
1819,78.26087,90.0,0.05
1820,34.782609,0.0,0.06
1821,34.782609,1.0,0.06
1822,34.782609,2.0,0.06
1823,34.782609,3.0,0.06
1824,34.782609,4.0,0.06
1825,34.782609,5.0,0.06
1826,34.782609,6.0,0.06
1827,34.782609,7.0,0.06
1828,34.782609,8.0,0.06
1829,34.782609,9.0,0.06
1830,34.782609,10.0,0.06
1831,34.782609,11.0,0.06
1832,34.782609,12.0,0.06
1833,34.782609,13.0,0.06
1834,34.782609,14.0,0.06
1835,34.782609,15.0,0.06
1836,34.782609,16.0,0.06
1837,34.782609,17.0,0.06
1838,34.782609,18.0,0.06
1839,34.782609,19.0,0.06
1840,34.782609,20.0,0.06
1841,34.782609,21.0,0.06
1842,34.782609,22.0,0.06
1843,34.782609,23.0,0.06
1844,34.782609,24.0,0.06
1845,34.782609,25.0,0.06
1846,34.782609,26.0,0.06
1847,34.782609,27.0,0.06
1848,34.782609,28.0,0.06
1849,34.782609,29.0,0.06
1850,34.782609,30.0,0.06
1851,34.782609,31.0,0.06
1852,34.782609,32.0,0.06
1853,34.782609,33.0,0.06
1854,34.782609,34.0,0.06
1855,34.782609,35.0,0.06
1856,34.782609,36.0,0.06
1857,34.782609,37.0,0.06
1858,34.782609,38.0,0.06
1859,34.782609,39.0,0.06
1860,34.782609,40.0,0.06
1861,34.782609,41.0,0.06
1862,34.782609,42.0,0.06
1863,34.782609,43.0,0.06
1864,34.782609,44.0,0.06
1865,34.782609,45.0,0.06
1866,34.782609,46.0,0.06
1867,34.782609,47.0,0.06
1868,34.782609,48.0,0.06
1869,34.782609,49.0,0.06
1870,34.782609,50.0,0.06
1871,34.782609,51.0,0.06
1872,39.130435,52.0,0.06
1873,39.130435,53.0,0.06
1874,39.130435,54.0,0.06
1875,39.130435,55.0,0.06
1876,39.130435,56.0,0.06
1877,39.130435,57.0,0.06
1878,39.130435,58.0,0.06
1879,43.478261,59.0,0.06
1880,43.478261,60.0,0.06
1881,43.478261,61.0,0.06
1882,43.478261,62.0,0.06
1883,43.478261,63.0,0.06
1884,43.478261,64.0,0.06
1885,47.826087,65.0,0.06
1886,47.826087,66.0,0.06
1887,47.826087,67.0,0.06
1888,47.826087,68.0,0.06
1889,47.826087,69.0,0.06
1890,47.826087,70.0,0.06
1891,52.173913,71.0,0.06
1892,52.173913,72.0,0.06
1893,52.173913,73.0,0.06
1894,52.173913,74.0,0.06
1895,56.521739,75.0,0.06
1896,60.869565,76.0,0.06
1897,60.869565,77.0,0.06
1898,60.869565,78.0,0.06
1899,60.869565,79.0,0.06
1900,65.217391,80.0,0.06
1901,65.217391,81.0,0.06
1902,69.565217,82.0,0.06
1903,69.565217,83.0,0.06
1904,69.565217,84.0,0.06
1905,69.565217,85.0,0.06
1906,73.913043,86.0,0.06
1907,73.913043,87.0,0.06
1908,78.26087,88.0,0.06
1909,78.26087,89.0,0.06
1910,78.26087,90.0,0.06
1911,39.130435,0.0,0.07
1912,39.130435,1.0,0.07
1913,39.130435,2.0,0.07
1914,39.130435,3.0,0.07
1915,39.130435,4.0,0.07
1916,39.130435,5.0,0.07
1917,39.130435,6.0,0.07
1918,39.130435,7.0,0.07
1919,39.130435,8.0,0.07
1920,39.130435,9.0,0.07
1921,39.130435,10.0,0.07
1922,39.130435,11.0,0.07
1923,39.130435,12.0,0.07
1924,39.130435,13.0,0.07
1925,39.130435,14.0,0.07
1926,39.130435,15.0,0.07
1927,39.130435,16.0,0.07
1928,39.130435,17.0,0.07
1929,39.130435,18.0,0.07
1930,39.130435,19.0,0.07
1931,39.130435,20.0,0.07
1932,39.130435,21.0,0.07
1933,39.130435,22.0,0.07
1934,39.130435,23.0,0.07
1935,39.130435,24.0,0.07
1936,39.130435,25.0,0.07
1937,39.130435,26.0,0.07
1938,39.130435,27.0,0.07
1939,39.130435,28.0,0.07
1940,39.130435,29.0,0.07
1941,39.130435,30.0,0.07
1942,39.130435,31.0,0.07
1943,39.130435,32.0,0.07
1944,39.130435,33.0,0.07
1945,39.130435,34.0,0.07
1946,39.130435,35.0,0.07
1947,39.130435,36.0,0.07
1948,39.130435,37.0,0.07
1949,39.130435,38.0,0.07
1950,39.130435,39.0,0.07
1951,39.130435,40.0,0.07
1952,39.130435,41.0,0.07
1953,39.130435,42.0,0.07
1954,39.130435,43.0,0.07
1955,39.130435,44.0,0.07
1956,39.130435,45.0,0.07
1957,39.130435,46.0,0.07
1958,39.130435,47.0,0.07
1959,39.130435,48.0,0.07
1960,39.130435,49.0,0.07
1961,39.130435,50.0,0.07
1962,39.130435,51.0,0.07
1963,43.478261,52.0,0.07
1964,43.478261,53.0,0.07
1965,43.478261,54.0,0.07
1966,43.478261,55.0,0.07
1967,43.478261,56.0,0.07
1968,43.478261,57.0,0.07
1969,43.478261,58.0,0.07
1970,43.478261,59.0,0.07
1971,43.478261,60.0,0.07
1972,43.478261,61.0,0.07
1973,43.478261,62.0,0.07
1974,47.826087,63.0,0.07
1975,47.826087,64.0,0.07
1976,47.826087,65.0,0.07
1977,47.826087,66.0,0.07
1978,47.826087,67.0,0.07
1979,47.826087,68.0,0.07
1980,47.826087,69.0,0.07
1981,52.173913,70.0,0.07
1982,52.173913,71.0,0.07
1983,52.173913,72.0,0.07
1984,56.521739,73.0,0.07
1985,56.521739,74.0,0.07
1986,56.521739,75.0,0.07
1987,56.521739,76.0,0.07
1988,60.869565,77.0,0.07
1989,60.869565,78.0,0.07
1990,60.869565,79.0,0.07
1991,65.217391,80.0,0.07
1992,65.217391,81.0,0.07
1993,69.565217,82.0,0.07
1994,69.565217,83.0,0.07
1995,69.565217,84.0,0.07
1996,69.565217,85.0,0.07
1997,69.565217,86.0,0.07
1998,73.913043,87.0,0.07
1999,73.913043,88.0,0.07
2000,73.913043,89.0,0.07
2001,78.26087,90.0,0.07
2002,47.826087,0.0,0.08
2003,47.826087,1.0,0.08
2004,47.826087,2.0,0.08
2005,47.826087,3.0,0.08
2006,47.826087,4.0,0.08
2007,47.826087,5.0,0.08
2008,47.826087,6.0,0.08
2009,47.826087,7.0,0.08
2010,47.826087,8.0,0.08
2011,47.826087,9.0,0.08
2012,47.826087,10.0,0.08
2013,47.826087,11.0,0.08
2014,47.826087,12.0,0.08
2015,47.826087,13.0,0.08
2016,47.826087,14.0,0.08
2017,47.826087,15.0,0.08
2018,47.826087,16.0,0.08
2019,47.826087,17.0,0.08
2020,47.826087,18.0,0.08
2021,47.826087,19.0,0.08
2022,47.826087,20.0,0.08
2023,47.826087,21.0,0.08
2024,47.826087,22.0,0.08
2025,47.826087,23.0,0.08
2026,47.826087,24.0,0.08
2027,47.826087,25.0,0.08
2028,47.826087,26.0,0.08
2029,47.826087,27.0,0.08
2030,47.826087,28.0,0.08
2031,47.826087,29.0,0.08
2032,47.826087,30.0,0.08
2033,47.826087,31.0,0.08
2034,47.826087,32.0,0.08
2035,47.826087,33.0,0.08
2036,47.826087,34.0,0.08
2037,47.826087,35.0,0.08
2038,47.826087,36.0,0.08
2039,47.826087,37.0,0.08
2040,47.826087,38.0,0.08
2041,47.826087,39.0,0.08
2042,47.826087,40.0,0.08
2043,47.826087,41.0,0.08
2044,47.826087,42.0,0.08
2045,47.826087,43.0,0.08
2046,47.826087,44.0,0.08
2047,47.826087,45.0,0.08
2048,47.826087,46.0,0.08
2049,47.826087,47.0,0.08
2050,47.826087,48.0,0.08
2051,47.826087,49.0,0.08
2052,47.826087,50.0,0.08
2053,47.826087,51.0,0.08
2054,52.173913,52.0,0.08
2055,52.173913,53.0,0.08
2056,52.173913,54.0,0.08
2057,52.173913,55.0,0.08
2058,52.173913,56.0,0.08
2059,52.173913,57.0,0.08
2060,52.173913,58.0,0.08
2061,52.173913,59.0,0.08
2062,52.173913,60.0,0.08
2063,52.173913,61.0,0.08
2064,52.173913,62.0,0.08
2065,52.173913,63.0,0.08
2066,52.173913,64.0,0.08
2067,52.173913,65.0,0.08
2068,52.173913,66.0,0.08
2069,56.521739,67.0,0.08
2070,56.521739,68.0,0.08
2071,56.521739,69.0,0.08
2072,56.521739,70.0,0.08
2073,56.521739,71.0,0.08
2074,56.521739,72.0,0.08
2075,56.521739,73.0,0.08
2076,56.521739,74.0,0.08
2077,56.521739,75.0,0.08
2078,56.521739,76.0,0.08
2079,56.521739,77.0,0.08
2080,56.521739,78.0,0.08
2081,60.869565,79.0,0.08
2082,69.565217,80.0,0.08
2083,73.913043,81.0,0.08
2084,73.913043,82.0,0.08
2085,73.913043,83.0,0.08
2086,73.913043,84.0,0.08
2087,73.913043,85.0,0.08
2088,73.913043,86.0,0.08
2089,73.913043,87.0,0.08
2090,73.913043,88.0,0.08
2091,73.913043,89.0,0.08
2092,73.913043,90.0,0.08
2093,52.173913,0.0,0.09
2094,52.173913,1.0,0.09
2095,52.173913,2.0,0.09
2096,52.173913,3.0,0.09
2097,52.173913,4.0,0.09
2098,52.173913,5.0,0.09
2099,52.173913,6.0,0.09
2100,52.173913,7.0,0.09
2101,52.173913,8.0,0.09
2102,52.173913,9.0,0.09
2103,56.521739,10.0,0.09
2104,56.521739,11.0,0.09
2105,56.521739,12.0,0.09
2106,56.521739,13.0,0.09
2107,56.521739,14.0,0.09
2108,56.521739,15.0,0.09
2109,56.521739,16.0,0.09
2110,56.521739,17.0,0.09
2111,56.521739,18.0,0.09
2112,56.521739,19.0,0.09
2113,56.521739,20.0,0.09
2114,56.521739,21.0,0.09
2115,56.521739,22.0,0.09
2116,56.521739,23.0,0.09
2117,56.521739,24.0,0.09
2118,56.521739,25.0,0.09
2119,56.521739,26.0,0.09
2120,56.521739,27.0,0.09
2121,56.521739,28.0,0.09
2122,56.521739,29.0,0.09
2123,56.521739,30.0,0.09
2124,56.521739,31.0,0.09
2125,56.521739,32.0,0.09
2126,56.521739,33.0,0.09
2127,56.521739,34.0,0.09
2128,56.521739,35.0,0.09
2129,56.521739,36.0,0.09
2130,56.521739,37.0,0.09
2131,56.521739,38.0,0.09
2132,56.521739,39.0,0.09
2133,56.521739,40.0,0.09
2134,56.521739,41.0,0.09
2135,56.521739,42.0,0.09
2136,56.521739,43.0,0.09
2137,56.521739,44.0,0.09
2138,56.521739,45.0,0.09
2139,56.521739,46.0,0.09
2140,56.521739,47.0,0.09
2141,56.521739,48.0,0.09
2142,56.521739,49.0,0.09
2143,56.521739,50.0,0.09
2144,56.521739,51.0,0.09
2145,60.869565,52.0,0.09
2146,60.869565,53.0,0.09
2147,60.869565,54.0,0.09
2148,60.869565,55.0,0.09
2149,60.869565,56.0,0.09
2150,60.869565,57.0,0.09
2151,60.869565,58.0,0.09
2152,60.869565,59.0,0.09
2153,60.869565,60.0,0.09
2154,60.869565,61.0,0.09
2155,60.869565,62.0,0.09
2156,60.869565,63.0,0.09
2157,60.869565,64.0,0.09
2158,60.869565,65.0,0.09
2159,60.869565,66.0,0.09
2160,60.869565,67.0,0.09
2161,60.869565,68.0,0.09
2162,60.869565,69.0,0.09
2163,60.869565,70.0,0.09
2164,60.869565,71.0,0.09
2165,65.217391,72.0,0.09
2166,65.217391,73.0,0.09
2167,65.217391,74.0,0.09
2168,65.217391,75.0,0.09
2169,69.565217,76.0,0.09
2170,69.565217,77.0,0.09
2171,69.565217,78.0,0.09
2172,69.565217,79.0,0.09
2173,69.565217,80.0,0.09
2174,73.913043,81.0,0.09
2175,78.26087,82.0,0.09
2176,78.26087,83.0,0.09
2177,78.26087,84.0,0.09
2178,78.26087,85.0,0.09
2179,78.26087,86.0,0.09
2180,78.26087,87.0,0.09
2181,82.608696,88.0,0.09
2182,86.956522,89.0,0.09
2183,86.956522,90.0,0.09
2184,60.869565,0.0,0.1
2185,60.869565,1.0,0.1
2186,60.869565,2.0,0.1
2187,60.869565,3.0,0.1
2188,60.869565,4.0,0.1
2189,60.869565,5.0,0.1
2190,60.869565,6.0,0.1
2191,60.869565,7.0,0.1
2192,60.869565,8.0,0.1
2193,60.869565,9.0,0.1
2194,60.869565,10.0,0.1
2195,60.869565,11.0,0.1
2196,60.869565,12.0,0.1
2197,60.869565,13.0,0.1
2198,60.869565,14.0,0.1
2199,60.869565,15.0,0.1
2200,60.869565,16.0,0.1
2201,60.869565,17.0,0.1
2202,60.869565,18.0,0.1
2203,60.869565,19.0,0.1
2204,60.869565,20.0,0.1
2205,60.869565,21.0,0.1
2206,60.869565,22.0,0.1
2207,60.869565,23.0,0.1
2208,60.869565,24.0,0.1
2209,60.869565,25.0,0.1
2210,60.869565,26.0,0.1
2211,60.869565,27.0,0.1
2212,60.869565,28.0,0.1
2213,60.869565,29.0,0.1
2214,60.869565,30.0,0.1
2215,60.869565,31.0,0.1
2216,60.869565,32.0,0.1
2217,60.869565,33.0,0.1
2218,60.869565,34.0,0.1
2219,60.869565,35.0,0.1
2220,60.869565,36.0,0.1
2221,60.869565,37.0,0.1
2222,60.869565,38.0,0.1
2223,60.869565,39.0,0.1
2224,60.869565,40.0,0.1
2225,60.869565,41.0,0.1
2226,60.869565,42.0,0.1
2227,60.869565,43.0,0.1
2228,60.869565,44.0,0.1
2229,60.869565,45.0,0.1
2230,60.869565,46.0,0.1
2231,60.869565,47.0,0.1
2232,60.869565,48.0,0.1
2233,60.869565,49.0,0.1
2234,60.869565,50.0,0.1
2235,60.869565,51.0,0.1
2236,65.217391,52.0,0.1
2237,65.217391,53.0,0.1
2238,65.217391,54.0,0.1
2239,65.217391,55.0,0.1
2240,65.217391,56.0,0.1
2241,65.217391,57.0,0.1
2242,65.217391,58.0,0.1
2243,65.217391,59.0,0.1
2244,65.217391,60.0,0.1
2245,65.217391,61.0,0.1
2246,65.217391,62.0,0.1
2247,65.217391,63.0,0.1
2248,65.217391,64.0,0.1
2249,65.217391,65.0,0.1
2250,65.217391,66.0,0.1
2251,65.217391,67.0,0.1
2252,65.217391,68.0,0.1
2253,65.217391,69.0,0.1
2254,65.217391,70.0,0.1
2255,65.217391,71.0,0.1
2256,65.217391,72.0,0.1
2257,65.217391,73.0,0.1
2258,65.217391,74.0,0.1
2259,69.565217,75.0,0.1
2260,69.565217,76.0,0.1
2261,73.913043,77.0,0.1
2262,73.913043,78.0,0.1
2263,78.26087,79.0,0.1
2264,82.608696,80.0,0.1
2265,82.608696,81.0,0.1
2266,86.956522,82.0,0.1
2267,86.956522,83.0,0.1
2268,91.304348,84.0,0.1
2269,95.652174,85.0,0.1
2270,95.652174,86.0,0.1
2271,100.0,87.0,0.1
2272,100.0,88.0,0.1
2273,100.0,89.0,0.1
2274,100.0,90.0,0.1
2275,69.565217,0.0,0.11
2276,69.565217,1.0,0.11
2277,69.565217,2.0,0.11
2278,69.565217,3.0,0.11
2279,69.565217,4.0,0.11
2280,69.565217,5.0,0.11
2281,69.565217,6.0,0.11
2282,69.565217,7.0,0.11
2283,69.565217,8.0,0.11
2284,69.565217,9.0,0.11
2285,69.565217,10.0,0.11
2286,69.565217,11.0,0.11
2287,69.565217,12.0,0.11
2288,69.565217,13.0,0.11
2289,69.565217,14.0,0.11
2290,69.565217,15.0,0.11
2291,69.565217,16.0,0.11
2292,69.565217,17.0,0.11
2293,69.565217,18.0,0.11
2294,69.565217,19.0,0.11
2295,69.565217,20.0,0.11
2296,69.565217,21.0,0.11
2297,69.565217,22.0,0.11
2298,69.565217,23.0,0.11
2299,69.565217,24.0,0.11
2300,69.565217,25.0,0.11
2301,69.565217,26.0,0.11
2302,69.565217,27.0,0.11
2303,69.565217,28.0,0.11
2304,69.565217,29.0,0.11
2305,69.565217,30.0,0.11
2306,69.565217,31.0,0.11
2307,69.565217,32.0,0.11
2308,69.565217,33.0,0.11
2309,69.565217,34.0,0.11
2310,69.565217,35.0,0.11
2311,69.565217,36.0,0.11
2312,69.565217,37.0,0.11
2313,69.565217,38.0,0.11
2314,69.565217,39.0,0.11
2315,69.565217,40.0,0.11
2316,69.565217,41.0,0.11
2317,69.565217,42.0,0.11
2318,69.565217,43.0,0.11
2319,69.565217,44.0,0.11
2320,69.565217,45.0,0.11
2321,69.565217,46.0,0.11
2322,69.565217,47.0,0.11
2323,69.565217,48.0,0.11
2324,69.565217,49.0,0.11
2325,69.565217,50.0,0.11
2326,69.565217,51.0,0.11
2327,73.913043,52.0,0.11
2328,73.913043,53.0,0.11
2329,73.913043,54.0,0.11
2330,73.913043,55.0,0.11
2331,73.913043,56.0,0.11
2332,73.913043,57.0,0.11
2333,73.913043,58.0,0.11
2334,73.913043,59.0,0.11
2335,73.913043,60.0,0.11
2336,73.913043,61.0,0.11
2337,73.913043,62.0,0.11
2338,73.913043,63.0,0.11
2339,73.913043,64.0,0.11
2340,73.913043,65.0,0.11
2341,73.913043,66.0,0.11
2342,73.913043,67.0,0.11
2343,73.913043,68.0,0.11
2344,73.913043,69.0,0.11
2345,73.913043,70.0,0.11
2346,73.913043,71.0,0.11
2347,73.913043,72.0,0.11
2348,73.913043,73.0,0.11
2349,73.913043,74.0,0.11
2350,73.913043,75.0,0.11
2351,73.913043,76.0,0.11
2352,73.913043,77.0,0.11
2353,73.913043,78.0,0.11
2354,78.26087,79.0,0.11
2355,78.26087,80.0,0.11
2356,78.26087,81.0,0.11
2357,82.608696,82.0,0.11
2358,82.608696,83.0,0.11
2359,82.608696,84.0,0.11
2360,82.608696,85.0,0.11
2361,86.956522,86.0,0.11
2362,86.956522,87.0,0.11
2363,86.956522,88.0,0.11
2364,91.304348,89.0,0.11
2365,91.304348,90.0,0.11
2366,73.913043,0.0,0.12
2367,73.913043,1.0,0.12
2368,73.913043,2.0,0.12
2369,73.913043,3.0,0.12
2370,73.913043,4.0,0.12
2371,73.913043,5.0,0.12
2372,73.913043,6.0,0.12
2373,73.913043,7.0,0.12
2374,73.913043,8.0,0.12
2375,73.913043,9.0,0.12
2376,73.913043,10.0,0.12
2377,73.913043,11.0,0.12
2378,73.913043,12.0,0.12
2379,73.913043,13.0,0.12
2380,73.913043,14.0,0.12
2381,73.913043,15.0,0.12
2382,73.913043,16.0,0.12
2383,73.913043,17.0,0.12
2384,73.913043,18.0,0.12
2385,73.913043,19.0,0.12
2386,73.913043,20.0,0.12
2387,73.913043,21.0,0.12
2388,73.913043,22.0,0.12
2389,73.913043,23.0,0.12
2390,73.913043,24.0,0.12
2391,73.913043,25.0,0.12
2392,73.913043,26.0,0.12
2393,73.913043,27.0,0.12
2394,73.913043,28.0,0.12
2395,73.913043,29.0,0.12
2396,73.913043,30.0,0.12
2397,73.913043,31.0,0.12
2398,73.913043,32.0,0.12
2399,73.913043,33.0,0.12
2400,73.913043,34.0,0.12
2401,73.913043,35.0,0.12
2402,73.913043,36.0,0.12
2403,73.913043,37.0,0.12
2404,73.913043,38.0,0.12
2405,73.913043,39.0,0.12
2406,73.913043,40.0,0.12
2407,73.913043,41.0,0.12
2408,73.913043,42.0,0.12
2409,73.913043,43.0,0.12
2410,73.913043,44.0,0.12
2411,73.913043,45.0,0.12
2412,73.913043,46.0,0.12
2413,73.913043,47.0,0.12
2414,73.913043,48.0,0.12
2415,73.913043,49.0,0.12
2416,73.913043,50.0,0.12
2417,73.913043,51.0,0.12
2418,78.26087,52.0,0.12
2419,78.26087,53.0,0.12
2420,78.26087,54.0,0.12
2421,78.26087,55.0,0.12
2422,78.26087,56.0,0.12
2423,78.26087,57.0,0.12
2424,78.26087,58.0,0.12
2425,78.26087,59.0,0.12
2426,78.26087,60.0,0.12
2427,78.26087,61.0,0.12
2428,78.26087,62.0,0.12
2429,78.26087,63.0,0.12
2430,78.26087,64.0,0.12
2431,78.26087,65.0,0.12
2432,78.26087,66.0,0.12
2433,78.26087,67.0,0.12
2434,78.26087,68.0,0.12
2435,78.26087,69.0,0.12
2436,78.26087,70.0,0.12
2437,78.26087,71.0,0.12
2438,78.26087,72.0,0.12
2439,78.26087,73.0,0.12
2440,78.26087,74.0,0.12
2441,78.26087,75.0,0.12
2442,78.26087,76.0,0.12
2443,78.26087,77.0,0.12
2444,78.26087,78.0,0.12
2445,78.26087,79.0,0.12
2446,78.26087,80.0,0.12
2447,78.26087,81.0,0.12
2448,78.26087,82.0,0.12
2449,82.608696,83.0,0.12
2450,82.608696,84.0,0.12
2451,82.608696,85.0,0.12
2452,82.608696,86.0,0.12
2453,82.608696,87.0,0.12
2454,86.956522,88.0,0.12
2455,91.304348,89.0,0.12
2456,91.304348,90.0,0.12
2457,82.608696,0.0,0.13
2458,82.608696,1.0,0.13
2459,82.608696,2.0,0.13
2460,82.608696,3.0,0.13
2461,82.608696,4.0,0.13
2462,82.608696,5.0,0.13
2463,82.608696,6.0,0.13
2464,82.608696,7.0,0.13
2465,82.608696,8.0,0.13
2466,82.608696,9.0,0.13
2467,82.608696,10.0,0.13
2468,82.608696,11.0,0.13
2469,82.608696,12.0,0.13
2470,82.608696,13.0,0.13
2471,82.608696,14.0,0.13
2472,82.608696,15.0,0.13
2473,82.608696,16.0,0.13
2474,82.608696,17.0,0.13
2475,82.608696,18.0,0.13
2476,82.608696,19.0,0.13
2477,82.608696,20.0,0.13
2478,82.608696,21.0,0.13
2479,82.608696,22.0,0.13
2480,82.608696,23.0,0.13
2481,82.608696,24.0,0.13
2482,82.608696,25.0,0.13
2483,82.608696,26.0,0.13
2484,82.608696,27.0,0.13
2485,82.608696,28.0,0.13
2486,82.608696,29.0,0.13
2487,82.608696,30.0,0.13
2488,82.608696,31.0,0.13
2489,82.608696,32.0,0.13
2490,82.608696,33.0,0.13
2491,82.608696,34.0,0.13
2492,82.608696,35.0,0.13
2493,82.608696,36.0,0.13
2494,82.608696,37.0,0.13
2495,82.608696,38.0,0.13
2496,82.608696,39.0,0.13
2497,82.608696,40.0,0.13
2498,82.608696,41.0,0.13
2499,82.608696,42.0,0.13
2500,82.608696,43.0,0.13
2501,82.608696,44.0,0.13
2502,82.608696,45.0,0.13
2503,82.608696,46.0,0.13
2504,82.608696,47.0,0.13
2505,82.608696,48.0,0.13
2506,82.608696,49.0,0.13
2507,82.608696,50.0,0.13
2508,82.608696,51.0,0.13
2509,86.956522,52.0,0.13
2510,86.956522,53.0,0.13
2511,86.956522,54.0,0.13
2512,86.956522,55.0,0.13
2513,86.956522,56.0,0.13
2514,86.956522,57.0,0.13
2515,86.956522,58.0,0.13
2516,86.956522,59.0,0.13
2517,86.956522,60.0,0.13
2518,86.956522,61.0,0.13
2519,86.956522,62.0,0.13
2520,86.956522,63.0,0.13
2521,86.956522,64.0,0.13
2522,86.956522,65.0,0.13
2523,86.956522,66.0,0.13
2524,86.956522,67.0,0.13
2525,86.956522,68.0,0.13
2526,86.956522,69.0,0.13
2527,86.956522,70.0,0.13
2528,86.956522,71.0,0.13
2529,86.956522,72.0,0.13
2530,86.956522,73.0,0.13
2531,86.956522,74.0,0.13
2532,86.956522,75.0,0.13
2533,86.956522,76.0,0.13
2534,86.956522,77.0,0.13
2535,86.956522,78.0,0.13
2536,86.956522,79.0,0.13
2537,86.956522,80.0,0.13
2538,86.956522,81.0,0.13
2539,86.956522,82.0,0.13
2540,86.956522,83.0,0.13
2541,86.956522,84.0,0.13
2542,86.956522,85.0,0.13
2543,86.956522,86.0,0.13
2544,91.304348,87.0,0.13
2545,91.304348,88.0,0.13
2546,95.652174,89.0,0.13
2547,95.652174,90.0,0.13
2548,86.956522,0.0,0.14
2549,86.956522,1.0,0.14
2550,86.956522,2.0,0.14
2551,86.956522,3.0,0.14
2552,86.956522,4.0,0.14
2553,86.956522,5.0,0.14
2554,86.956522,6.0,0.14
2555,86.956522,7.0,0.14
2556,86.956522,8.0,0.14
2557,86.956522,9.0,0.14
2558,86.956522,10.0,0.14
2559,86.956522,11.0,0.14
2560,86.956522,12.0,0.14
2561,86.956522,13.0,0.14
2562,86.956522,14.0,0.14
2563,86.956522,15.0,0.14
2564,86.956522,16.0,0.14
2565,86.956522,17.0,0.14
2566,86.956522,18.0,0.14
2567,86.956522,19.0,0.14
2568,86.956522,20.0,0.14
2569,86.956522,21.0,0.14
2570,86.956522,22.0,0.14
2571,86.956522,23.0,0.14
2572,86.956522,24.0,0.14
2573,86.956522,25.0,0.14
2574,86.956522,26.0,0.14
2575,86.956522,27.0,0.14
2576,86.956522,28.0,0.14
2577,86.956522,29.0,0.14
2578,86.956522,30.0,0.14
2579,86.956522,31.0,0.14
2580,86.956522,32.0,0.14
2581,86.956522,33.0,0.14
2582,86.956522,34.0,0.14
2583,86.956522,35.0,0.14
2584,86.956522,36.0,0.14
2585,86.956522,37.0,0.14
2586,86.956522,38.0,0.14
2587,86.956522,39.0,0.14
2588,86.956522,40.0,0.14
2589,86.956522,41.0,0.14
2590,86.956522,42.0,0.14
2591,86.956522,43.0,0.14
2592,86.956522,44.0,0.14
2593,86.956522,45.0,0.14
2594,86.956522,46.0,0.14
2595,86.956522,47.0,0.14
2596,86.956522,48.0,0.14
2597,86.956522,49.0,0.14
2598,86.956522,50.0,0.14
2599,86.956522,51.0,0.14
2600,91.304348,52.0,0.14
2601,91.304348,53.0,0.14
2602,91.304348,54.0,0.14
